parameter_set_id,formation,parameter_level,n_segment_points,settlement_filter_metric,plastic_zone_filter_metric,segment_p95_crown_settlement_mm,segment_p95_wall_convergence_mm,segment_p95_radial_convergence_hydrostatic_equiv_mm,segment_p95_diametral_convergence_hydrostatic_equiv_mm,segment_p95_plastic_zone_thickness_estimate_m,segment_p95_plastic_zone_ratio_to_radius,mean_crown_settlement_mm,mean_wall_convergence_mm,mean_plastic_zone_thickness_estimate_m,mean_plastic_zone_ratio_to_radius,max_crown_settlement_mm,max_wall_convergence_mm,max_sidewall_convergence_mm,max_radial_convergence_hydrostatic_equiv_mm,max_diametral_convergence_hydrostatic_equiv_mm,max_plastic_zone_thickness_estimate_m,max_plastic_zone_ratio_to_radius,max_stability_index,displacement_model,danger_mileage,danger_formation,yield_state_control,result_invalid_reason,E_GPa,cohesion_MPa,friction,sigma_ci_MPa,mi,GSI,disturbance_D,hb_mb,hb_s,hb_a,poisson,density,material_invalid_reason,parameter_prior_penalty,reject_reason_formation,failure_flag_formation,pass_stage1_formation,plastic_zone_penalty,crown_settlement_penalty,wall_convergence_penalty,convergence_penalty,stability_penalty,score_2d_formation,rank_2d_formation
P0051,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.223240753494872,2.4077469178316244,,,6.914310281180006,2.304770093726668,,,,,,7.242005464997455,2.4140018216658183,988.4488410652411,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7213577272727274,0.06671790909090909,20.239393939393942,1.61865,10.282828282828284,35.45454545454545,0.5,0.4756287211851708,0.00018299337534830135,0.5154674777731223,0.3884848484848485,2520.0,,0.2488725640240792,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2038734589158122,,,0.0,6.897148061902338,2.294778334768531,64.0
P0051,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.479678402686596,1.8265594675621988,,,5.146513584554397,1.715504528184799,,,,,,5.509147970135843,1.8363826567119477,188.9588729563487,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.3898989898989899,0.020707070707070712,16.646464646464647,11.969696969696969,3.2727272727272725,25.90909090909091,0.5,0.09608569182572849,5.1250361885618896e-05,0.5294159898377997,0.32979797979797976,2490.0,,0.24691358024691357,,False,True,0.9132797337810994,,,0.0,5.246807590605565,1.7466669974692834,17.0
P0052,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.279543595515009,1.7598478651716698,,,4.0405733196342695,1.346857773211423,,,,,,5.531986946913661,1.8439956489712204,193.13601022647688,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.0546199,35.815858585858585,8.26184327272727,4.202020202020202,35.0,0.5,0.19020122560699143,0.00017223225596081014,0.5159498890105109,0.38,2445.757575757576,,0.18387919600040814,,False,True,0.8799239325858349,,,0.0,5.26855899706063,1.7228487086515225,40.0
P0052,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.3354172758682505,2.445139091956084,,,7.026486803553383,2.342162267851128,,,,,,7.354181987370832,2.4513939957902773,1100.0095879817793,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.6970903636363637,0.07241563636363636,21.28989898989899,1.61865,10.838383838383837,34.09090909090909,0.5,0.46980655879452615,0.00015257126068507308,0.5169596949434041,0.3328282828282828,2520.0,,0.17263544536271808,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.222569545978042,,,0.0,7.003982845115079,2.3263555007746834,72.0
P0052,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.129659270644629,1.7098864235482099,,,4.796494452512429,1.5988314841708098,,,,,,5.159128838093875,1.7197096126979583,135.1090001308878,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.39797979797979793,0.021212121212121213,16.242424242424242,12.97979797979798,5.848484848484849,28.78787878787879,0.5,0.19693712500174898,7.523082568708149e-05,0.5242421410801853,0.3282828282828283,2490.0,,0.2727068666462606,,False,True,0.8549432117741049,,,0.0,4.913456036279881,1.6375339594188683,6.0
P0053,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.352304224930034,1.7841014083100113,,,4.11214326205754,1.3707144206858466,,,,,,5.604747576328686,1.8682491921095619,207.06589545446852,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.06451412727272728,29.6320202020202,10.739145727272726,7.838383838383839,31.21212121212121,0.5,0.2962414032365499,0.00010393787722042512,0.5205927775781345,0.38,2516.161616161616,,0.04528109376594224,,False,True,0.8920507041550056,,,0.0,5.337854834598748,1.738873049724301,45.0
P0053,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.322862687278187,2.4409542290927293,,,7.013932214963319,2.337977404987773,,,,,,7.341627398780768,2.4472091329269228,1086.9234800181912,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7067973090909092,0.045066545454545456,19.350505050505053,1.61865,11.393939393939394,34.24242424242424,0.5,0.49746426734770205,0.00015568485290921554,0.5167871154930693,0.3616161616161616,2520.0,,0.31188654218957246,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2204771145463646,,,0.0,6.992026094076923,2.329357381834637,73.0
P0053,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.186731739110661,2.062243913036887,,,5.853566920978461,1.951188973659487,,,,,,6.216201306559907,2.0720671021866357,371.48311969331525,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.4666666666666667,0.026262626262626262,18.060606060606062,6.818181818181818,4.0,24.696969696969695,0.5,0.11085145415991522,4.3602152463278744e-05,0.5319095734579828,0.31666666666666665,2490.0,,0.05738189980614224,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0311219565184435,,,0.0,5.9201917205332455,1.9602489064857889,56.0
P0054,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,4.417937247804457,1.4726457492681524,,,3.194515197132728,1.0648383990442425,,,,,,4.670380599203108,1.5567935330677027,84.45428230493303,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.17335062727272726,22.82979797979798,16.455997545454544,6.262626262626263,36.81818181818182,0.5,0.3091099065326529,0.00021948154109105087,0.5141049332060894,0.38,2468.0808080808083,,0.17294153657790026,,False,True,0.7363228746340762,,,0.0,4.447981523050579,1.450485537414568,6.0
P0054,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.56570331880731,2.5219011062691035,,,7.256772846492443,2.4189242821641477,,,,,,7.584468030309893,2.5281560101032974,1370.0098800745848,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.031979981818182,0.07697381818181818,20.118181818181817,1.61865,8.262626262626263,31.363636363636363,0.5,0.3145363019716394,0.00010605898551339095,0.5203836850433791,0.34050505050505053,2520.0,,0.13982246709519444,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2609505531345517,,,0.0,7.223302886009422,2.397364615407558,91.0
P0054,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.64633750484032,1.88211250161344,,,5.3131726867081195,1.7710575622360396,,,,,,5.675807072289565,1.8919356907631883,221.63430668265065,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.5515151515151515,0.028383838383838383,18.82828282828283,10.353535353535353,5.6060606060606055,25.757575757575758,0.5,0.16340797816946115,5.0225389158537976e-05,0.5297167801147674,0.3186868686868687,2490.0,,0.253443526170799,,False,True,0.94105625080672,,,0.0,5.405530545037681,1.7995704734211162,24.0
P0055,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,6.094313007164388,2.031437669054796,,,4.84256940682683,1.6141898022756105,,,,,,6.346756358563039,2.1155854528543463,420.79940832192386,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.06847181818181819,21.593030303030304,8.452404999999999,4.040404040404041,26.060606060606062,0.5,0.11948328116706913,5.229625170480921e-05,0.529118222553117,0.38,2581.4141414141413,,0.262238547087032,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.015718834527398,,,0.0,6.0445298652981325,1.9838070263095267,75.0
P0055,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.801817799341874,2.267272599780625,,,6.492887327027009,2.164295775675669,,,,,,6.820582510844456,2.273527503614819,661.3491722886412,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0028591454545457,0.13281154545454546,19.18888888888889,1.61865,9.828282828282829,40.75757575757576,0.5,0.5851988417848708,0.0003711182180830607,0.5107981161304207,0.32131313131313133,2520.0,,0.26601367207427823,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1336362998903124,,,0.0,6.495792867470912,2.1626864820156304,29.0
P0055,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.0662776163982866,2.022092538799429,,,5.733112798266085,1.9110375994220286,,,,,,6.095747183847532,2.0319157279491775,331.1124141444724,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.5636363636363637,0.024242424242424242,16.565656565656568,10.858585858585858,5.3939393939393945,21.060606060606062,0.5,0.12571438004680666,2.6849790886486442e-05,0.5407216648156179,0.305050505050505,2490.0,,0.3686970717273748,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0110462693997144,,,0.0,5.805473508426221,1.9378142573213988,50.0
P0056,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,7.913902209849494,2.637967403283165,,,6.63674501543907,2.21224833847969,,,,,,8.166345561248146,2.722115187082715,2385.2346995417533,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.02889490909090909,43.85484848484848,0.6393741818181817,5.494949494949495,35.60606060606061,0.5,0.25600746630941673,0.0001867278057252655,0.5153098953534061,0.38,2438.8888888888887,,0.4093255790225487,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.3189837016415824,,,0.0,7.777471963093473,2.565198447801009,95.0
P0056,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.436724522964516,2.4789081743215053,,,7.127794050649649,2.3759313502165496,,,,,,7.455489234467099,2.4851630781556997,1211.5319070858034,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.8960827454545455,0.08950881818181819,21.491919191919195,1.61865,8.616161616161616,32.878787878787875,0.5,0.3525338972678619,0.00012980270041316352,0.5184049218459958,0.3904040404040404,2520.0,,0.23744515865727997,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2394540871607527,,,0.0,7.100465937587714,2.361556010820971,81.0
P0056,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.406716205499946,2.135572068499982,,,6.073551387367747,2.024517129122582,,,,,,6.436185772949192,2.1453952576497306,458.2986886132612,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.20404040404040405,0.023636363636363636,16.484848484848484,5.303030303030303,5.9393939393939394,25.151515151515152,0.5,0.16819916993399903,4.632642710969407e-05,0.5309507896383611,0.31565656565656564,2490.0,,0.34959697990001015,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.067786034249991,,,0.0,6.129700736142087,2.044259521910911,69.0
P0057,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.6934228514706025,1.8978076171568674,,,4.447836587255575,1.4826121957518583,,,,,,5.9458662028692535,1.9819554009564178,286.93354788977166,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.18720254545454545,41.07212121212121,5.212855636363635,4.767676767676768,36.06060606060606,0.5,0.22698441748849327,0.00019839461110480523,0.5148465869643258,0.38,2485.252525252525,,0.2353025201510051,,False,True,0.9489038085784337,,,0.0,5.662729717018337,1.8559889258450428,61.0
P0057,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.731519476640473,2.2438398255468246,,,6.422589004325606,2.1408630014418684,,,,,,6.7502841881430555,2.2500947293810185,618.4562542366533,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.905789690909091,0.09748563636363636,18.340404040404042,1.61865,9.474747474747474,41.66666666666667,0.5,0.5891068639671223,0.0004189421234483845,0.5101506483701295,0.3251515151515152,2520.0,,0.21426385062748698,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1219199127734123,,,0.0,6.428842083945767,2.1379215439005868,22.0
P0057,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.445079096762088,2.148359698920696,,,6.111914278629887,2.037304759543296,,,,,,6.474548664211334,2.158182888070445,475.3899888342005,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.5797979797979798,0.02202020202020202,17.333333333333332,14.494949494949495,3.0606060606060606,15.151515151515152,0.5,0.053837173938079796,1.221151360524217e-05,0.5604849263053792,0.3378787878787879,2490.0,,0.3079685746352414,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.074179849460348,,,0.0,6.166236823058414,2.0542806804387057,73.0
P0058,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.1230113697253366,1.7076704565751122,,,3.8866633243809887,1.2955544414603297,,,,,,5.3754547211239885,1.7918182403746628,166.2484927123971,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.08628142727272728,30.55959595959596,10.35802227272727,7.3939393939393945,34.696969696969695,0.5,0.3298862285810062,0.00016541208593902172,0.516279714304111,0.38,2579.6969696969695,,0.165268850117335,,False,True,0.8538352282875561,,,0.0,5.119480686784751,1.672536001078484,29.0
P0058,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.552680271234411,2.5175600904114708,,,7.243749798919545,2.4145832663065145,,,,,,7.571444982736994,2.5238149942456647,1353.1103962378038,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7893063454545455,0.08381109090909092,18.98686868686869,1.61865,7.05050505050505,31.515151515151516,0.5,0.2703375248785805,0.00010822338024351354,0.5201766939233561,0.37696969696969695,2520.0,,0.21916131007040102,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2587800452057354,,,0.0,7.210899983559043,2.39722309611963,90.0
P0058,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.60278803904678,2.200929346348927,,,6.269623220914582,2.0898744069715267,,,,,,6.632257606496026,2.2107525354986755,552.5963525669541,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.3373737373737374,0.02797979797979798,17.13131313131313,6.717171717171717,4.545454545454545,20.757575757575758,0.5,0.10442135853190945,2.5786574604067364e-05,0.5415570191857864,0.3146464646464646,2490.0,,0.162677277828793,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1004646731744634,,,0.0,6.316435815710502,2.0967695319143878,82.0
P0059,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,4.852805213133277,1.6176017377110925,,,3.6211594689314626,1.2070531563104876,,,,,,5.105248564531928,1.7017495215106428,128.30080221234934,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.12190064545454546,26.84929292929293,13.407009909090906,6.303030303030303,34.09090909090909,0.5,0.2732146250585129,0.00015257126068507308,0.5169596949434041,0.38,2461.212121212121,,0.0673196612590552,,False,True,0.8088008688555463,,,0.0,4.8621414900304085,1.582394932710694,15.0
P0059,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.626944783619832,2.208981594539944,,,6.318014311304964,2.1060047704349882,,,,,,6.645709495122415,2.2152364983741384,559.7342794884166,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7941598181818184,0.10432290909090909,20.845454545454547,1.61865,9.02020202020202,43.03030303030303,0.5,0.5984717346396236,0.0005024775498424193,0.509250132469866,0.26565656565656565,2520.0,,0.08121620242832366,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.104490797269972,,,0.0,6.329247138211824,2.0982783357162598,11.0
P0059,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.149727520344921,2.0499091734483073,,,5.816562702212721,1.9388542340709074,,,,,,6.179197087794168,2.059732362598056,358.5846471430174,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.2767676767676768,0.023737373737373738,19.353535353535353,5.909090909090909,3.3333333333333335,26.666666666666668,0.5,0.10145999585089865,5.6697650936635075e-05,0.5279567802674544,0.33535353535353535,2490.0,,0.21459034792368134,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0249545867241536,,,0.0,5.884949607423017,1.9564353789239028,53.0
P0060,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,7.160646862083832,2.3868822873612774,,,5.893754875052013,1.9645849583506705,,,,,,7.4130902134824845,2.471030071160828,1163.5452164075284,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.03681029090909091,24.066565656565658,1.2110593636363634,6.94949494949495,36.96969696969697,0.5,0.3454960689683354,0.00022396060232850382,0.513961044585773,0.38,2504.1414141414143,,0.1430670339761249,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1934411436806387,,,0.0,7.0600859176023665,2.3142513929797586,91.0
P0060,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.591836809691071,2.530612269897024,,,7.282906337376205,2.4276354457920677,,,,,,7.6106015211936535,2.536867173731218,1404.5611892118638,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0416869272727274,0.07013654545454545,19.996969696969696,1.61865,9.070707070707071,31.060606060606062,0.5,0.34035092385665466,0.00010185918966502047,0.5208039928616001,0.28484848484848485,2520.0,,0.14798489950005106,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.265306134948512,,,0.0,7.248191924946338,2.406017231175654,93.0
P0060,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.54571317693332,2.1819043923111066,,,6.212548358801119,2.070849452933707,,,,,,6.575182744382566,2.1917275814608552,523.307741134508,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.6,0.026464646464646465,18.585858585858585,5.505050505050505,5.636363636363637,23.333333333333336,0.5,0.14637923300917954,3.6353421850617646e-05,0.5349665756649584,0.31616161616161614,2490.0,,0.25932047750229564,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0909521961555533,,,0.0,6.262078804173873,2.0835959318265544,79.0
P0061,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.3616103897978284,1.7872034632659428,,,4.1212971367439515,1.3737657122479836,,,,,,5.61405374119648,1.8713512470654934,208.91818273101987,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.058577590909090906,15.1,15.884312363636361,5.818181818181818,26.515151515151516,0.5,0.17582067617722424,5.556373609659349e-05,0.5282427563606605,0.38,2514.4444444444443,,0.25554535251504945,,False,True,0.8936017316329714,,,0.0,5.346717848758553,1.7523221361021917,49.0
P0061,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.064193273674943,2.354731091224981,,,6.755262801360075,2.2517542671200252,,,,,,7.082957985177525,2.360985995059175,849.3723153128932,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7116507818181816,0.11685790909090911,19.956565656565658,1.61865,11.191919191919192,37.42424242424242,0.5,0.5685841460267733,0.0002379537232239292,0.5135379973638442,0.3424242424242424,2520.0,,0.16594225079073568,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1773655456124905,,,0.0,6.745674271597643,2.240456126068433,50.0
P0061,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,4.966398106623961,1.6554660355413204,,,4.633233288491762,1.5444110961639201,,,,,,4.995867674073207,1.6652892246910689,115.50908041014618,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.38181818181818183,0.028686868686868684,17.050505050505052,13.686868686868687,5.151515151515151,30.0,0.5,0.1837751172434214,8.842698865988302e-05,0.5223437749058788,0.3015151515151515,2490.0,,0.3319661259055199,,False,True,0.8277330177706602,,,0.0,4.7579692134030545,1.588991912303882,1.0
P0062,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,7.178599795005361,2.3928665983351203,,,5.911461659844145,1.9704872199480485,,,,,,7.431043146404011,2.4770143821346706,1183.6278444845027,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.09221796363636364,20.047070707070706,3.307238363636363,7.555555555555555,25.0,0.5,0.21242942921445537,4.5399929762484854e-05,0.531267161506037,0.38,2576.2626262626263,,0.23807774716865623,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1964332991675601,,,0.0,7.077183948956202,2.3246656515253434,92.0
P0062,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.112780999886159,2.370926999962053,,,6.803850527571291,2.267950175857097,,,,,,7.131545711388741,2.377181903796247,889.6471172575932,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.8329876,0.05874109090909091,22.017171717171717,1.61865,9.323232323232324,36.81818181818182,0.5,0.46017490924135257,0.00021948154109105087,0.5141049332060894,0.2598989898989899,2520.0,,0.24805632078359358,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1854634999810265,,,0.0,6.791948296560705,2.2598901003370906,53.0
P0062,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.7621067671795085,2.2540355890598365,,,6.42894194904731,2.1429806496824364,,,,,,6.791576334628756,2.263858778209585,643.3022431969007,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.2888888888888889,0.02484848484848485,17.414141414141415,8.232323232323232,3.121212121212121,17.424242424242426,0.5,0.06117861947930752,1.6533845920913913e-05,0.55195121865627,0.35,2490.0,,0.2790735639220488,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1270177945299182,,,0.0,6.468167937741672,2.1528506116418753,88.0
P0063,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,4.403643201387853,1.4678810671292843,,,3.1805086454262224,1.0601695484754075,,,,,,4.656086552786504,1.5520288509288347,83.29884345434888,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.10409103636363636,37.05262626262626,18.17105309090909,6.222222222222222,35.45454545454545,0.5,0.28780677038316815,0.00018299337534830135,0.5154674777731223,0.38,2420.0,,0.23824099581675343,,False,True,0.7339405335646422,,,0.0,4.434368145510956,1.4492410790665105,5.0
P0063,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.825361125695142,2.2751203752317144,,,6.516430653380276,2.1721435511267586,,,,,,6.8441258371977245,2.2813752790659083,676.3682595827324,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7407716181818182,0.12483472727272728,20.27979797979798,1.61865,7.303030303030303,40.45454545454545,0.5,0.42860974324695683,0.00035642242645338184,0.5110228068140821,0.21191919191919192,2520.0,,0.32723191511070304,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1375601876158572,,,0.0,6.518215083045453,2.1731747530765184,30.0
P0063,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.640940574701899,2.2136468582339663,,,6.3077757565697,2.1025919188565663,,,,,,6.670410142151145,2.223470047383715,573.0816100228764,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.36161616161616156,0.025050505050505052,16.161616161616163,5.101010101010101,3.8181818181818183,23.18181818181818,0.5,0.09844725932535404,3.562637789303329e-05,0.5353237165855204,0.3196969696969697,2490.0,,0.18536883991429448,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1068234291169832,,,0.0,6.352771563953472,2.1099403266241468,84.0
P0064,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,4.955655061409377,1.6518850204697926,,,3.722189771019574,1.2407299236731912,,,,,,5.208098412808029,1.736032804269343,141.60716133843368,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.09617565454545454,24.684949494949493,13.978695090909088,5.333333333333334,32.27272727272727,0.5,0.2120078892547868,0.0001197262070055988,0.5191725277436547,0.38,2447.4747474747473,,0.1229874502601775,,False,True,0.8259425102348963,,,0.0,4.960093726483837,1.6176250004859485,22.0
P0064,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.149421134230856,2.383140378076952,,,6.840490661915989,2.280163553971996,,,,,,7.168185845733438,2.389395281911146,921.275201864488,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.760185509090909,0.11229972727272727,21.774747474747475,1.61865,9.777777777777779,36.36363636363637,0.5,0.47227643703025024,0.00020657469644415653,0.5145454232524915,0.23686868686868687,2520.0,,0.2836445260687685,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.191570189038476,,,0.0,6.826843662603275,2.2732286006029505,56.0
P0064,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.194432530770323,2.0648108435901076,,,5.8612677126381225,1.9537559042127077,,,,,,6.223902098219568,2.0746340327398562,374.2249856610705,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.48282828282828283,0.026363636363636363,17.858585858585858,12.373737373737374,3.303030303030303,18.636363636363637,0.5,0.06858931230465391,1.9434031095633268e-05,0.5479018160502376,0.3141414141414141,2490.0,,0.08790939700030612,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0324054217950538,,,0.0,5.927525807828161,1.9642046977619378,57.0
P0065,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.225403649765384,1.7418012165884613,,,3.987334725764901,1.329111575254967,,,,,,5.477847001164035,1.8259490003880117,183.37968629526824,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.12387949090909092,33.34232323232323,12.263639545454543,5.090909090909091,30.757575757575758,0.5,0.18828436496987552,9.782570018930283e-05,0.5212328780957032,0.38,2452.626262626263,,0.08788899091929396,,False,True,0.8709006082942307,,,0.0,5.216997143965748,1.7009693345597874,36.0
