zid x y z sxx syy szz sxy sxz syz
177302 2603 4808.5 214.75 -5.00301e+06 -3.99367e+06 -2.93064e+06 -451423 -11475.6 -12829.2
177303 2605 4808.5 214.75 -5.00513e+06 -3.97593e+06 -2.93284e+06 -442172 -17284.6 -23114.5
177304 2607 4808.5 214.75 -5.00098e+06 -3.96405e+06 -2.93558e+06 -429414 -23662.9 -31183.4
177305 2609 4808.5 214.75 -4.99371e+06 -3.95889e+06 -2.93824e+06 -418545 -29323.7 -36653.3
177306 2611 4808.5 214.75 -4.98785e+06 -3.95601e+06 -2.94002e+06 -410373 -34003.2 -40166
177307 2613 4808.5 214.75 -4.98655e+06 -3.95822e+06 -2.94434e+06 -404694 -38062.4 -42774
177308 2615 4808.5 214.75 -4.98306e+06 -3.96327e+06 -2.94853e+06 -401975 -42242.6 -45119.1
177309 2617 4808.5 214.75 -4.9813e+06 -3.97628e+06 -2.95865e+06 -401728 -46780.1 -47438.2
177310 2619 4808.5 214.75 -4.9779e+06 -3.9882e+06 -2.96833e+06 -402895 -51624.2 -49915.4
177311 2621 4808.5 214.75 -4.97359e+06 -4.00012e+06 -2.97795e+06 -403611 -55995.6 -52635.8
177312 2623 4808.5 214.75 -4.97049e+06 -4.01163e+06 -2.98754e+06 -403853 -59917 -55713.2
177313 2625 4808.5 214.75 -4.96924e+06 -4.02329e+06 -2.99741e+06 -403808 -63909.9 -59098.7
177314 2627 4808.5 214.75 -4.96778e+06 -4.03418e+06 -3.00671e+06 -402547 -68736.6 -62333.1
177315 2629 4808.5 214.75 -4.96574e+06 -4.04476e+06 -3.01752e+06 -400152 -74274.5 -65119.9
177316 2631 4808.5 214.75 -4.96543e+06 -4.05567e+06 -3.03187e+06 -397266 -79492.9 -67441.4
177317 2633 4808.5 214.75 -4.9655e+06 -4.06502e+06 -3.04687e+06 -394062 -83003.9 -69446.7
177318 2635 4808.5 214.75 -4.96578e+06 -4.07435e+06 -3.06181e+06 -391055 -84894.1 -71298.4
177319 2637 4808.5 214.75 -4.96794e+06 -4.08729e+06 -3.077e+06 -388240 -86263.4 -72894.1
177320 2639 4808.5 214.75 -4.96619e+06 -4.09762e+06 -3.08663e+06 -383148 -89053.6 -73814.6
177321 2641 4808.5 214.75 -4.96275e+06 -4.10694e+06 -3.0959e+06 -376839 -93780.7 -73921.2
177322 2643 4808.5 214.75 -4.95877e+06 -4.11653e+06 -3.10897e+06 -371506 -98155.4 -74032.7
177323 2645 4808.5 214.75 -4.95397e+06 -4.12564e+06 -3.12342e+06 -365879 -100067 -74956
177324 2647 4808.5 214.75 -4.949e+06 -4.13479e+06 -3.13537e+06 -358939 -99970.1 -76104
177325 2649 4808.5 214.75 -4.9454e+06 -4.14467e+06 -3.14385e+06 -351319 -99951.1 -75958
177326 2651 4808.5 214.75 -4.94431e+06 -4.15471e+06 -3.15277e+06 -344282 -102396 -74473.4
177327 2653 4808.5 214.75 -4.94492e+06 -4.16501e+06 -3.16788e+06 -337620 -107444 -73558.3
177328 2655 4808.5 214.75 -4.94387e+06 -4.17627e+06 -3.18772e+06 -331568 -110617 -75621.1
177329 2657 4808.5 214.75 -4.94228e+06 -4.19237e+06 -3.2064e+06 -324717 -109959 -79195.4
177530 2559 4809.5 214.75 -4.99677e+06 -4.22842e+06 -3.11867e+06 -236514 825.685 25224.2
177531 2561 4809.5 214.75 -4.99491e+06 -4.21204e+06 -3.10556e+06 -249644 477.399 24121.7
177532 2563 4809.5 214.75 -4.99286e+06 -4.19547e+06 -3.09265e+06 -262748 -125.478 22864
177533 2565 4809.5 214.75 -4.99185e+06 -4.17901e+06 -3.08062e+06 -275719 -748.692 21502
177534 2567 4809.5 214.75 -4.99085e+06 -4.16265e+06 -3.06954e+06 -288382 -1424.71 20129.1
177535 2569 4809.5 214.75 -4.99036e+06 -4.14722e+06 -3.05984e+06 -300774 -2041.77 18709.2
177536 2571 4809.5 214.75 -4.99017e+06 -4.13166e+06 -3.05052e+06 -313494 -2496.53 17292.3
177537 2573 4809.5 214.75 -4.9895e+06 -4.11535e+06 -3.0406e+06 -326676 -2407.35 16031.9
177538 2575 4809.5 214.75 -4.98814e+06 -4.09873e+06 -3.02919e+06 -340600 -1841.25 14983.1
177539 2577 4809.5 214.75 -4.98022e+06 -4.08149e+06 -3.01492e+06 -352483 -1037.71 14101.9
177540 2579 4809.5 214.75 -4.97734e+06 -4.06523e+06 -3.00125e+06 -362069 146.733 13434.8
177541 2581 4809.5 214.75 -4.97418e+06 -4.04574e+06 -2.9856e+06 -371092 1464.48 12926.3
177542 2583 4809.5 214.75 -4.97742e+06 -4.0321e+06 -2.97541e+06 -379846 2530.54 12495.1
177543 2585 4809.5 214.75 -4.97826e+06 -4.02118e+06 -2.96678e+06 -387524 3073.64 12081
177544 2587 4809.5 214.75 -4.9818e+06 -4.01308e+06 -2.95976e+06 -394203 3074.52 11478.9
177545 2589 4809.5 214.75 -4.98515e+06 -4.00448e+06 -2.95204e+06 -402303 2521.84 10566.4
177546 2591 4809.5 214.75 -4.9891e+06 -3.99778e+06 -2.94464e+06 -412335 1242.83 9424.72
177547 2593 4809.5 214.75 -4.98721e+06 -3.99306e+06 -2.93616e+06 -421772 -733.185 8050.21
177548 2595 4809.5 214.75 -4.98712e+06 -3.99539e+06 -2.93142e+06 -429593 -3119.26 6525.13
177549 2597 4809.5 214.75 -4.98424e+06 -4.00113e+06 -2.92786e+06 -436457 -5602.24 4861.17
177550 2599 4809.5 214.75 -4.98444e+06 -4.00734e+06 -2.92686e+06 -443284 -7968.11 2429.63
177551 2601 4809.5 214.75 -4.98481e+06 -4.00549e+06 -2.92675e+06 -448537 -10301.1 -2477.18
177552 2603 4809.5 214.75 -4.98865e+06 -3.99582e+06 -2.92866e+06 -448183 -13359.7 -10193.1
177553 2605 4809.5 214.75 -4.98914e+06 -3.98218e+06 -2.93013e+06 -441573 -17470.8 -18395.6
177554 2607 4809.5 214.75 -4.98705e+06 -3.97244e+06 -2.9323e+06 -431423 -21921.6 -25212.8
177555 2609 4809.5 214.75 -4.98221e+06 -3.96694e+06 -2.9341e+06 -421788 -25972.4 -30169.8
177556 2611 4809.5 214.75 -4.97791e+06 -3.96511e+06 -2.93551e+06 -413345 -29678.1 -33477.5
177557 2613 4809.5 214.75 -4.97291e+06 -3.96288e+06 -2.93506e+06 -406771 -33339.6 -35956.7
177558 2615 4809.5 214.75 -4.97679e+06 -3.96986e+06 -2.94277e+06 -403882 -37282.6 -38202.2
177559 2617 4809.5 214.75 -4.97466e+06 -3.97944e+06 -2.95135e+06 -404502 -41587.6 -40428.7
177560 2619 4809.5 214.75 -4.97164e+06 -3.99179e+06 -2.96181e+06 -405463 -46214.7 -42804.4
177561 2621 4809.5 214.75 -4.97023e+06 -4.00414e+06 -2.9735e+06 -405788 -50467.2 -45470.3
177562 2623 4809.5 214.75 -4.96847e+06 -4.01538e+06 -2.98418e+06 -405620 -54334 -48515.6
177563 2625 4809.5 214.75 -4.96801e+06 -4.0264e+06 -2.99501e+06 -404831 -58361.5 -51949.3
177564 2627 4809.5 214.75 -4.96969e+06 -4.03825e+06 -3.00734e+06 -403496 -63145.4 -55392.6
177565 2629 4809.5 214.75 -4.96742e+06 -4.04872e+06 -3.01945e+06 -400466 -68510.8 -58448
177566 2631 4809.5 214.75 -4.96811e+06 -4.05956e+06 -3.03421e+06 -396410 -73467 -61040.7
177567 2633 4809.5 214.75 -4.9681e+06 -4.06863e+06 -3.04878e+06 -392876 -76888.9 -63209.6
177568 2635 4809.5 214.75 -4.96885e+06 -4.07778e+06 -3.06289e+06 -389284 -78852.3 -65198.1
177569 2637 4809.5 214.75 -4.97172e+06 -4.08928e+06 -3.07735e+06 -386819 -80556.4 -67117.3
177570 2639 4809.5 214.75 -4.9742e+06 -4.10282e+06 -3.09156e+06 -383463 -83748.1 -68518.9
177571 2641 4809.5 214.75 -4.97111e+06 -4.11144e+06 -3.10139e+06 -377743 -88847.3 -69073.2
177572 2643 4809.5 214.75 -4.96786e+06 -4.12092e+06 -3.11427e+06 -371735 -93870.2 -69319
177573 2645 4809.5 214.75 -4.96327e+06 -4.13004e+06 -3.12846e+06 -366029 -96709.2 -70151.7
177574 2647 4809.5 214.75 -4.95825e+06 -4.13914e+06 -3.14042e+06 -359327 -97369.6 -71442.3
177575 2649 4809.5 214.75 -4.95489e+06 -4.14891e+06 -3.14917e+06 -351767 -98107.3 -72192.5
177576 2651 4809.5 214.75 -4.95325e+06 -4.15886e+06 -3.15805e+06 -343949 -101619 -71875.2
177577 2653 4809.5 214.75 -4.95331e+06 -4.1697e+06 -3.17306e+06 -336640 -107526 -71203.4
177578 2655 4809.5 214.75 -4.95086e+06 -4.17975e+06 -3.1927e+06 -329214 -111636 -72566.1
177579 2657 4809.5 214.75 -4.95277e+06 -4.19391e+06 -3.21394e+06 -321715 -112413 -76001.1
177780 2559 4803.5 215.25 -5.00306e+06 -4.24946e+06 -3.15045e+06 -220717 10829.5 32389.1
177781 2561 4803.5 215.25 -5.00038e+06 -4.23352e+06 -3.13604e+06 -235005 10729.1 31677.2
177782 2563 4803.5 215.25 -4.99854e+06 -4.21738e+06 -3.12202e+06 -249305 10408.8 30898.9
177783 2565 4803.5 215.25 -4.99766e+06 -4.20179e+06 -3.10918e+06 -263806 10047.7 30032.2
177784 2567 4803.5 215.25 -4.997e+06 -4.18569e+06 -3.09645e+06 -278321 9691.54 28972.3
177785 2569 4803.5 215.25 -4.99666e+06 -4.16997e+06 -3.08449e+06 -292376 9211.71 27696.1
177786 2571 4803.5 215.25 -4.99657e+06 -4.15456e+06 -3.07325e+06 -305516 8826.12 26202.3
177787 2573 4803.5 215.25 -4.9964e+06 -4.13797e+06 -3.06131e+06 -317386 8561.93 24498.3
177788 2575 4803.5 215.25 -4.99554e+06 -4.12046e+06 -3.04839e+06 -328179 8370.72 22748.9
177789 2577 4803.5 215.25 -4.99391e+06 -4.10345e+06 -3.03535e+06 -338774 8537.82 21129.9
177790 2579 4803.5 215.25 -4.99146e+06 -4.08673e+06 -3.02204e+06 -349383 9073.72 19660.4
177791 2581 4803.5 215.25 -4.9885e+06 -4.07028e+06 -3.00833e+06 -360309 9734.74 18436.5
177792 2583 4803.5 215.25 -4.98476e+06 -4.05397e+06 -2.99394e+06 -372035 10600.4 17274.5
177793 2585 4803.5 215.25 -4.98036e+06 -4.03841e+06 -2.97972e+06 -383689 11439.3 16196.5
177794 2587 4803.5 215.25 -4.97614e+06 -4.02769e+06 -2.96951e+06 -394203 12172.3 15000.7
177795 2589 4803.5 215.25 -4.97127e+06 -4.02206e+06 -2.96348e+06 -404366 13079.5 13428.2
177796 2591 4803.5 215.25 -4.96422e+06 -4.01751e+06 -2.95776e+06 -416624 14609.8 11207.7
177797 2593 4803.5 215.25 -4.955e+06 -4.01559e+06 -2.95329e+06 -434170 17821.7 7435.38
177798 2595 4803.5 215.25 -4.94566e+06 -4.01407e+06 -2.94881e+06 -461315 23498.5 616.387
177799 2597 4803.5 215.25 -4.95226e+06 -4.01269e+06 -2.94133e+06 -497084 28834.6 -7093.71
177800 2599 4803.5 215.25 -5.02446e+06 -4.0521e+06 -2.93916e+06 -537953 16701.7 12584.8
177801 2601 4803.5 215.25 -5.34467e+06 -3.98043e+06 -2.97188e+06 -565468 -18609.8 -7820.38
177802 2603 4803.5 215.25 -5.13214e+06 -3.74998e+06 -2.87794e+06 -370658 -78196.9 -69066.4
177803 2605 4803.5 215.25 -5.05124e+06 -3.75766e+06 -2.89056e+06 -330327 -121831 -93663.6
177804 2607 4803.5 215.25 -5.00832e+06 -3.75332e+06 -2.89703e+06 -314283 -141864 -103969
177805 2609 4803.5 215.25 -4.98559e+06 -3.75746e+06 -2.90583e+06 -307538 -154822 -109808
177806 2611 4803.5 215.25 -4.97382e+06 -3.76161e+06 -2.9131e+06 -304108 -164277 -113358
177807 2613 4803.5 215.25 -4.96747e+06 -3.76889e+06 -2.92109e+06 -302450 -172399 -115717
177808 2615 4803.5 215.25 -4.96404e+06 -3.78311e+06 -2.93277e+06 -302802 -180228 -117574
177809 2617 4803.5 215.25 -4.96145e+06 -3.79949e+06 -2.94475e+06 -304170 -188467 -118929
177810 2619 4803.5 215.25 -4.95961e+06 -3.81592e+06 -2.95651e+06 -305868 -197180 -119881
177811 2621 4803.5 215.25 -4.9572e+06 -3.83206e+06 -2.96851e+06 -307691 -205411 -121024
177812 2623 4803.5 215.25 -4.95423e+06 -3.84712e+06 -2.97947e+06 -309240 -212189 -122223
177813 2625 4803.5 215.25 -4.95194e+06 -3.86059e+06 -2.98864e+06 -310312 -218310 -123248
177814 2627 4803.5 215.25 -4.94953e+06 -3.87168e+06 -2.9972e+06 -310747 -225152 -124413
177815 2629 4803.5 215.25 -4.94612e+06 -3.88223e+06 -3.00832e+06 -310849 -232826 -125476
177816 2631 4803.5 215.25 -4.93833e+06 -3.89031e+06 -3.01938e+06 -309178 -239360 -126604
177817 2633 4803.5 215.25 -4.92733e+06 -3.89797e+06 -3.02997e+06 -305579 -242787 -127925
177818 2635 4803.5 215.25 -4.91469e+06 -3.90616e+06 -3.03797e+06 -301400 -242611 -128838
177819 2637 4803.5 215.25 -4.90208e+06 -3.91379e+06 -3.04195e+06 -295722 -240731 -128100
177820 2639 4803.5 215.25 -4.89166e+06 -3.92067e+06 -3.04604e+06 -289995 -239894 -125607
177821 2641 4803.5 215.25 -4.88228e+06 -3.92817e+06 -3.05607e+06 -284250 -239896 -122205
177822 2643 4803.5 215.25 -4.87209e+06 -3.93591e+06 -3.07046e+06 -279131 -237524 -120077
177823 2645 4803.5 215.25 -4.85868e+06 -3.94483e+06 -3.08148e+06 -271893 -229320 -118971
177824 2647 4803.5 215.25 -4.84501e+06 -3.9509e+06 -3.08567e+06 -262807 -217441 -114936
177825 2649 4803.5 215.25 -4.84654e+06 -3.96081e+06 -3.10042e+06 -253934 -207582 -106942
177826 2651 4803.5 215.25 -4.85406e+06 -3.97423e+06 -3.12061e+06 -248320 -201243 -100783
177827 2653 4803.5 215.25 -4.81947e+06 -3.98135e+06 -3.12295e+06 -237165 -184697 -93255.7
177828 2655 4803.5 215.25 -4.79722e+06 -4.01678e+06 -3.12491e+06 -234968 -143575 -73498.2
177829 2657 4803.5 215.25 -4.84117e+06 -4.12786e+06 -3.16956e+06 -234432 -132667 -44901.7
178030 2559 4804.5 215.25 -4.99795e+06 -4.24327e+06 -3.14144e+06 -223777 9162.6 31475.8
178031 2561 4804.5 215.25 -4.9966e+06 -4.22764e+06 -3.12813e+06 -237893 9014.62 30670.4
178032 2563 4804.5 215.25 -4.99559e+06 -4.21168e+06 -3.11491e+06 -251934 8704.41 29782
178033 2565 4804.5 215.25 -4.99466e+06 -4.19579e+06 -3.10194e+06 -266061 8289.59 28836.9
178034 2567 4804.5 215.25 -4.99374e+06 -4.17967e+06 -3.0893e+06 -280302 7787.24 27696.8
178035 2569 4804.5 215.25 -4.99354e+06 -4.16412e+06 -3.07773e+06 -294147 7227.38 26378.1
178036 2571 4804.5 215.25 -4.99341e+06 -4.14915e+06 -3.06709e+06 -307220 6799.12 24861.3
178037 2573 4804.5 215.25 -4.9927e+06 -4.13279e+06 -3.05543e+06 -319269 6538.73 23090.9
178038 2575 4804.5 215.25 -4.99144e+06 -4.11529e+06 -3.04261e+06 -330333 6356.91 21358.7
178039 2577 4804.5 215.25 -4.98969e+06 -4.09806e+06 -3.02969e+06 -341075 6541.04 19757.1
178040 2579 4804.5 215.25 -4.98707e+06 -4.08095e+06 -3.01628e+06 -351837 7244.16 18333.3
178041 2581 4804.5 215.25 -4.98429e+06 -4.06423e+06 -3.00251e+06 -362942 8014.26 17202.2
178042 2583 4804.5 215.25 -4.98102e+06 -4.04709e+06 -2.98783e+06 -374621 8891.74 16160.3
178043 2585 4804.5 215.25 -4.97842e+06 -4.03289e+06 -2.97511e+06 -385859 9700.14 15189.9
178044 2587 4804.5 215.25 -4.97514e+06 -4.02229e+06 -2.96527e+06 -395620 10320.7 14096
178045 2589 4804.5 215.25 -4.97277e+06 -4.01693e+06 -2.95974e+06 -405559 10836.2 12679.5
178046 2591 4804.5 215.25 -4.96897e+06 -4.01093e+06 -2.9534e+06 -417657 11541.3 10599.5
178047 2593 4804.5 215.25 -4.96559e+06 -4.00657e+06 -2.9481e+06 -433411 13001.6 7150.39
178048 2595 4804.5 215.25 -4.96702e+06 -4.00299e+06 -2.94366e+06 -453482 14527.6 1803.21
178049 2597 4804.5 215.25 -4.98601e+06 -4.00476e+06 -2.93859e+06 -470525 12729.1 -2260.48
178050 2599 4804.5 215.25 -5.03717e+06 -4.04128e+06 -2.93796e+06 -480743 2616.31 4457.59
178051 2601 4804.5 215.25 -5.12961e+06 -4.00925e+06 -2.94108e+06 -518794 -3765.64 -15774.6
178052 2603 4804.5 215.25 -5.1265e+06 -3.89257e+06 -2.92773e+06 -456043 -27407.4 -67717.1
178053 2605 4804.5 215.25 -5.06798e+06 -3.84994e+06 -2.9274e+06 -397490 -60521.8 -100255
178054 2607 4804.5 215.25 -5.03361e+06 -3.84769e+06 -2.93456e+06 -374864 -78793.8 -113048
178055 2609 4804.5 215.25 -5.0119e+06 -3.84895e+06 -2.94082e+06 -363513 -90592.6 -119959
178056 2611 4804.5 215.25 -4.99942e+06 -3.85294e+06 -2.94639e+06 -357257 -99007.4 -123941
178057 2613 4804.5 215.25 -4.99177e+06 -3.85889e+06 -2.95208e+06 -354318 -105765 -126569
178058 2615 4804.5 215.25 -4.98734e+06 -3.87182e+06 -2.96163e+06 -354089 -112085 -128657
178059 2617 4804.5 215.25 -4.98443e+06 -3.88747e+06 -2.97229e+06 -355096 -118829 -130495
178060 2619 4804.5 215.25 -4.98187e+06 -3.90283e+06 -2.98268e+06 -356474 -126023 -132315
178061 2621 4804.5 215.25 -4.97856e+06 -3.91755e+06 -2.99289e+06 -357835 -132734 -134479
178062 2623 4804.5 215.25 -4.97516e+06 -3.93146e+06 -3.00232e+06 -358845 -138411 -136723
178063 2625 4804.5 215.25 -4.97184e+06 -3.94406e+06 -3.00999e+06 -359337 -143746 -138572
178064 2627 4804.5 215.25 -4.96899e+06 -3.95543e+06 -3.01738e+06 -359060 -149985 -140020
178065 2629 4804.5 215.25 -4.96506e+06 -3.96539e+06 -3.02707e+06 -358600 -157162 -140984
178066 2631 4804.5 215.25 -4.96034e+06 -3.97638e+06 -3.04057e+06 -357645 -163422 -141924
178067 2633 4804.5 215.25 -4.94893e+06 -3.98355e+06 -3.05034e+06 -354723 -166988 -143262
178068 2635 4804.5 215.25 -4.93704e+06 -3.992e+06 -3.05821e+06 -350580 -167517 -144569
178069 2637 4804.5 215.25 -4.92427e+06 -4.00017e+06 -3.06252e+06 -345051 -166787 -144316
178070 2639 4804.5 215.25 -4.91374e+06 -4.00707e+06 -3.06665e+06 -338923 -167310 -141507
178071 2641 4804.5 215.25 -4.90741e+06 -4.0166e+06 -3.0788e+06 -333484 -168693 -136912
178072 2643 4804.5 215.25 -4.90002e+06 -4.02565e+06 -3.09503e+06 -329368 -167858 -133584
178073 2645 4804.5 215.25 -4.88929e+06 -4.03347e+06 -3.10767e+06 -323647 -162648 -132438
178074 2647 4804.5 215.25 -4.88015e+06 -4.04336e+06 -3.11757e+06 -315528 -155173 -128497
178075 2649 4804.5 215.25 -4.88065e+06 -4.05475e+06 -3.13229e+06 -307594 -149098 -118561
178076 2651 4804.5 215.25 -4.88963e+06 -4.06978e+06 -3.1536e+06 -302438 -144845 -110402
178077 2653 4804.5 215.25 -4.87101e+06 -4.08066e+06 -3.16133e+06 -297584 -137461 -105147
178078 2655 4804.5 215.25 -4.85819e+06 -4.10439e+06 -3.17143e+06 -303835 -121726 -98949.7
178079 2657 4804.5 215.25 -4.86577e+06 -4.13977e+06 -3.18115e+06 -309355 -104650 -94190.6
178280 2559 4805.5 215.25 -4.99517e+06 -4.23767e+06 -3.1344e+06 -226607 7549.36 30421
178281 2561 4805.5 215.25 -4.99381e+06 -4.22182e+06 -3.1211e+06 -240284 7376.43 29505.9
178282 2563 4805.5 215.25 -4.99241e+06 -4.20582e+06 -3.10776e+06 -254232 7006.97 28594.8
178283 2565 4805.5 215.25 -4.99151e+06 -4.18981e+06 -3.09478e+06 -268251 6489.95 27599.1
178284 2567 4805.5 215.25 -4.99042e+06 -4.17352e+06 -3.08216e+06 -282303 5893.5 26352.7
178285 2569 4805.5 215.25 -4.99018e+06 -4.15813e+06 -3.07092e+06 -295946 5255.5 24932.4
178286 2571 4805.5 215.25 -4.99e+06 -4.14361e+06 -3.06084e+06 -308925 4765.27 23383.6
178287 2573 4805.5 215.25 -4.98913e+06 -4.12762e+06 -3.04968e+06 -321065 4494 21680.9
178288 2575 4805.5 215.25 -4.98758e+06 -4.10988e+06 -3.03697e+06 -332439 4470.49 19988.7
178289 2577 4805.5 215.25 -4.98538e+06 -4.09249e+06 -3.02406e+06 -343337 4823.86 18436.8
178290 2579 4805.5 215.25 -4.98277e+06 -4.07525e+06 -3.01064e+06 -354115 5556.67 17106.8
178291 2581 4805.5 215.25 -4.9801e+06 -4.05818e+06 -2.99667e+06 -365235 6426.28 16084.5
178292 2583 4805.5 215.25 -4.9771e+06 -4.04049e+06 -2.98173e+06 -376747 7302.43 15159.6
178293 2585 4805.5 215.25 -4.97601e+06 -4.02724e+06 -2.97036e+06 -387477 8030.11 14333.4
178294 2587 4805.5 215.25 -4.97482e+06 -4.0177e+06 -2.96191e+06 -396825 8576.47 13360.5
178295 2589 4805.5 215.25 -4.97385e+06 -4.0115e+06 -2.9558e+06 -406149 8866.15 12076.4
178296 2591 4805.5 215.25 -4.9727e+06 -4.00484e+06 -2.94909e+06 -417427 8911.19 10240.6
178297 2593 4805.5 215.25 -4.97286e+06 -3.99928e+06 -2.9431e+06 -430696 8866.35 7318.32
178298 2595 4805.5 215.25 -4.97848e+06 -3.99667e+06 -2.93872e+06 -444308 7977.8 3557.82
178299 2597 4805.5 215.25 -4.99476e+06 -4.00355e+06 -2.9349e+06 -452533 4675.41 1495.67
178300 2599 4805.5 215.25 -5.01896e+06 -4.02643e+06 -2.93048e+06 -461647 -1064.63 3335.09
178301 2601 4805.5 215.25 -5.05485e+06 -4.00667e+06 -2.92485e+06 -488701 -2025.36 -9532.03
178302 2603 4805.5 215.25 -5.07159e+06 -3.93556e+06 -2.92041e+06 -467216 -12292.7 -41065.6
178303 2605 4805.5 215.25 -5.05418e+06 -3.89464e+06 -2.92591e+06 -426498 -32314.6 -65919.2
178304 2607 4805.5 215.25 -5.02779e+06 -3.88188e+06 -2.93053e+06 -401079 -47167.9 -78150.2
178305 2609 4805.5 215.25 -5.01004e+06 -3.88114e+06 -2.9361e+06 -387456 -57319.9 -84652.6
178306 2611 4805.5 215.25 -4.99797e+06 -3.88305e+06 -2.94054e+06 -379475 -64650 -88489.4
178307 2613 4805.5 215.25 -4.99025e+06 -3.88744e+06 -2.94476e+06 -375162 -70456.9 -91090.6
178308 2615 4805.5 215.25 -4.98541e+06 -3.89876e+06 -2.9528e+06 -374131 -75899.2 -93214.7
178309 2617 4805.5 215.25 -4.98236e+06 -3.91368e+06 -2.96294e+06 -374544 -81771.9 -95437.8
178310 2619 4805.5 215.25 -4.97935e+06 -3.92789e+06 -2.97298e+06 -375613 -87994.7 -97914.4
178311 2621 4805.5 215.25 -4.97567e+06 -3.94144e+06 -2.98311e+06 -376720 -93773.2 -100726
178312 2623 4805.5 215.25 -4.97182e+06 -3.95413e+06 -2.99205e+06 -377330 -98636.7 -103732
178313 2625 4805.5 215.25 -4.96802e+06 -3.96604e+06 -2.99912e+06 -377233 -103267 -106440
178314 2627 4805.5 215.25 -4.96476e+06 -3.97742e+06 -3.00588e+06 -376563 -108966 -108518
178315 2629 4805.5 215.25 -4.96072e+06 -3.98828e+06 -3.01476e+06 -375540 -115811 -109798
178316 2631 4805.5 215.25 -4.95509e+06 -3.99825e+06 -3.0267e+06 -374811 -121917 -110736
178317 2633 4805.5 215.25 -4.94835e+06 -4.00905e+06 -3.04027e+06 -373377 -125676 -112182
178318 2635 4805.5 215.25 -4.93629e+06 -4.01581e+06 -3.04775e+06 -369531 -126669 -113913
178319 2637 4805.5 215.25 -4.92747e+06 -4.02564e+06 -3.05491e+06 -363721 -126626 -114326
178320 2639 4805.5 215.25 -4.9201e+06 -4.03474e+06 -3.06079e+06 -357505 -127965 -112188
178321 2641 4805.5 215.25 -4.91327e+06 -4.04413e+06 -3.07025e+06 -351909 -130482 -108224
178322 2643 4805.5 215.25 -4.90905e+06 -4.05528e+06 -3.08697e+06 -348069 -131500 -105243
178323 2645 4805.5 215.25 -4.90349e+06 -4.06497e+06 -3.10254e+06 -343061 -129075 -104863
178324 2647 4805.5 215.25 -4.89585e+06 -4.07558e+06 -3.11281e+06 -335310 -124736 -103326
178325 2649 4805.5 215.25 -4.89392e+06 -4.08929e+06 -3.1237e+06 -327341 -121293 -96681
178326 2651 4805.5 215.25 -4.89491e+06 -4.10112e+06 -3.13657e+06 -323052 -118089 -90960.4
178327 2653 4805.5 215.25 -4.89162e+06 -4.11076e+06 -3.14821e+06 -319322 -116795 -90580.8
178328 2655 4805.5 215.25 -4.8885e+06 -4.13331e+06 -3.16719e+06 -320108 -114871 -89592
178329 2657 4805.5 215.25 -4.88697e+06 -4.15694e+06 -3.18057e+06 -321924 -103342 -88441.3
178530 2559 4806.5 215.25 -4.99209e+06 -4.23196e+06 -3.12719e+06 -229268 5907.16 29389.2
178531 2561 4806.5 215.25 -4.99071e+06 -4.21614e+06 -3.11393e+06 -242785 5676.2 28409.9
178532 2563 4806.5 215.25 -4.9892e+06 -4.20006e+06 -3.10064e+06 -256526 5274.38 27386.9
178533 2565 4806.5 215.25 -4.98823e+06 -4.18378e+06 -3.08766e+06 -270336 4711.78 26233.2
178534 2567 4806.5 215.25 -4.98733e+06 -4.1677e+06 -3.07541e+06 -284155 4019.24 24923.4
178535 2569 4806.5 215.25 -4.98691e+06 -4.15225e+06 -3.06436e+06 -297451 3365.07 23462.2
178536 2571 4806.5 215.25 -4.98643e+06 -4.13772e+06 -3.05451e+06 -310439 2856.14 21890.1
178537 2573 4806.5 215.25 -4.98548e+06 -4.12188e+06 -3.0438e+06 -322887 2482.51 20288.8
178538 2575 4806.5 215.25 -4.98376e+06 -4.10432e+06 -3.03145e+06 -334499 2544.68 18649.6
178539 2577 4806.5 215.25 -4.98118e+06 -4.08693e+06 -3.01856e+06 -345485 3116.61 17126.9
178540 2579 4806.5 215.25 -4.97828e+06 -4.06941e+06 -3.00502e+06 -356308 3962.56 15946.2
178541 2581 4806.5 215.25 -4.97596e+06 -4.05196e+06 -2.99097e+06 -367367 4946.24 15042.9
178542 2583 4806.5 215.25 -4.97328e+06 -4.03428e+06 -2.97608e+06 -378252 5847.62 14250.6
178543 2585 4806.5 215.25 -4.97325e+06 -4.02178e+06 -2.96551e+06 -388103 6566.24 13558.8
178544 2587 4806.5 215.25 -4.97402e+06 -4.0135e+06 -2.95849e+06 -396952 7020.66 12678.4
178545 2589 4806.5 215.25 -4.97444e+06 -4.00642e+06 -2.95187e+06 -405851 7046.87 11564.3
178546 2591 4806.5 215.25 -4.9751e+06 -3.99943e+06 -2.94485e+06 -416285 6551.18 9975.26
178547 2593 4806.5 215.25 -4.97692e+06 -3.99361e+06 -2.93831e+06 -427371 5516.87 7590.23
178548 2595 4806.5 215.25 -4.98246e+06 -3.99288e+06 -2.93385e+06 -437334 3552.06 4915.56
178549 2597 4806.5 215.25 -4.99195e+06 -4.00097e+06 -2.9301e+06 -443497 344.89 3245.84
178550 2599 4806.5 215.25 -5.00318e+06 -4.01438e+06 -2.92554e+06 -453361 -3222.89 2449.73
178551 2601 4806.5 215.25 -5.02147e+06 -4.00152e+06 -2.9223e+06 -471817 -4044.31 -6635.96
