zid x y z sxx syy szz sxy sxz syz
100933 2865 4775 214.75 -4.50823e+06 -5.16298e+06 -4.77607e+06 206152 -45927.1 86116.9
100934 2867 4775 214.75 -4.50725e+06 -5.17507e+06 -4.79182e+06 212602 -49032.1 84319.1
100935 2869 4775 214.75 -4.50749e+06 -5.19014e+06 -4.80919e+06 219163 -51985.1 82324.1
100936 2871 4775 214.75 -4.50772e+06 -5.20529e+06 -4.82622e+06 225893 -54941 80272
100937 2873 4775 214.75 -4.50826e+06 -5.22092e+06 -4.84321e+06 232982 -57772.4 78277.2
100938 2875 4775 214.75 -4.50792e+06 -5.23639e+06 -4.85964e+06 240549 -60310 76393.2
100939 2877 4775 214.75 -4.50574e+06 -5.2459e+06 -4.87209e+06 248241 -62584.4 74634.7
100940 2879 4775 214.75 -4.50658e+06 -5.25685e+06 -4.88656e+06 255491 -64702.7 72983.8
100941 2881 4775 214.75 -4.50757e+06 -5.2674e+06 -4.90152e+06 261804 -66630 71397.2
100942 2883 4775 214.75 -4.50891e+06 -5.27779e+06 -4.91685e+06 267273 -68657.3 69818.7
100943 2885 4775 214.75 -4.51016e+06 -5.28773e+06 -4.93176e+06 271898 -70937.3 68203.7
100944 2887 4775 214.75 -4.51186e+06 -5.29752e+06 -4.94639e+06 275580 -73437 66542.2
100945 2889 4775 214.75 -4.51475e+06 -5.30769e+06 -4.96088e+06 278387 -75849.9 64850.8
100946 2891 4775 214.75 -4.52032e+06 -5.32329e+06 -4.97823e+06 280217 -78224.3 63200.4
100947 2893 4775 214.75 -4.52298e+06 -5.33679e+06 -4.99274e+06 280876 -80045.3 61690.6
100948 2895 4775 214.75 -4.53444e+06 -5.35609e+06 -5.01208e+06 281310 -81302.8 60400
100949 2897 4775 214.75 -4.53573e+06 -5.35663e+06 -5.01763e+06 282233 -82173.8 59397.2
100950 2899 4775 214.75 -4.53607e+06 -5.35484e+06 -5.02139e+06 283123 -82727.5 58711.7
100951 2901 4775 214.75 -4.53697e+06 -5.35478e+06 -5.02608e+06 283782 -83069.4 58305.7
100952 2903 4775 214.75 -4.53658e+06 -5.35582e+06 -5.03091e+06 283892 -83517.8 58074
100953 2905 4775 214.75 -4.53787e+06 -5.35912e+06 -5.03748e+06 283489 -84116 57899.5
100954 2907 4775 214.75 -4.53783e+06 -5.36206e+06 -5.0433e+06 282703 -84981.4 57669.5
100955 2909 4775 214.75 -4.53779e+06 -5.36513e+06 -5.04865e+06 281272 -86001.3 57291.5
100956 2911 4775 214.75 -4.53956e+06 -5.36917e+06 -5.05439e+06 279401 -87010.1 56751.9
100957 2913 4775 214.75 -4.54074e+06 -5.37278e+06 -5.05903e+06 276671 -87909.1 56091
100958 2915 4775 214.75 -4.54235e+06 -5.37671e+06 -5.06336e+06 272607 -88493.8 55351.5
100959 2917 4775 214.75 -4.54515e+06 -5.38159e+06 -5.06832e+06 267644 -88877.8 54542.2
100960 2919 4775 214.75 -4.54561e+06 -5.3824e+06 -5.06996e+06 262167 -88922 53685.7
100961 2921 4775 214.75 -4.54639e+06 -5.38385e+06 -5.07182e+06 256151 -88766.8 52796.9
100962 2923 4775 214.75 -4.54695e+06 -5.38587e+06 -5.07402e+06 249567 -88436.7 51885
100963 2925 4775 214.75 -4.54613e+06 -5.38686e+06 -5.07511e+06 242105 -87880.7 50953.9
100964 2927 4775 214.75 -4.54594e+06 -5.38525e+06 -5.07477e+06 234175 -87146.4 50008.5
100965 2929 4775 214.75 -4.54463e+06 -5.38321e+06 -5.07393e+06 226291 -86184.3 49051
100966 2931 4775 214.75 -4.54374e+06 -5.38134e+06 -5.07339e+06 218344 -85047.3 48117.4
100967 2933 4775 214.75 -4.54369e+06 -5.37956e+06 -5.07328e+06 210522 -83733.2 47250.2
100968 2935 4775 214.75 -4.54426e+06 -5.37909e+06 -5.07428e+06 202940 -82151.6 46455.1
100969 2937 4775 214.75 -4.5444e+06 -5.37851e+06 -5.07522e+06 195536 -80437.2 45735.8
100970 2939 4775 214.75 -4.54337e+06 -5.37579e+06 -5.07481e+06 188249 -78553.7 45129.9
100971 2941 4775 214.75 -4.54379e+06 -5.37329e+06 -5.07506e+06 180826 -76523.4 44666.3
100972 2943 4775 214.75 -4.54665e+06 -5.3707e+06 -5.07607e+06 173804 -74327.8 44325.1
100973 2945 4775 214.75 -4.54645e+06 -5.36623e+06 -5.07526e+06 167161 -71947.9 44115.1
101174 2847 4785 214.75 -4.48922e+06 -5.07683e+06 -4.62238e+06 176609 -15524.8 88770.4
101175 2849 4785 214.75 -4.48938e+06 -5.08069e+06 -4.63461e+06 184014 -17385.9 89959.4
101176 2851 4785 214.75 -4.48932e+06 -5.08553e+06 -4.64826e+06 190792 -18369.6 90734.5
101177 2853 4785 214.75 -4.48894e+06 -5.09084e+06 -4.66423e+06 197746 -18913.7 91094.4
101178 2855 4785 214.75 -4.48683e+06 -5.09657e+06 -4.68239e+06 204979 -20372.8 91120.3
101179 2857 4785 214.75 -4.48417e+06 -5.10474e+06 -4.70279e+06 211517 -23500.7 90916.5
101180 2859 4785 214.75 -4.48531e+06 -5.12223e+06 -4.72812e+06 217130 -28347.7 90473.7
101181 2861 4785 214.75 -4.48656e+06 -5.13857e+06 -4.75009e+06 222376 -33742.8 89735.2
101182 2863 4785 214.75 -4.48827e+06 -5.15473e+06 -4.76971e+06 227439 -38561.4 88727.4
101183 2865 4785 214.75 -4.48955e+06 -5.17014e+06 -4.78731e+06 232259 -42567.6 87533.7
101184 2867 4785 214.75 -4.49059e+06 -5.18569e+06 -4.80444e+06 237051 -45994.1 86272.1
101185 2869 4785 214.75 -4.49049e+06 -5.20146e+06 -4.82115e+06 241842 -49148.1 84997
101186 2871 4785 214.75 -4.49e+06 -5.21786e+06 -4.83772e+06 246508 -52242 83685.4
101187 2873 4785 214.75 -4.48926e+06 -5.2349e+06 -4.85418e+06 251042 -55255.2 82334
101188 2875 4785 214.75 -4.48875e+06 -5.25303e+06 -4.87109e+06 255519 -58027 80882.3
101189 2877 4785 214.75 -4.48814e+06 -5.26921e+06 -4.88648e+06 260499 -60614.9 79235
101190 2879 4785 214.75 -4.48448e+06 -5.27712e+06 -4.8961e+06 266310 -63231.8 77334.1
101191 2881 4785 214.75 -4.48126e+06 -5.28511e+06 -4.90575e+06 272166 -65867.7 75164.8
101192 2883 4785 214.75 -4.47841e+06 -5.29349e+06 -4.91536e+06 277473 -68600.2 72765.2
101193 2885 4785 214.75 -4.47592e+06 -5.30196e+06 -4.9246e+06 282249 -71610.4 70227.9
101194 2887 4785 214.75 -4.47458e+06 -5.31089e+06 -4.93389e+06 286415 -74815.9 67685.8
101195 2889 4785 214.75 -4.4736e+06 -5.31976e+06 -4.94259e+06 289993 -77862.1 65269
101196 2891 4785 214.75 -4.47245e+06 -5.32812e+06 -4.95036e+06 292741 -80701.5 63065.2
101197 2893 4785 214.75 -4.47459e+06 -5.34186e+06 -4.96175e+06 294416 -82877.9 61075.5
101198 2895 4785 214.75 -4.47433e+06 -5.34765e+06 -4.96812e+06 294217 -84425.1 59309.4
101199 2897 4785 214.75 -4.47877e+06 -5.35278e+06 -4.97626e+06 292108 -85457.6 57724.2
101200 2899 4785 214.75 -4.4822e+06 -5.35273e+06 -4.982e+06 289422 -86316.7 56268.3
101201 2901 4785 214.75 -4.48349e+06 -5.35139e+06 -4.98671e+06 286616 -87060.2 54974.8
101202 2903 4785 214.75 -4.48422e+06 -5.35114e+06 -4.99184e+06 283882 -88011.6 53792.5
101203 2905 4785 214.75 -4.48374e+06 -5.3513e+06 -4.99664e+06 281086 -89146 52689.9
101204 2907 4785 214.75 -4.48352e+06 -5.35246e+06 -5.00156e+06 278088 -90472.7 51673.5
101205 2909 4785 214.75 -4.48389e+06 -5.35464e+06 -5.0063e+06 274951 -91842.8 50745
101206 2911 4785 214.75 -4.4837e+06 -5.35562e+06 -5.00913e+06 271350 -93064.3 49976
101207 2913 4785 214.75 -4.4829e+06 -5.35362e+06 -5.00918e+06 266942 -93964.8 49397.7
101208 2915 4785 214.75 -4.48216e+06 -5.35227e+06 -5.00896e+06 261576 -94339.3 48950.7
101209 2917 4785 214.75 -4.4807e+06 -5.351e+06 -5.00827e+06 255095 -94442.9 48595.2
101210 2919 4785 214.75 -4.48021e+06 -5.35108e+06 -5.00835e+06 247658 -94263.4 48311.6
101211 2921 4785 214.75 -4.47835e+06 -5.35012e+06 -5.00717e+06 239740 -93967 48051.5
101212 2923 4785 214.75 -4.47555e+06 -5.34901e+06 -5.00537e+06 231484 -93520.8 47772.5
101213 2925 4785 214.75 -4.47347e+06 -5.34845e+06 -5.00375e+06 223075 -92957.1 47417.4
101214 2927 4785 214.75 -4.47133e+06 -5.34759e+06 -5.00173e+06 214749 -92191.7 46998.2
101215 2929 4785 214.75 -4.47016e+06 -5.34833e+06 -5.00082e+06 206569 -91342.8 46534.5
101216 2931 4785 214.75 -4.46888e+06 -5.34881e+06 -4.9996e+06 198730 -90210.6 46003.1
101217 2933 4785 214.75 -4.46746e+06 -5.34905e+06 -4.99813e+06 191214 -88919 45409.3
101218 2935 4785 214.75 -4.46583e+06 -5.34894e+06 -4.99654e+06 183752 -87408.8 44785.5
101219 2937 4785 214.75 -4.46497e+06 -5.35008e+06 -4.99598e+06 176367 -85723.4 44094.2
101220 2939 4785 214.75 -4.46477e+06 -5.35146e+06 -4.99588e+06 169217 -83840 43383.7
101221 2941 4785 214.75 -4.46339e+06 -5.34909e+06 -4.99344e+06 162338 -81822.5 42690.9
101222 2943 4785 214.75 -4.46189e+06 -5.34617e+06 -4.99076e+06 155460 -79613.9 41970.7
101223 2945 4785 214.75 -4.46153e+06 -5.34354e+06 -4.98877e+06 148513 -77305.4 41261.5
103174 2847 4775 215.25 -4.5019e+06 -5.04199e+06 -4.60447e+06 150526 -25746 87070.4
103175 2849 4775 215.25 -4.49991e+06 -5.04765e+06 -4.616e+06 157576 -27518.1 86926.7
103176 2851 4775 215.25 -4.4989e+06 -5.054e+06 -4.62889e+06 164591 -28554.2 86811.8
103177 2853 4775 215.25 -4.49571e+06 -5.05919e+06 -4.64188e+06 171281 -29368 86881.6
103178 2855 4775 215.25 -4.49422e+06 -5.06954e+06 -4.65974e+06 177144 -30566.5 87149.7
103179 2857 4775 215.25 -4.49509e+06 -5.08665e+06 -4.68292e+06 182397 -32854.2 87460.1
103180 2859 4775 215.25 -4.49358e+06 -5.10203e+06 -4.70414e+06 187739 -36265.9 87573.7
103181 2861 4775 215.25 -4.49395e+06 -5.11806e+06 -4.72509e+06 193605 -40099.6 87278.6
103182 2863 4775 215.25 -4.49423e+06 -5.13311e+06 -4.74432e+06 199823 -43779.5 86433.9
103183 2865 4775 215.25 -4.49504e+06 -5.14823e+06 -4.76293e+06 206183 -47121.2 85078.4
103184 2867 4775 215.25 -4.49423e+06 -5.16047e+06 -4.77889e+06 212614 -50197.1 83387.5
103185 2869 4775 215.25 -4.49465e+06 -5.17564e+06 -4.79633e+06 219167 -53154.8 81512.5
103186 2871 4775 215.25 -4.49509e+06 -5.19094e+06 -4.81356e+06 225884 -55983.2 79553.4
103187 2873 4775 215.25 -4.4957e+06 -5.20664e+06 -4.83069e+06 232972 -58691.8 77629.9
103188 2875 4775 215.25 -4.49536e+06 -5.22215e+06 -4.84724e+06 240526 -61166.2 75817.1
103189 2877 4775 215.25 -4.49333e+06 -5.23184e+06 -4.85991e+06 248198 -63338.1 74109.5
103190 2879 4775 215.25 -4.4941e+06 -5.24286e+06 -4.87439e+06 255418 -65423.9 72499.3
103191 2881 4775 215.25 -4.49507e+06 -5.2535e+06 -4.88925e+06 261705 -67384.6 70940.5
103192 2883 4775 215.25 -4.49643e+06 -5.26395e+06 -4.90423e+06 267130 -69397 69390.1
103193 2885 4775 215.25 -4.4976e+06 -5.27396e+06 -4.91891e+06 271713 -71579.3 67818.7
103194 2887 4775 215.25 -4.49934e+06 -5.28389e+06 -4.93338e+06 275354 -73977 66219
103195 2889 4775 215.25 -4.50203e+06 -5.29405e+06 -4.94766e+06 278121 -76222.2 64595.8
103196 2891 4775 215.25 -4.50758e+06 -5.30975e+06 -4.96507e+06 279931 -78387.9 63018.6
103197 2893 4775 215.25 -4.50991e+06 -5.32314e+06 -4.97946e+06 280594 -80153.5 61594
103198 2895 4775 215.25 -4.52138e+06 -5.34259e+06 -4.99913e+06 281028 -81407.8 60365.7
103199 2897 4775 215.25 -4.52251e+06 -5.34309e+06 -5.00474e+06 281963 -82176.8 59373.5
103200 2899 4775 215.25 -4.52285e+06 -5.34127e+06 -5.00846e+06 282869 -82734.8 58664.1
103201 2901 4775 215.25 -4.52378e+06 -5.34123e+06 -5.01327e+06 283530 -83171.3 58217.8
103202 2903 4775 215.25 -4.52332e+06 -5.34221e+06 -5.01809e+06 283611 -83650.8 57933.4
103203 2905 4775 215.25 -4.52472e+06 -5.34551e+06 -5.02465e+06 283180 -84194 57704.2
103204 2907 4775 215.25 -4.52465e+06 -5.3484e+06 -5.03042e+06 282356 -84957.6 57444.7
103205 2909 4775 215.25 -4.52464e+06 -5.35142e+06 -5.03572e+06 280903 -85844.2 57075.5
103206 2911 4775 215.25 -4.5262e+06 -5.3553e+06 -5.0414e+06 279028 -86738.3 56571.6
103207 2913 4775 215.25 -4.52737e+06 -5.3589e+06 -5.0462e+06 276314 -87567.9 55938.9
103208 2915 4775 215.25 -4.52897e+06 -5.36286e+06 -5.05079e+06 272292 -88041.7 55226.9
103209 2917 4775 215.25 -4.53167e+06 -5.36764e+06 -5.05581e+06 267366 -88343.4 54464.7
103210 2919 4775 215.25 -4.5321e+06 -5.36843e+06 -5.05764e+06 261931 -88401.5 53651.7
103211 2921 4775 215.25 -4.53279e+06 -5.36985e+06 -5.05965e+06 255954 -88230.6 52812.4
103212 2923 4775 215.25 -4.53333e+06 -5.37184e+06 -5.06193e+06 249397 -87838.8 51943.5
103213 2925 4775 215.25 -4.53234e+06 -5.37277e+06 -5.06309e+06 241966 -87238.4 51069.5
103214 2927 4775 215.25 -4.53215e+06 -5.3712e+06 -5.06289e+06 234049 -86473.1 50191.9
103215 2929 4775 215.25 -4.53071e+06 -5.36913e+06 -5.0621e+06 226165 -85526.1 49299.4
103216 2931 4775 215.25 -4.52969e+06 -5.3672e+06 -5.06154e+06 218217 -84332.4 48427
103217 2933 4775 215.25 -4.52954e+06 -5.36544e+06 -5.06154e+06 210385 -82984.1 47618
103218 2935 4775 215.25 -4.53005e+06 -5.36501e+06 -5.06263e+06 202788 -81413.6 46893.9
103219 2937 4775 215.25 -4.53008e+06 -5.36439e+06 -5.06352e+06 195359 -79727.8 46241.5
103220 2939 4775 215.25 -4.52886e+06 -5.3616e+06 -5.06303e+06 188057 -77859.3 45678
103221 2941 4775 215.25 -4.52918e+06 -5.35913e+06 -5.06333e+06 180621 -75771.9 45235.6
103222 2943 4775 215.25 -4.53189e+06 -5.3565e+06 -5.06425e+06 173588 -73562.9 44917
103223 2945 4775 215.25 -4.53153e+06 -5.35201e+06 -5.06338e+06 166947 -71203.3 44741.3
103424 2847 4785 215.25 -4.47647e+06 -5.06345e+06 -4.60968e+06 177201 -17465.5 88674.8
103425 2849 4785 215.25 -4.47671e+06 -5.06737e+06 -4.62243e+06 184524 -19284.7 89648
103426 2851 4785 215.25 -4.47685e+06 -5.07231e+06 -4.63647e+06 191215 -20348.5 90231.9
103427 2853 4785 215.25 -4.47638e+06 -5.07748e+06 -4.65226e+06 198097 -21111 90458.4
103428 2855 4785 215.25 -4.47426e+06 -5.08298e+06 -4.6697e+06 205286 -22619.8 90402.1
103429 2857 4785 215.25 -4.47142e+06 -5.09076e+06 -4.68904e+06 211802 -25615.4 90123
103430 2859 4785 215.25 -4.47252e+06 -5.10813e+06 -4.71395e+06 217353 -30170.6 89622
103431 2861 4785 215.25 -4.47356e+06 -5.12437e+06 -4.73581e+06 222514 -35282.1 88848.2
103432 2863 4785 215.25 -4.47508e+06 -5.14047e+06 -4.75554e+06 227495 -39972.5 87826.6
103433 2865 4785 215.25 -4.4764e+06 -5.15598e+06 -4.77357e+06 232246 -43882.4 86635.3
103434 2867 4785 215.25 -4.47773e+06 -5.1717e+06 -4.79105e+06 236994 -47255 85351.1
103435 2869 4785 215.25 -4.47774e+06 -5.18745e+06 -4.80782e+06 241754 -50404.8 84045.2
103436 2871 4785 215.25 -4.47735e+06 -5.20382e+06 -4.82438e+06 246399 -53358.6 82718.3
103437 2873 4785 215.25 -4.47671e+06 -5.22088e+06 -4.84094e+06 250936 -56284.7 81364.6
103438 2875 4785 215.25 -4.47623e+06 -5.23904e+06 -4.85796e+06 255382 -59060.7 79939.6
103439 2877 4785 215.25 -4.47572e+06 -5.25531e+06 -4.87348e+06 260325 -61563 78341.8
103440 2879 4785 215.25 -4.4721e+06 -5.26329e+06 -4.8832e+06 266083 -64140.7 76509
103441 2881 4785 215.25 -4.46893e+06 -5.27131e+06 -4.89282e+06 271881 -66706.1 74440.1
103442 2883 4785 215.25 -4.46612e+06 -5.27965e+06 -4.90224e+06 277136 -69398.8 72185.2
103443 2885 4785 215.25 -4.46379e+06 -5.28824e+06 -4.91164e+06 281878 -72291.1 69817.9
103444 2887 4785 215.25 -4.46258e+06 -5.29727e+06 -4.92105e+06 286022 -75311.5 67447.6
103445 2889 4785 215.25 -4.46161e+06 -5.30615e+06 -4.9298e+06 289589 -78125.8 65166.7
103446 2891 4785 215.25 -4.4604e+06 -5.31457e+06 -4.93776e+06 292336 -80773 63057.7
103447 2893 4785 215.25 -4.46235e+06 -5.32829e+06 -4.94928e+06 293996 -82890.6 61155
103448 2895 4785 215.25 -4.46203e+06 -5.3342e+06 -4.95592e+06 293795 -84351 59437
103449 2897 4785 215.25 -4.4663e+06 -5.33931e+06 -4.96404e+06 291669 -85310.2 57892.7
103450 2899 4785 215.25 -4.46966e+06 -5.33929e+06 -4.96963e+06 288978 -86166.7 56495
103451 2901 4785 215.25 -4.47086e+06 -5.33799e+06 -4.97416e+06 286187 -86942.1 55234.4
103452 2903 4785 215.25 -4.4716e+06 -5.33785e+06 -4.97917e+06 283442 -87867.8 54082.7
103453 2905 4785 215.25 -4.47099e+06 -5.33802e+06 -4.98377e+06 280651 -88918.2 53007.1
103454 2907 4785 215.25 -4.47066e+06 -5.33922e+06 -4.98857e+06 277661 -90123.6 52026.6
103455 2909 4785 215.25 -4.4709e+06 -5.34139e+06 -4.99319e+06 274536 -91349 51152.1
103456 2911 4785 215.25 -4.47042e+06 -5.34228e+06 -4.99592e+06 270969 -92400.4 50429.7
103457 2913 4785 215.25 -4.46945e+06 -5.34026e+06 -4.99604e+06 266577 -93240 49837.3
103458 2915 4785 215.25 -4.46853e+06 -5.33889e+06 -4.99596e+06 261231 -93615.5 49346.1
103459 2917 4785 215.25 -4.46707e+06 -5.33766e+06 -4.9954e+06 254770 -93717.4 48972.7
103460 2919 4785 215.25 -4.46635e+06 -5.33759e+06 -4.99539e+06 247344 -93538.3 48655.6
103461 2921 4785 215.25 -4.46444e+06 -5.33656e+06 -4.99423e+06 239437 -93210.8 48362
103462 2923 4785 215.25 -4.46165e+06 -5.33544e+06 -4.99259e+06 231186 -92787.6 48062.9
103463 2925 4785 215.25 -4.45944e+06 -5.33479e+06 -4.99105e+06 222780 -92193.1 47734.3
103464 2927 4785 215.25 -4.45728e+06 -5.33391e+06 -4.98917e+06 214461 -91405.2 47343.1
103465 2929 4785 215.25 -4.45603e+06 -5.33455e+06 -4.98829e+06 206299 -90515.3 46862.7
103466 2931 4785 215.25 -4.45465e+06 -5.33494e+06 -4.98712e+06 198482 -89388.1 46330
103467 2933 4785 215.25 -4.45322e+06 -5.33523e+06 -4.98594e+06 190993 -88082 45747.2
103468 2935 4785 215.25 -4.45143e+06 -5.33498e+06 -4.9843e+06 183585 -86548.8 45151.7
103469 2937 4785 215.25 -4.45055e+06 -5.3361e+06 -4.98378e+06 176216 -84887 44531.3
103470 2939 4785 215.25 -4.45026e+06 -5.33743e+06 -4.98376e+06 169109 -83014.6 43857.7
103471 2941 4785 215.25 -4.4488e+06 -5.33504e+06 -4.9814e+06 162247 -80993.5 43167.5
103472 2943 4785 215.25 -4.44723e+06 -5.33213e+06 -4.97883e+06 155391 -78817.5 42490.7
103473 2945 4785 215.25 -4.4468e+06 -5.32947e+06 -4.97686e+06 148458 -76489.5 41858
105424 2847 4775 215.75 -4.48832e+06 -5.02731e+06 -4.59139e+06 150925 -27142.6 86185.3
105425 2849 4775 215.75 -4.48643e+06 -5.03312e+06 -4.60341e+06 157910 -28948.9 86080.1
105426 2851 4775 215.75 -4.48565e+06 -5.03962e+06 -4.6166e+06 164906 -30085.6 85997.8
105427 2853 4775 215.75 -4.48241e+06 -5.04472e+06 -4.62954e+06 171593 -31067.1 86063.9
105428 2855 4775 215.75 -4.48113e+06 -5.05508e+06 -4.64732e+06 177449 -32351.4 86255.2
105429 2857 4775 215.75 -4.48224e+06 -5.07214e+06 -4.6702e+06 182679 -34603.7 86477.6
105430 2859 4775 215.75 -4.48063e+06 -5.08736e+06 -4.69113e+06 187956 -37803.5 86527.1
105431 2861 4775 215.75 -4.48093e+06 -5.10334e+06 -4.71195e+06 193751 -41466.2 86180.6
105432 2863 4775 215.75 -4.48118e+06 -5.11843e+06 -4.73123e+06 199890 -45016.7 85337.6
105433 2865 4775 215.75 -4.48184e+06 -5.13351e+06 -4.74982e+06 206213 -48314.4 84059.6
105434 2867 4775 215.75 -4.48118e+06 -5.14583e+06 -4.76581e+06 212625 -51347.4 82490
105435 2869 4775 215.75 -4.48181e+06 -5.16119e+06 -4.78355e+06 219160 -54246.4 80716.9
105436 2871 4775 215.75 -4.48241e+06 -5.17661e+06 -4.80095e+06 225863 -56950.3 78843
105437 2873 4775 215.75 -4.48306e+06 -5.19233e+06 -4.81812e+06 232959 -59526.5 77004.2
105438 2875 4775 215.75 -4.48278e+06 -5.20791e+06 -4.83478e+06 240495 -61995.3 75252.4
105439 2877 4775 215.75 -4.48072e+06 -5.21767e+06 -4.84754e+06 248152 -64133.8 73597.2
105440 2879 4775 215.75 -4.48152e+06 -5.22881e+06 -4.86213e+06 255340 -66219.1 72016.7
105441 2881 4775 215.75 -4.48255e+06 -5.23955e+06 -4.87683e+06 261600 -68208.9 70483.5
105442 2883 4775 215.75 -4.48375e+06 -5.24998e+06 -4.89151e+06 266987 -70168.9 68977.5
105443 2885 4775 215.75 -4.48506e+06 -5.2602e+06 -4.90615e+06 271534 -72209.1 67449.3
105444 2887 4775 215.75 -4.48665e+06 -5.27012e+06 -4.92032e+06 275133 -74453.8 65901.6
105445 2889 4775 215.75 -4.48931e+06 -5.28037e+06 -4.93452e+06 277861 -76552.3 64353.6
105446 2891 4775 215.75 -4.49473e+06 -5.29612e+06 -4.95191e+06 279657 -78617.6 62868.6
105447 2893 4775 215.75 -4.49701e+06 -5.30958e+06 -4.96642e+06 280317 -80251.4 61504.4
105448 2895 4775 215.75 -4.50826e+06 -5.32904e+06 -4.98625e+06 280752 -81428.2 60307.7
105449 2897 4775 215.75 -4.5094e+06 -5.32962e+06 -4.99204e+06 281703 -82227.7 59344.6
105450 2899 4775 215.75 -4.5097e+06 -5.32775e+06 -4.99572e+06 282629 -82817.8 58649.7
105451 2901 4775 215.75 -4.51063e+06 -5.32767e+06 -5.00048e+06 283285 -83198.4 58166.5
105452 2903 4775 215.75 -4.51006e+06 -5.32856e+06 -5.00525e+06 283347 -83698.4 57821
105453 2905 4775 215.75 -4.51149e+06 -5.33186e+06 -5.01185e+06 282891 -84250.2 57563.6
105454 2907 4775 215.75 -4.51146e+06 -5.33468e+06 -5.01751e+06 282036 -84923.6 57279.1
105455 2909 4775 215.75 -4.5113e+06 -5.33757e+06 -5.02268e+06 280568 -85712.8 56906
105456 2911 4775 215.75 -4.51284e+06 -5.34142e+06 -5.02844e+06 278684 -86486.7 56421.1
105457 2913 4775 215.75 -4.51396e+06 -5.34498e+06 -5.03334e+06 275979 -87221.9 55809.9
105458 2915 4775 215.75 -4.5154e+06 -5.34884e+06 -5.03801e+06 271995 -87660.5 55130.7
105459 2917 4775 215.75 -4.51817e+06 -5.35366e+06 -5.04327e+06 267102 -87934.7 54421.3
105460 2919 4775 215.75 -4.51852e+06 -5.35442e+06 -5.04526e+06 261700 -87917.3 53660.6
105461 2921 4775 215.75 -4.5191e+06 -5.35579e+06 -5.04742e+06 255759 -87651.7 52859.7
105462 2923 4775 215.75 -4.51967e+06 -5.35781e+06 -5.04986e+06 249226 -87228.5 52049.6
105463 2925 4775 215.75 -4.51851e+06 -5.35864e+06 -5.05101e+06 241823 -86541.1 51228.2
105464 2927 4775 215.75 -4.51827e+06 -5.35707e+06 -5.0509e+06 233917 -85782.5 50392.5
105465 2929 4775 215.75 -4.51677e+06 -5.355e+06 -5.05019e+06 226036 -84843.3 49559.6
105466 2931 4775 215.75 -4.51555e+06 -5.35304e+06 -5.04971e+06 218081 -83646 48750.4
105467 2933 4775 215.75 -4.51538e+06 -5.35132e+06 -5.0498e+06 210242 -82235.5 47997.3
105468 2935 4775 215.75 -4.51577e+06 -5.35081e+06 -5.05077e+06 202637 -80707.3 47331.5
105469 2937 4775 215.75 -4.51564e+06 -5.35015e+06 -5.05167e+06 195183 -79031.3 46730.4
105470 2939 4775 215.75 -4.51436e+06 -5.34742e+06 -5.05126e+06 187868 -77136 46214.3
105471 2941 4775 215.75 -4.51457e+06 -5.34496e+06 -5.05157e+06 180420 -75126.9 45812.5
105472 2943 4775 215.75 -4.51711e+06 -5.34231e+06 -5.05249e+06 173383 -72918.3 45536.2
105473 2945 4775 215.75 -4.5167e+06 -5.33785e+06 -5.05163e+06 166741 -70529.6 45395.7
105674 2847 4785 215.75 -4.46365e+06 -5.04985e+06 -4.59712e+06 177718 -19369.3 88664.8
105675 2849 4785 215.75 -4.46396e+06 -5.05383e+06 -4.61031e+06 184962 -21222.9 89392.5
105676 2851 4785 215.75 -4.46417e+06 -5.05881e+06 -4.62455e+06 191572 -22337.8 89790.4
105677 2853 4785 215.75 -4.46363e+06 -5.06388e+06 -4.64013e+06 198398 -23266.1 89867.3
105678 2855 4785 215.75 -4.4616e+06 -5.06931e+06 -4.65712e+06 205549 -24814 89710
105679 2857 4785 215.75 -4.45885e+06 -5.07693e+06 -4.67573e+06 212036 -27730 89368.2
105680 2859 4785 215.75 -4.45976e+06 -5.09407e+06 -4.7e+06 217536 -32002.9 88814.1
105681 2861 4785 215.75 -4.46065e+06 -5.11025e+06 -4.72177e+06 222616 -36780.3 88000.2
105682 2863 4785 215.75 -4.46218e+06 -5.12645e+06 -4.74179e+06 227530 -41289.7 86952
105683 2865 4785 215.75 -4.46326e+06 -5.14185e+06 -4.75988e+06 232225 -45185.9 85760.6
105684 2867 4785 215.75 -4.46482e+06 -5.15768e+06 -4.77759e+06 236930 -48552.4 84480.6
105685 2869 4785 215.75 -4.46495e+06 -5.17344e+06 -4.79444e+06 241668 -51609.6 83155
105686 2871 4785 215.75 -4.46465e+06 -5.18981e+06 -4.81109e+06 246292 -54490.3 81815.3
105687 2873 4785 215.75 -4.4642e+06 -5.20697e+06 -4.82784e+06 250828 -57298.1 80462.9
105688 2875 4785 215.75 -4.46372e+06 -5.22509e+06 -4.84483e+06 255246 -59967.8 79045.6
105689 2877 4785 215.75 -4.46323e+06 -5.24141e+06 -4.86047e+06 260154 -62424.6 77490
105690 2879 4785 215.75 -4.45971e+06 -5.24949e+06 -4.87033e+06 265856 -64963 75730.4
105691 2881 4785 215.75 -4.45661e+06 -5.2575e+06 -4.87983e+06 271603 -67508.4 73754.5
105692 2883 4785 215.75 -4.45382e+06 -5.26584e+06 -4.88921e+06 276808 -70114.5 71624.1
105693 2885 4785 215.75 -4.45156e+06 -5.27448e+06 -4.89862e+06 281514 -72854 69412.2
