Mileage,X_local,Y_local,Z_crown
1738.0,2548.1493233787987,4768.288997979696,222.326875
1739.0,2547.1981813165503,4767.9802443928,222.3303125
1740.0,2546.247039252844,4767.671490810395,222.33375
1741.0,2545.2958971904577,4767.3627372239225,222.3371875
1742.0,2544.3447551281397,4767.053983637238,222.340625
1743.0,2543.3966802238274,4766.736227151683,222.3440625
1744.0,2542.4548709348023,4766.400079471181,222.3475
1745.0,2541.5130616457777,4766.06393179068,222.3509375
1746.0,2540.5712523567527,4765.727784110179,222.354375
1747.0,2539.6294430677276,4765.391636429677,222.3578125
1748.0,2538.687633778703,4765.055488749176,222.36125
1749.0,2537.745824489678,4764.719341068675,222.3646875
1750.0,2536.804015201148,4764.383193386786,222.368125
1751.0,2535.8622059126337,4764.047045704856,222.3715625
1752.0,2534.920396624119,4763.710898022925,222.375
1753.0,2533.978587335604,4763.374750340995,222.3784375
1754.0,2533.0367780470892,4763.038602659064,222.381875
1755.0,2532.0949687585744,4762.702454977133,222.3853125
1756.0,2531.1531594697476,4762.366307296077,222.38875
1757.0,2530.211350180724,4762.030159615572,222.3921875
1758.0,2529.2695408916998,4761.694011935068,222.395625
1759.0,2528.327731602676,4761.357864254564,222.3990625
1760.0,2527.385922313652,4761.02171657406,222.4025
1761.0,2526.444113024628,4760.685568893556,222.4059375
1762.0,2525.5023037356054,4760.349421213048,222.409375
1763.0,2524.5604944465863,4760.0132735325315,222.4128125
1764.0,2523.618685157567,4759.677125852014,222.41625
1765.0,2522.6768758685475,4759.340978171497,222.4196875
1766.0,2521.7350665795284,4759.004830490981,222.423125
1767.0,2520.7932572905092,4758.668682810463,222.4265625
1768.0,2519.8514480014896,4758.332535129946,222.43
1769.0,2518.9096387124655,4757.996387449443,222.4334375
1770.0,2517.9678294234404,4757.660239768942,222.436875
1771.0,2517.026020134416,4757.324092088441,222.4403125
1772.0,2516.0842108453908,4756.98794440794,222.44375
1773.0,2515.142401556366,4756.651796727438,222.4471875
1774.0,2514.200592267341,4756.315649046936,222.450625
1775.0,2513.2587829785793,4755.9795013656985,222.4540625
1776.0,2512.3169736900422,4755.64335368383,222.4575
1777.0,2511.375164401505,4755.307206001961,222.4609375
1778.0,2510.4333551129685,4754.971058320093,222.464375
1779.0,2509.4915458244313,4754.634910638225,222.4678125
1780.0,2508.5497365358947,4754.298762956356,222.47125
1781.0,2507.6079272472734,4753.962615274723,222.4746875
1782.0,2506.666117958272,4753.6264675941575,222.478125
1783.0,2505.72430866927,4753.290319913591,222.4815625
1784.0,2504.7824993802683,4752.954172233024,222.485
1785.0,2503.840690091267,4752.618024552458,222.4884375
1786.0,2502.898880802265,4752.281876871892,222.491875
1787.0,2501.957071513263,4751.945729191326,222.4953125
1788.0,2501.0152622242426,4751.609581510813,222.49875
1789.0,2500.0734529352176,4751.273433830312,222.5021875
1790.0,2499.131643646193,4750.9372861498105,222.505625
1791.0,2498.189834357168,4750.601138469309,222.5090625
1792.0,2497.248025068143,4750.264990788807,222.5125
1793.0,2496.3062157791182,4749.928843108306,222.5159375
1794.0,2495.364406490331,4749.592695427139,222.519375
1795.0,2494.422597201817,4749.256547745205,222.5228125
1796.0,2493.4807879133036,4748.920400063273,222.52625
1797.0,2492.5389786247897,4748.584252381339,222.5296875
1798.0,2491.597169336276,4748.248104699405,222.533125
1799.0,2490.6553600477623,4747.911957017472,222.5365625
1800.0,2489.713550759194,4747.575809335692,222.54
1801.0,2488.7717414701688,4747.2396616551905,222.5434375
1802.0,2487.829932181144,4746.903513974689,222.546875
1803.0,2486.888122892119,4746.567366294188,222.5503125
1804.0,2485.946313603094,4746.231218613686,222.55375
1805.0,2485.0045043140694,4745.895070933185,222.5571875
1806.0,2484.0626950250444,4745.558923252684,222.560625
1807.0,2483.12088573602,4745.222775572181,222.5640625
