zid x y z sxx syy szz sxy sxz syz
123560 2619 4785 219.75 -3.83173e+06 -3.55999e+06 -2.84639e+06 -114668 -63295 60215.8
123561 2621 4785 219.75 -3.83328e+06 -3.56592e+06 -2.85184e+06 -116302 -66222.7 57559.1
123562 2623 4785 219.75 -3.83584e+06 -3.57216e+06 -2.85736e+06 -117460 -68527.2 55060.2
123563 2625 4785 219.75 -3.83775e+06 -3.57874e+06 -2.86385e+06 -118646 -70220.1 52481.6
123564 2627 4785 219.75 -3.8393e+06 -3.58561e+06 -2.87106e+06 -120842 -72510.3 50297.3
123565 2629 4785 219.75 -3.84391e+06 -3.59348e+06 -2.8781e+06 -122865 -75079.7 48726.2
123566 2631 4785 219.75 -3.84647e+06 -3.59631e+06 -2.88034e+06 -123901 -76498.3 47283.3
123567 2633 4785 219.75 -3.84796e+06 -3.59972e+06 -2.88333e+06 -124250 -77216.1 45864.9
123568 2635 4785 219.75 -3.84778e+06 -3.60227e+06 -2.88592e+06 -124197 -78292.1 44626.7
123569 2637 4785 219.75 -3.8493e+06 -3.60794e+06 -2.89062e+06 -123837 -79585.5 43571.2
123570 2639 4785 219.75 -3.85151e+06 -3.61324e+06 -2.89482e+06 -123181 -80592.1 42593.1
123571 2641 4785 219.75 -3.85456e+06 -3.61873e+06 -2.89931e+06 -122175 -81239.3 41606.6
123572 2643 4785 219.75 -3.85635e+06 -3.62379e+06 -2.90344e+06 -121141 -81892.1 40627.2
123573 2645 4785 219.75 -3.85865e+06 -3.62895e+06 -2.90773e+06 -120500 -82797.4 39740.9
123574 2647 4785 219.75 -3.86156e+06 -3.63377e+06 -2.91184e+06 -120307 -83866.4 38973.2
123575 2649 4785 219.75 -3.86719e+06 -3.64134e+06 -2.91831e+06 -120443 -84823.2 38303.6
123576 2651 4785 219.75 -3.87253e+06 -3.64741e+06 -2.92386e+06 -120614 -85480.4 37717.3
123577 2653 4785 219.75 -3.8782e+06 -3.65709e+06 -2.93226e+06 -120499 -85942.9 37209.7
123578 2655 4785 219.75 -3.88316e+06 -3.66738e+06 -2.94113e+06 -119645 -86333.2 36804.6
123579 2657 4785 219.75 -3.88854e+06 -3.67849e+06 -2.95037e+06 -117847 -86639.3 36531.5
123780 2559 4790.5 214.75 -5.11204e+06 -4.33652e+06 -3.29978e+06 -166297 36135.6 46275.5
123781 2561 4790.5 214.75 -5.10966e+06 -4.32227e+06 -3.28478e+06 -178925 35236.3 45129.3
123782 2563 4790.5 214.75 -5.11325e+06 -4.31236e+06 -3.27497e+06 -192487 33189.3 45250.6
123783 2565 4790.5 214.75 -5.10508e+06 -4.29784e+06 -3.26091e+06 -206959 31658.8 46276.2
123784 2567 4790.5 214.75 -5.09791e+06 -4.28538e+06 -3.24705e+06 -224384 33972.9 46429
123785 2569 4790.5 214.75 -5.09347e+06 -4.26801e+06 -3.22819e+06 -241996 36604.9 44930.6
123786 2571 4790.5 214.75 -5.08943e+06 -4.24382e+06 -3.20264e+06 -257406 39800 42575.9
123787 2573 4790.5 214.75 -5.08518e+06 -4.21689e+06 -3.17438e+06 -273319 42015 39352.4
123788 2575 4790.5 214.75 -5.09143e+06 -4.19151e+06 -3.14775e+06 -285383 43245.2 35208.2
123789 2577 4790.5 214.75 -5.08941e+06 -4.17028e+06 -3.12472e+06 -292431 37484.5 33596.2
123790 2579 4790.5 214.75 -5.08323e+06 -4.15586e+06 -3.11511e+06 -301100 31562.7 37064.1
123791 2581 4790.5 214.75 -5.08008e+06 -4.14317e+06 -3.1111e+06 -313092 35596.5 39915.4
123792 2583 4790.5 214.75 -5.08528e+06 -4.12797e+06 -3.10211e+06 -322837 38921.2 39083.2
123793 2585 4790.5 214.75 -5.08077e+06 -4.10775e+06 -3.08372e+06 -329395 42283.8 36276.3
123794 2587 4790.5 214.75 -5.09038e+06 -4.09184e+06 -3.0674e+06 -329399 42376.1 32351.6
123795 2589 4790.5 214.75 -5.07519e+06 -4.07904e+06 -3.04901e+06 -323835 39282.6 32257.6
123796 2591 4790.5 214.75 -5.05631e+06 -4.07562e+06 -3.03929e+06 -330683 44003.2 34592.2
123797 2593 4790.5 214.75 -5.07005e+06 -4.07715e+06 -3.04369e+06 -335783 45040.1 35886.3
123798 2595 4790.5 214.75 -5.04999e+06 -4.06231e+06 -3.03071e+06 -340263 47661.3 37498.4
123799 2597 4790.5 214.75 -5.0663e+06 -4.05381e+06 -3.029e+06 -350601 49285.4 39003.7
123800 2599 4790.5 214.75 -5.07242e+06 -4.0401e+06 -3.0278e+06 -355859 49282.2 39837.2
123801 2601 4790.5 214.75 -5.08694e+06 -4.0439e+06 -3.02378e+06 -352478 55522.9 37777.2
123802 2603 4790.5 214.75 -5.03821e+06 -4.0426e+06 -3.00029e+06 -366968 50119.6 32831.4
123803 2605 4790.5 214.75 -5.06462e+06 -4.05119e+06 -3.00351e+06 -400653 39862.4 28355.9
123804 2607 4790.5 214.75 -5.06883e+06 -4.04069e+06 -2.99323e+06 -413320 39029.7 27186.7
123805 2609 4790.5 214.75 -5.07895e+06 -4.03781e+06 -2.99127e+06 -427553 32157.5 31535.1
123806 2611 4790.5 214.75 -5.08813e+06 -4.03903e+06 -2.9916e+06 -438036 35814.1 22595.3
123807 2613 4790.5 214.75 -5.03467e+06 -4.04157e+06 -2.97474e+06 -450360 28221.6 5811.55
123808 2615 4790.5 214.75 -5.05417e+06 -4.05612e+06 -2.97574e+06 -497094 24738.9 5670.23
123809 2617 4790.5 214.75 -5.14348e+06 -4.04538e+06 -2.98328e+06 -499744 -2449.27 -9472.17
123810 2619 4790.5 214.75 -5.02027e+06 -4.00684e+06 -2.96138e+06 -480300 -45733.7 -27965.7
123811 2621 4790.5 214.75 -5.17518e+06 -4.05184e+06 -3.07363e+06 -487508 -101556 -40559.8
123812 2623 4790.5 214.75 -5.03066e+06 -3.99737e+06 -3.09247e+06 -434256 -168815 -46585.9
123813 2625 4790.5 214.75 -4.95974e+06 -4.03858e+06 -3.06685e+06 -480875 -252554 -44633.7
123814 2627 4790.5 214.75 -5.33412e+06 -4.07547e+06 -3.08883e+06 -494717 -221338 5925.35
123815 2629 4790.5 214.75 -5.11303e+06 -3.95877e+06 -3.01019e+06 -333665 -98383.4 75038.1
123816 2631 4790.5 214.75 -5.06906e+06 -4.09925e+06 -3.06853e+06 -289106 -92745.9 111520
123817 2633 4790.5 214.75 -3.92584e+06 -3.65129e+06 -2.95707e+06 -72408.7 -37621.2 42144.5
123818 2635 4790.5 214.75 -3.95232e+06 -3.67509e+06 -3.00474e+06 -80811.3 -60780.8 52761.7
123819 2637 4790.5 214.75 -3.94387e+06 -3.70074e+06 -3.01447e+06 -79965.8 -86202.4 68440.1
123820 2639 4790.5 214.75 -3.99514e+06 -3.77663e+06 -3.03439e+06 -65977.9 -96881.5 76775.3
123821 2641 4790.5 214.75 -4.01653e+06 -3.78957e+06 -3.02864e+06 -67014.7 -88036.5 63611.7
123822 2643 4790.5 214.75 -3.98899e+06 -3.76618e+06 -3.01672e+06 -84260.4 -77043.5 46382.4
123823 2645 4790.5 214.75 -3.98544e+06 -3.7679e+06 -3.03157e+06 -88575.3 -82655.1 40948.4
123824 2647 4790.5 214.75 -3.98756e+06 -3.76474e+06 -3.03601e+06 -89092.1 -90465.6 39157
123825 2649 4790.5 214.75 -3.99843e+06 -3.76951e+06 -3.04311e+06 -88294.1 -94435.4 39403.1
123826 2651 4790.5 214.75 -4.0116e+06 -3.7801e+06 -3.05341e+06 -88600.4 -96356.1 39829.7
123827 2653 4790.5 214.75 -4.02417e+06 -3.79664e+06 -3.06624e+06 -89874.6 -97197.5 36779
123828 2655 4790.5 214.75 -4.03636e+06 -3.8119e+06 -3.08169e+06 -92849.4 -98683 31368.5
123829 2657 4790.5 214.75 -4.05048e+06 -3.8253e+06 -3.09772e+06 -95382.1 -101135 27779.9
124030 2559 4791.5 214.75 -5.10467e+06 -4.33161e+06 -3.28973e+06 -170216 34181.8 44584.4
124031 2561 4791.5 214.75 -5.10355e+06 -4.31857e+06 -3.27538e+06 -182945 33585.6 43065.8
124032 2563 4791.5 214.75 -5.0999e+06 -4.30325e+06 -3.25996e+06 -196834 32028.3 42570.2
124033 2565 4791.5 214.75 -5.09842e+06 -4.29212e+06 -3.25097e+06 -212411 30849 43031.7
124034 2567 4791.5 214.75 -5.09336e+06 -4.27784e+06 -3.23932e+06 -229707 32262.7 43245.6
124035 2569 4791.5 214.75 -5.08841e+06 -4.26158e+06 -3.22337e+06 -247082 34491.8 42254.8
124036 2571 4791.5 214.75 -5.08503e+06 -4.23747e+06 -3.19966e+06 -262759 37083.2 40294.4
124037 2573 4791.5 214.75 -5.08248e+06 -4.21065e+06 -3.17203e+06 -277218 38877.5 37537
124038 2575 4791.5 214.75 -5.08187e+06 -4.18469e+06 -3.14376e+06 -289225 39128.1 34633.1
124039 2577 4791.5 214.75 -5.08092e+06 -4.16529e+06 -3.1224e+06 -298208 35369.1 34150.8
124040 2579 4791.5 214.75 -5.07716e+06 -4.15084e+06 -3.11088e+06 -306205 31984 37221.9
124041 2581 4791.5 214.75 -5.0747e+06 -4.13887e+06 -3.10391e+06 -315712 34218.9 39978.5
124042 2583 4791.5 214.75 -5.07458e+06 -4.1239e+06 -3.09222e+06 -325589 37630.2 39569.1
124043 2585 4791.5 214.75 -5.074e+06 -4.10717e+06 -3.07568e+06 -331341 40380.2 36700.3
124044 2587 4791.5 214.75 -5.07129e+06 -4.09163e+06 -3.05789e+06 -333168 40926.8 33140.5
124045 2589 4791.5 214.75 -5.06103e+06 -4.07693e+06 -3.04012e+06 -333729 40899.9 30972
124046 2591 4791.5 214.75 -5.05002e+06 -4.07151e+06 -3.0305e+06 -335633 42169.6 30864.6
124047 2593 4791.5 214.75 -5.04512e+06 -4.06891e+06 -3.02966e+06 -339275 43067.6 33003.4
124048 2595 4791.5 214.75 -5.0422e+06 -4.05769e+06 -3.02645e+06 -341943 46503.8 35935
124049 2597 4791.5 214.75 -5.04767e+06 -4.04341e+06 -3.02177e+06 -345218 47124 38728.2
124050 2599 4791.5 214.75 -5.05544e+06 -4.03208e+06 -3.01787e+06 -351061 45436.5 40023
124051 2601 4791.5 214.75 -5.05778e+06 -4.02613e+06 -3.01085e+06 -359268 44109.6 39320.3
124052 2603 4791.5 214.75 -5.05146e+06 -4.02407e+06 -3.00309e+06 -371788 40077.9 38814.2
124053 2605 4791.5 214.75 -5.0554e+06 -4.023e+06 -2.99824e+06 -390696 36525.1 35890.1
124054 2607 4791.5 214.75 -5.06215e+06 -4.01695e+06 -2.99055e+06 -405123 31133.9 32442.7
124055 2609 4791.5 214.75 -5.06851e+06 -4.01496e+06 -2.98973e+06 -416648 22384.2 33914.3
124056 2611 4791.5 214.75 -5.07027e+06 -4.01306e+06 -2.99006e+06 -430253 20944.8 28938.7
124057 2613 4791.5 214.75 -5.05998e+06 -4.01268e+06 -2.98655e+06 -434873 9780.48 19320.5
124058 2615 4791.5 214.75 -5.06892e+06 -4.02881e+06 -2.99583e+06 -444584 -7311 20302.9
124059 2617 4791.5 214.75 -5.08744e+06 -4.02778e+06 -3.00533e+06 -450146 -16712.7 18848.8
124060 2619 4791.5 214.75 -5.06996e+06 -4.01779e+06 -3.00128e+06 -434613 -32167.3 12617.8
124061 2621 4791.5 214.75 -5.07639e+06 -4.02598e+06 -3.01102e+06 -435765 -49615.2 10361.4
124062 2623 4791.5 214.75 -5.04778e+06 -4.01656e+06 -3.02049e+06 -435630 -63034.9 9248.58
124063 2625 4791.5 214.75 -5.03688e+06 -4.05255e+06 -3.02139e+06 -433648 -68737.5 3152.06
124064 2627 4791.5 214.75 -5.127e+06 -4.08444e+06 -3.03105e+06 -453250 -69015.5 6037.13
124065 2629 4791.5 214.75 -5.12628e+06 -4.05103e+06 -3.0423e+06 -429802 -68196.6 13475.6
124066 2631 4791.5 214.75 -5.02434e+06 -4.01789e+06 -3.01863e+06 -406623 -53816.1 8467.42
124067 2633 4791.5 214.75 -5.10388e+06 -4.11195e+06 -3.09113e+06 -370430 -63708.4 11363.6
124068 2635 4791.5 214.75 -3.96111e+06 -3.68339e+06 -2.99297e+06 -109939 -48239.9 14100.4
124069 2637 4791.5 214.75 -3.92779e+06 -3.68885e+06 -3.00387e+06 -104530 -75344.4 38209.2
124070 2639 4791.5 214.75 -3.96047e+06 -3.70012e+06 -3.02296e+06 -95431 -100940 67024.6
124071 2641 4791.5 214.75 -4.01334e+06 -3.76004e+06 -3.04023e+06 -78613.5 -111961 76146.6
124072 2643 4791.5 214.75 -4.01751e+06 -3.78263e+06 -3.02994e+06 -78059.5 -93529.4 59575
124073 2645 4791.5 214.75 -3.98066e+06 -3.76383e+06 -3.02174e+06 -87824.1 -87528.6 45680.2
124074 2647 4791.5 214.75 -3.99174e+06 -3.77141e+06 -3.03552e+06 -84235 -96007.6 40890
124075 2649 4791.5 214.75 -4.00293e+06 -3.77373e+06 -3.04572e+06 -84541.6 -99006.3 35846.9
124076 2651 4791.5 214.75 -4.01339e+06 -3.77801e+06 -3.0589e+06 -86543.6 -102008 34394.6
124077 2653 4791.5 214.75 -4.02662e+06 -3.79193e+06 -3.07208e+06 -87468.9 -104156 34899
124078 2655 4791.5 214.75 -4.03958e+06 -3.81088e+06 -3.08518e+06 -88315.2 -104983 32318.9
124079 2657 4791.5 214.75 -4.05285e+06 -3.82669e+06 -3.09897e+06 -89534.2 -105548 27754.6
124280 2559 4792.5 214.75 -5.09774e+06 -4.32648e+06 -3.28027e+06 -173972 31711 43339.1
124281 2561 4792.5 214.75 -5.09614e+06 -4.31284e+06 -3.26624e+06 -187568 31287.5 42008.3
124282 2563 4792.5 214.75 -5.09289e+06 -4.29817e+06 -3.25129e+06 -201689 30197.8 41524.4
124283 2565 4792.5 214.75 -5.08776e+06 -4.28484e+06 -3.23824e+06 -217211 29374.3 41875.1
124284 2567 4792.5 214.75 -5.08325e+06 -4.27015e+06 -3.22561e+06 -234407 30341.8 42143.9
124285 2569 4792.5 214.75 -5.08276e+06 -4.25617e+06 -3.21322e+06 -251906 32191.9 41347.9
124286 2571 4792.5 214.75 -5.07865e+06 -4.23112e+06 -3.18973e+06 -267739 34258.3 39487.7
124287 2573 4792.5 214.75 -5.07639e+06 -4.20474e+06 -3.16334e+06 -281780 35510.9 36925.8
124288 2575 4792.5 214.75 -5.07433e+06 -4.17953e+06 -3.13698e+06 -293721 35378.5 34470.5
124289 2577 4792.5 214.75 -5.07276e+06 -4.16084e+06 -3.11714e+06 -302935 32924.5 34001.2
124290 2579 4792.5 214.75 -5.0704e+06 -4.14785e+06 -3.10564e+06 -310903 30846.8 36225.1
124291 2581 4792.5 214.75 -5.06789e+06 -4.13539e+06 -3.09614e+06 -319765 32451.2 38286.8
124292 2583 4792.5 214.75 -5.06619e+06 -4.12084e+06 -3.08333e+06 -328948 35406 37668.6
124293 2585 4792.5 214.75 -5.06382e+06 -4.105e+06 -3.06704e+06 -335156 37570.9 34720.5
124294 2587 4792.5 214.75 -5.05808e+06 -4.08941e+06 -3.04973e+06 -338418 38112.2 31293.6
124295 2589 4792.5 214.75 -5.04826e+06 -4.07396e+06 -3.0329e+06 -339935 38602.1 28978.2
124296 2591 4792.5 214.75 -5.03727e+06 -4.06717e+06 -3.02399e+06 -340523 39820.7 28613.9
124297 2593 4792.5 214.75 -5.02773e+06 -4.06321e+06 -3.02179e+06 -340743 41975.4 30994.1
124298 2595 4792.5 214.75 -5.02338e+06 -4.0512e+06 -3.01831e+06 -339413 46494.3 35231.9
124299 2597 4792.5 214.75 -5.02708e+06 -4.03338e+06 -3.01276e+06 -338555 48460.9 40680.9
124300 2599 4792.5 214.75 -5.03562e+06 -4.01792e+06 -3.00819e+06 -344006 46264.3 45028.1
124301 2601 4792.5 214.75 -5.04237e+06 -4.00929e+06 -3.00351e+06 -354399 43809.8 46803.9
124302 2603 4792.5 214.75 -5.04599e+06 -4.00547e+06 -2.9993e+06 -366187 40690.3 47953.2
124303 2605 4792.5 214.75 -5.05108e+06 -4.00197e+06 -2.99552e+06 -380827 37795.2 47032.2
124304 2607 4792.5 214.75 -5.05676e+06 -3.99706e+06 -2.99015e+06 -393401 31856.8 45128.1
124305 2609 4792.5 214.75 -5.05943e+06 -3.99451e+06 -2.98806e+06 -404398 24214.5 45421.4
124306 2611 4792.5 214.75 -5.06265e+06 -3.99441e+06 -2.9901e+06 -416081 21486.8 42747.5
124307 2613 4792.5 214.75 -5.06386e+06 -3.99988e+06 -2.99387e+06 -419352 13781.4 37944.3
124308 2615 4792.5 214.75 -5.0636e+06 -4.01059e+06 -2.99752e+06 -423210 3824.54 36533.4
124309 2617 4792.5 214.75 -5.06586e+06 -4.01394e+06 -2.99893e+06 -428168 -570.639 33371.6
124310 2619 4792.5 214.75 -5.06195e+06 -4.01419e+06 -2.99879e+06 -422868 -8170.84 29376.4
124311 2621 4792.5 214.75 -5.05958e+06 -4.01763e+06 -3.00616e+06 -423850 -19272.5 28023
124312 2623 4792.5 214.75 -5.05949e+06 -4.02319e+06 -3.0206e+06 -425695 -28691.1 22671.7
124313 2625 4792.5 214.75 -5.05077e+06 -4.04617e+06 -3.01843e+06 -422574 -32037.5 12844.6
124314 2627 4792.5 214.75 -5.07171e+06 -4.06436e+06 -3.01522e+06 -438222 -36018.1 9772.55
124315 2629 4792.5 214.75 -5.09821e+06 -4.04879e+06 -3.02978e+06 -431853 -50848.2 9374.06
124316 2631 4792.5 214.75 -5.04316e+06 -4.02608e+06 -3.02298e+06 -415954 -51502.5 3369.63
124317 2633 4792.5 214.75 -5.04419e+06 -4.05368e+06 -3.03104e+06 -421551 -37095.6 -10287.1
124318 2635 4792.5 214.75 -5.13682e+06 -4.07747e+06 -3.0671e+06 -396515 -75183.4 -10951.7
124319 2637 4792.5 214.75 -5.04125e+06 -4.08996e+06 -3.08764e+06 -365597 -129057 27475.5
124320 2639 4792.5 214.75 -3.94311e+06 -3.67331e+06 -2.99789e+06 -108901 -63687.3 30847.7
124321 2641 4792.5 214.75 -3.97884e+06 -3.70242e+06 -3.03385e+06 -102269 -102423 56724
124322 2643 4792.5 214.75 -4.04838e+06 -3.78477e+06 -3.06676e+06 -104087 -97515.6 73495.2
124323 2645 4792.5 214.75 -3.97518e+06 -3.79632e+06 -3.04654e+06 -80884.3 -93642 70394.1
124324 2647 4792.5 214.75 -4.01363e+06 -3.78657e+06 -3.05074e+06 -72157.1 -110986 50572.6
124325 2649 4792.5 214.75 -4.00408e+06 -3.77198e+06 -3.03858e+06 -82777.9 -103326 36385.1
124326 2651 4792.5 214.75 -4.0149e+06 -3.77945e+06 -3.05616e+06 -84475.6 -105530 31301.6
124327 2653 4792.5 214.75 -4.02607e+06 -3.78804e+06 -3.07326e+06 -86458.8 -108179 29588.2
124328 2655 4792.5 214.75 -4.04064e+06 -3.80693e+06 -3.09009e+06 -86592.8 -110291 29986.1
124329 2657 4792.5 214.75 -4.05514e+06 -3.82753e+06 -3.10298e+06 -86074 -110875 27806.8
124530 2559 4793.5 214.75 -5.09106e+06 -4.3215e+06 -3.2707e+06 -177942 29285.6 42474.1
124531 2561 4793.5 214.75 -5.08858e+06 -4.30723e+06 -3.25608e+06 -191961 29004.9 41303
124532 2563 4793.5 214.75 -5.08531e+06 -4.29235e+06 -3.24117e+06 -206786 28278.2 40756.6
124533 2565 4793.5 214.75 -5.08096e+06 -4.27813e+06 -3.22761e+06 -222376 27779.7 40870.1
124534 2567 4793.5 214.75 -5.07688e+06 -4.26477e+06 -3.21482e+06 -238931 28455.1 41020.5
124535 2569 4793.5 214.75 -5.07233e+06 -4.2477e+06 -3.19892e+06 -255875 29826.1 40277.9
124536 2571 4793.5 214.75 -5.07298e+06 -4.22689e+06 -3.18028e+06 -272100 31414.5 38538.1
124537 2573 4793.5 214.75 -5.06951e+06 -4.19853e+06 -3.15375e+06 -286593 32370.4 36199.7
124538 2575 4793.5 214.75 -5.06792e+06 -4.17525e+06 -3.13006e+06 -298449 32157.3 34019.9
124539 2577 4793.5 214.75 -5.06549e+06 -4.15682e+06 -3.11109e+06 -307353 30469.6 33358.7
124540 2579 4793.5 214.75 -5.06349e+06 -4.14475e+06 -3.09943e+06 -315157 29166.9 34748.8
124541 2581 4793.5 214.75 -5.06059e+06 -4.13173e+06 -3.08818e+06 -324001 30428.6 35995.7
124542 2583 4793.5 214.75 -5.05789e+06 -4.11736e+06 -3.07484e+06 -332826 32889.5 35137.3
124543 2585 4793.5 214.75 -5.05402e+06 -4.10184e+06 -3.05912e+06 -339502 34658.1 32403.7
124544 2587 4793.5 214.75 -5.04668e+06 -4.08655e+06 -3.04264e+06 -343668 35287.1 29286.4
124545 2589 4793.5 214.75 -5.03546e+06 -4.07081e+06 -3.02606e+06 -345418 36205.5 27175.7
124546 2591 4793.5 214.75 -5.02277e+06 -4.06335e+06 -3.01738e+06 -345302 38102.9 26888.5
124547 2593 4793.5 214.75 -5.00923e+06 -4.05916e+06 -3.015e+06 -342767 41916.2 29499.5
124548 2595 4793.5 214.75 -5.00042e+06 -4.04623e+06 -3.01123e+06 -336241 48600.8 35498.5
124549 2597 4793.5 214.75 -5.00163e+06 -4.02382e+06 -3.00443e+06 -329403 53594 45305.6
124550 2599 4793.5 214.75 -5.01404e+06 -4.00264e+06 -2.99875e+06 -331975 52081.2 54581.4
124551 2601 4793.5 214.75 -5.02941e+06 -3.99279e+06 -2.99542e+06 -342987 50618.9 59743.4
124552 2603 4793.5 214.75 -5.03998e+06 -3.98854e+06 -2.99232e+06 -355091 48629.6 63251.4
124553 2605 4793.5 214.75 -5.04638e+06 -3.9833e+06 -2.98849e+06 -369033 45409.9 64782.5
124554 2607 4793.5 214.75 -5.05098e+06 -3.97875e+06 -2.98456e+06 -381863 39816.9 64456.7
124555 2609 4793.5 214.75 -5.05321e+06 -3.97699e+06 -2.98359e+06 -392920 33504.1 64006.3
124556 2611 4793.5 214.75 -5.05529e+06 -3.97766e+06 -2.9857e+06 -402587 30391.9 61497.2
124557 2613 4793.5 214.75 -5.05874e+06 -3.98693e+06 -2.99284e+06 -407405 25222.4 57968.2
124558 2615 4793.5 214.75 -5.05716e+06 -3.9964e+06 -2.99717e+06 -411530 18835.5 55674.7
124559 2617 4793.5 214.75 -5.05585e+06 -4.00252e+06 -2.99881e+06 -415679 15146.2 51582.9
124560 2619 4793.5 214.75 -5.05335e+06 -4.00594e+06 -2.99805e+06 -415309 9449.95 46937.7
124561 2621 4793.5 214.75 -5.05304e+06 -4.01122e+06 -3.00288e+06 -416036 634.748 44030.1
124562 2623 4793.5 214.75 -5.05368e+06 -4.01631e+06 -3.01256e+06 -416997 -7409 37395.3
124563 2625 4793.5 214.75 -5.05401e+06 -4.03536e+06 -3.01917e+06 -417394 -13029.3 26463.7
124564 2627 4793.5 214.75 -5.05614e+06 -4.04824e+06 -3.01772e+06 -426102 -19544.5 21624.4
124565 2629 4793.5 214.75 -5.06819e+06 -4.03932e+06 -3.02323e+06 -428853 -26266.8 19157.4
124566 2631 4793.5 214.75 -5.06434e+06 -4.03427e+06 -3.03377e+06 -420093 -35409.1 11838.7
124567 2633 4793.5 214.75 -5.05036e+06 -4.04634e+06 -3.04202e+06 -425546 -37594 -52.8374
124568 2635 4793.5 214.75 -5.05958e+06 -4.06367e+06 -3.04205e+06 -425956 -34256.3 -8773.67
124569 2637 4793.5 214.75 -5.05923e+06 -4.07071e+06 -3.03623e+06 -418732 -55119.4 1493.7
124570 2639 4793.5 214.75 -5.09816e+06 -4.12639e+06 -3.10602e+06 -415901 -109633 27814.8
124571 2641 4793.5 214.75 -3.95428e+06 -3.67922e+06 -3.00225e+06 -109492 -62911.4 24951.4
124572 2643 4793.5 214.75 -4.0066e+06 -3.70008e+06 -3.05266e+06 -97386.6 -82676.7 55487.1
124573 2645 4793.5 214.75 -3.93523e+06 -3.6905e+06 -3.04048e+06 -83112.1 -105220 69836.3
124574 2647 4793.5 214.75 -4.0149e+06 -3.78077e+06 -3.07205e+06 -77193.5 -130430 61693.9
124575 2649 4793.5 214.75 -4.02917e+06 -3.79172e+06 -3.05511e+06 -71564.8 -116891 45636.6
124576 2651 4793.5 214.75 -4.01487e+06 -3.7781e+06 -3.04829e+06 -82596.4 -108191 30882.9
124577 2653 4793.5 214.75 -4.02693e+06 -3.79241e+06 -3.07041e+06 -84273.4 -110634 25488.5
124578 2655 4793.5 214.75 -4.03966e+06 -3.80579e+06 -3.09082e+06 -85757.7 -113428 24108
124579 2657 4793.5 214.75 -4.05534e+06 -3.82514e+06 -3.10698e+06 -84766.6 -115155 25241
124780 2559 4794.5 214.75 -5.08422e+06 -4.31627e+06 -3.26072e+06 -182057 26987 41477.8
124781 2561 4794.5 214.75 -5.08127e+06 -4.30134e+06 -3.24555e+06 -196416 26827.1 40412
124782 2563 4794.5 214.75 -5.07776e+06 -4.2863e+06 -3.23055e+06 -211530 26320.7 39885
124783 2565 4794.5 214.75 -5.07393e+06 -4.27198e+06 -3.2168e+06 -227120 25958.5 39797.8
124784 2567 4794.5 214.75 -5.06984e+06 -4.25779e+06 -3.20333e+06 -243796 26484.2 39773.6
124785 2569 4794.5 214.75 -5.06628e+06 -4.24261e+06 -3.18837e+06 -260399 27563.7 39017.1
124786 2571 4794.5 214.75 -5.06241e+06 -4.2189e+06 -3.16653e+06 -276092 28737.5 37345.7
124787 2573 4794.5 214.75 -5.06278e+06 -4.19368e+06 -3.14424e+06 -290552 29454.8 35190.7
124788 2575 4794.5 214.75 -5.06155e+06 -4.1704e+06 -3.12251e+06 -302814 29258.7 33266.3
124789 2577 4794.5 214.75 -5.05895e+06 -4.15364e+06 -3.10535e+06 -311723 28055.9 32469.7
124790 2579 4794.5 214.75 -5.05669e+06 -4.14113e+06 -3.09296e+06 -319220 27198.7 33118.9
124791 2581 4794.5 214.75 -5.05337e+06 -4.1278e+06 -3.08067e+06 -328084 28202.9 33677.6
124792 2583 4794.5 214.75 -5.04995e+06 -4.11349e+06 -3.0671e+06 -337020 30189.6 32662.9
124793 2585 4794.5 214.75 -5.04475e+06 -4.09835e+06 -3.05188e+06 -344149 31742.4 30262.4
124794 2587 4794.5 214.75 -5.03642e+06 -4.08328e+06 -3.03609e+06 -349224 32700.6 27548.6
124795 2589 4794.5 214.75 -5.02398e+06 -4.06833e+06 -3.02031e+06 -351467 34096.9 25718.3
124796 2591 4794.5 214.75 -5.00755e+06 -4.06004e+06 -3.01055e+06 -350867 36857.3 25585.5
124797 2593 4794.5 214.75 -4.98933e+06 -4.0573e+06 -3.0084e+06 -346019 42634.1 28455.8
124798 2595 4794.5 214.75 -4.97356e+06 -4.04462e+06 -3.00453e+06 -333839 52889 36460
124799 2597 4794.5 214.75 -4.97048e+06 -4.01746e+06 -2.9964e+06 -317405 63964.5 52523.4
124800 2599 4794.5 214.75 -4.989e+06 -3.98879e+06 -2.98863e+06 -313714 64701.4 68961.7
124801 2601 4794.5 214.75 -5.01865e+06 -3.97782e+06 -2.985e+06 -325493 66403.6 78347.8
124802 2603 4794.5 214.75 -5.03766e+06 -3.97428e+06 -2.98198e+06 -339823 66238 85419.5
124803 2605 4794.5 214.75 -5.0449e+06 -3.96836e+06 -2.9784e+06 -356522 62080.1 90023
124804 2607 4794.5 214.75 -5.04656e+06 -3.9641e+06 -2.9745e+06 -370467 56365.2 91066.4
124805 2609 4794.5 214.75 -5.04683e+06 -3.96303e+06 -2.97418e+06 -381495 50467 90458.8
124806 2611 4794.5 214.75 -5.04779e+06 -3.96536e+06 -2.97753e+06 -389994 47219.4 87859.5
124807 2613 4794.5 214.75 -5.04936e+06 -3.97404e+06 -2.98441e+06 -395832 43382.8 84507.1
124808 2615 4794.5 214.75 -5.05078e+06 -3.98628e+06 -2.99252e+06 -401509 38559.4 81537.1
