zid x y z sxx syy szz sxy sxz syz
48706 2911 4791.5 207.375 -4.63896e+06 -5.55511e+06 -5.15927e+06 257997 -118556 14443.8
48707 2913 4791.5 207.375 -4.63734e+06 -5.54307e+06 -5.15022e+06 248736 -115935 18624.4
48708 2915 4791.5 207.375 -4.63435e+06 -5.53494e+06 -5.1454e+06 240557 -110966 19983.7
48709 2917 4791.5 207.375 -4.62557e+06 -5.52403e+06 -5.14443e+06 231611 -107674 19565.8
48710 2919 4791.5 207.375 -4.62014e+06 -5.51499e+06 -5.14799e+06 222084 -108100 22326.4
48711 2921 4791.5 207.375 -4.61886e+06 -5.51392e+06 -5.15254e+06 214870 -111166 27824.9
48712 2923 4791.5 207.375 -4.62153e+06 -5.51759e+06 -5.15435e+06 208792 -114522 32084
48713 2925 4791.5 207.375 -4.62301e+06 -5.51924e+06 -5.15129e+06 202464 -115876 34614.8
48714 2927 4791.5 207.375 -4.6244e+06 -5.52145e+06 -5.14769e+06 196181 -115977 36485.2
48715 2929 4791.5 207.375 -4.62554e+06 -5.52358e+06 -5.14365e+06 190029 -115127 37892
48716 2931 4791.5 207.375 -4.62728e+06 -5.52616e+06 -5.14001e+06 184036 -113332 39000.5
48717 2933 4791.5 207.375 -4.62876e+06 -5.52824e+06 -5.13623e+06 178320 -110736 39745.9
48718 2935 4791.5 207.375 -4.62954e+06 -5.53036e+06 -5.13264e+06 173047 -107467 40075.3
48719 2937 4791.5 207.375 -4.62883e+06 -5.53239e+06 -5.12914e+06 167883 -103802 39849.8
48720 2939 4791.5 207.375 -4.62726e+06 -5.53465e+06 -5.12607e+06 162444 -100236 38917.2
48721 2941 4791.5 207.375 -4.62547e+06 -5.53633e+06 -5.123e+06 156661 -97189.8 37328.1
48722 2943 4791.5 207.375 -4.62381e+06 -5.53624e+06 -5.11865e+06 150658 -94827.6 35492.5
48723 2945 4791.5 207.375 -4.62255e+06 -5.53566e+06 -5.1135e+06 144322 -92594.7 33614.8
48924 2847 4792.5 207.375 -4.69083e+06 -5.3227e+06 -4.85882e+06 213795 38063.1 79330.2
48925 2849 4792.5 207.375 -4.66075e+06 -5.29869e+06 -4.86645e+06 205740 37054.2 75273.8
48926 2851 4792.5 207.375 -4.6539e+06 -5.29859e+06 -4.89159e+06 200586 27826.5 79388.4
48927 2853 4792.5 207.375 -4.646e+06 -5.28723e+06 -4.90427e+06 195263 18813.8 86223.6
48928 2855 4792.5 207.375 -4.64831e+06 -5.28451e+06 -4.9227e+06 196216 14347.1 90855.1
48929 2857 4792.5 207.375 -4.64887e+06 -5.27598e+06 -4.93856e+06 195263 6748.82 95435.9
48930 2859 4792.5 207.375 -4.6484e+06 -5.26503e+06 -4.94911e+06 201438 -1365.41 108267
48931 2861 4792.5 207.375 -4.63003e+06 -5.25848e+06 -4.9515e+06 216274 -6553.03 124388
48932 2863 4792.5 207.375 -4.60642e+06 -5.27035e+06 -4.94814e+06 231562 -16386.9 135560
48933 2865 4792.5 207.375 -4.60675e+06 -5.31213e+06 -4.95893e+06 248897 -23697.8 131541
48934 2867 4792.5 207.375 -4.61266e+06 -5.34531e+06 -4.98749e+06 259890 -26705 116302
48935 2869 4792.5 207.375 -4.61865e+06 -5.36437e+06 -5.02604e+06 264045 -36516.3 114985
48936 2871 4792.5 207.375 -4.64102e+06 -5.40667e+06 -5.06381e+06 275287 -51270.6 126442
48937 2873 4792.5 207.375 -4.6614e+06 -5.45197e+06 -5.08179e+06 289501 -58838 127896
48938 2875 4792.5 207.375 -4.66371e+06 -5.47403e+06 -5.08423e+06 297217 -58761.8 118748
48939 2877 4792.5 207.375 -4.66392e+06 -5.49396e+06 -5.09363e+06 301773 -57307.5 108899
48940 2879 4792.5 207.375 -4.66203e+06 -5.50979e+06 -5.10569e+06 306374 -56272.6 99929.2
48941 2881 4792.5 207.375 -4.65449e+06 -5.51436e+06 -5.11337e+06 310520 -56327.9 91844.4
48942 2883 4792.5 207.375 -4.64374e+06 -5.51595e+06 -5.12027e+06 313079 -58344 85660.4
48943 2885 4792.5 207.375 -4.6307e+06 -5.51728e+06 -5.12654e+06 313572 -62776.2 81376.8
48944 2887 4792.5 207.375 -4.62023e+06 -5.51964e+06 -5.13264e+06 312386 -69343.6 78245.5
48945 2889 4792.5 207.375 -4.6144e+06 -5.52276e+06 -5.13826e+06 310640 -77139.5 76096.2
48946 2891 4792.5 207.375 -4.61207e+06 -5.52812e+06 -5.14327e+06 309389 -85151.7 75019.5
48947 2893 4792.5 207.375 -4.60997e+06 -5.52776e+06 -5.14225e+06 307530 -92012.4 74620.4
48948 2895 4792.5 207.375 -4.61106e+06 -5.52628e+06 -5.1393e+06 304238 -97041 74073
48949 2897 4792.5 207.375 -4.61298e+06 -5.52107e+06 -5.13235e+06 302105 -98987.5 71976
48950 2899 4792.5 207.375 -4.61572e+06 -5.52225e+06 -5.13124e+06 302329 -96755.7 65576.6
48951 2901 4792.5 207.375 -4.61132e+06 -5.52818e+06 -5.13463e+06 300708 -97058.5 54932
48952 2903 4792.5 207.375 -4.60947e+06 -5.53951e+06 -5.14138e+06 294712 -100969 43522.7
48953 2905 4792.5 207.375 -4.60754e+06 -5.54948e+06 -5.14484e+06 285962 -107909 33095.1
48954 2907 4792.5 207.375 -4.61428e+06 -5.5587e+06 -5.14483e+06 275912 -116533 25960.6
48955 2909 4792.5 207.375 -4.62433e+06 -5.56279e+06 -5.14156e+06 267298 -118762 21655.5
48956 2911 4792.5 207.375 -4.63051e+06 -5.55853e+06 -5.13968e+06 258332 -115932 18275.4
48957 2913 4792.5 207.375 -4.62865e+06 -5.54404e+06 -5.13524e+06 248241 -111978 17912.4
48958 2915 4792.5 207.375 -4.6265e+06 -5.5343e+06 -5.13525e+06 238882 -107172 20528.8
48959 2917 4792.5 207.375 -4.62128e+06 -5.52848e+06 -5.13785e+06 231335 -105043 21028.2
48960 2919 4792.5 207.375 -4.61643e+06 -5.51893e+06 -5.14007e+06 221554 -104621 19874
48961 2921 4792.5 207.375 -4.60819e+06 -5.51033e+06 -5.14211e+06 212499 -107071 22502.3
48962 2923 4792.5 207.375 -4.61157e+06 -5.51336e+06 -5.14692e+06 205481 -112537 27045.2
48963 2925 4792.5 207.375 -4.61392e+06 -5.51545e+06 -5.145e+06 199053 -114898 30382.6
48964 2927 4792.5 207.375 -4.61614e+06 -5.51779e+06 -5.14238e+06 192888 -115694 32800.2
48965 2929 4792.5 207.375 -4.61795e+06 -5.52013e+06 -5.13912e+06 187020 -115238 34566.6
48966 2931 4792.5 207.375 -4.61974e+06 -5.52263e+06 -5.13581e+06 181356 -113832 35911.3
48967 2933 4792.5 207.375 -4.62118e+06 -5.52493e+06 -5.13236e+06 175745 -111664 36858.8
48968 2935 4792.5 207.375 -4.62182e+06 -5.52709e+06 -5.12889e+06 170378 -108870 37382.8
48969 2937 4792.5 207.375 -4.62146e+06 -5.5292e+06 -5.12546e+06 165115 -105739 37422.6
48970 2939 4792.5 207.375 -4.62032e+06 -5.53155e+06 -5.12217e+06 159722 -102683 36843.9
48971 2941 4792.5 207.375 -4.61885e+06 -5.53344e+06 -5.11858e+06 153961 -99992.6 35797.6
48972 2943 4792.5 207.375 -4.61736e+06 -5.5334e+06 -5.11357e+06 147962 -97617.5 34525.7
48973 2945 4792.5 207.375 -4.61619e+06 -5.5325e+06 -5.10773e+06 141628 -95327.4 33183.4
49174 2847 4793.5 207.375 -4.69977e+06 -5.33279e+06 -4.86813e+06 216981 23739.2 98338.9
49175 2849 4793.5 207.375 -4.68529e+06 -5.32701e+06 -4.86833e+06 219680 31550.2 84221.9
49176 2851 4793.5 207.375 -4.65951e+06 -5.30125e+06 -4.87739e+06 209532 31680.4 79345
49177 2853 4793.5 207.375 -4.66082e+06 -5.30099e+06 -4.90594e+06 206802 27341 81723.2
49178 2855 4793.5 207.375 -4.65557e+06 -5.29248e+06 -4.9246e+06 206559 24671.5 82734
49179 2857 4793.5 207.375 -4.65455e+06 -5.28781e+06 -4.94543e+06 206363 19228.8 85031.2
49180 2859 4793.5 207.375 -4.6477e+06 -5.27631e+06 -4.9595e+06 209170 11330.9 93263.9
49181 2861 4793.5 207.375 -4.63371e+06 -5.2734e+06 -4.97256e+06 218029 3178.29 105620
49182 2863 4793.5 207.375 -4.60793e+06 -5.27283e+06 -4.97498e+06 226001 -9114.28 119837
49183 2865 4793.5 207.375 -4.58792e+06 -5.28653e+06 -4.96945e+06 236447 -24657 132063
49184 2867 4793.5 207.375 -4.59235e+06 -5.32931e+06 -4.97922e+06 252320 -34590.4 128554
49185 2869 4793.5 207.375 -4.60064e+06 -5.36184e+06 -5.00689e+06 262544 -39046.5 113324
49186 2871 4793.5 207.375 -4.60729e+06 -5.37844e+06 -5.04284e+06 267715 -49468.1 112175
49187 2873 4793.5 207.375 -4.63202e+06 -5.42088e+06 -5.07848e+06 279647 -63836.5 123219
49188 2875 4793.5 207.375 -4.65468e+06 -5.46778e+06 -5.09506e+06 293491 -69404.3 124267
49189 2877 4793.5 207.375 -4.65661e+06 -5.49256e+06 -5.09725e+06 300966 -67753 115332
49190 2879 4793.5 207.375 -4.65497e+06 -5.51102e+06 -5.10531e+06 306943 -65750.7 105036
49191 2881 4793.5 207.375 -4.65036e+06 -5.51876e+06 -5.11321e+06 311205 -64621.8 95217.2
49192 2883 4793.5 207.375 -4.64114e+06 -5.51985e+06 -5.11947e+06 313112 -65321 87174.5
49193 2885 4793.5 207.375 -4.63106e+06 -5.5214e+06 -5.12671e+06 313541 -68316.8 81209.6
49194 2887 4793.5 207.375 -4.6225e+06 -5.52374e+06 -5.1339e+06 312866 -73268.2 76694.2
49195 2889 4793.5 207.375 -4.61699e+06 -5.527e+06 -5.14048e+06 311795 -79352.6 73351.9
49196 2891 4793.5 207.375 -4.61482e+06 -5.53156e+06 -5.14644e+06 309978 -85890.3 71171.2
49197 2893 4793.5 207.375 -4.61318e+06 -5.53054e+06 -5.14678e+06 307369 -91726.6 69839.4
49198 2895 4793.5 207.375 -4.6118e+06 -5.52625e+06 -5.14292e+06 303562 -96312.8 68671.6
49199 2897 4793.5 207.375 -4.61171e+06 -5.5217e+06 -5.13737e+06 300320 -98828.5 66514.6
49200 2899 4793.5 207.375 -4.61083e+06 -5.52058e+06 -5.13366e+06 299184 -99246.3 61634.4
49201 2901 4793.5 207.375 -4.60719e+06 -5.52562e+06 -5.13396e+06 296707 -100843 53929.4
49202 2903 4793.5 207.375 -4.60364e+06 -5.53456e+06 -5.13603e+06 290345 -105065 45647.2
49203 2905 4793.5 207.375 -4.60278e+06 -5.54294e+06 -5.13598e+06 281817 -111155 38729.6
49204 2907 4793.5 207.375 -4.60675e+06 -5.55038e+06 -5.13316e+06 273198 -117040 33951.9
49205 2909 4793.5 207.375 -4.61301e+06 -5.55338e+06 -5.12719e+06 265539 -118978 30212.6
49206 2911 4793.5 207.375 -4.61977e+06 -5.55349e+06 -5.12338e+06 257907 -116434 25376.6
49207 2913 4793.5 207.375 -4.62312e+06 -5.54703e+06 -5.12161e+06 249249 -111081 20140.8
49208 2915 4793.5 207.375 -4.62147e+06 -5.53607e+06 -5.12509e+06 239780 -104276 17800.5
49209 2917 4793.5 207.375 -4.60494e+06 -5.51748e+06 -5.12063e+06 231355 -103958 16759.9
49210 2919 4793.5 207.375 -4.60432e+06 -5.51207e+06 -5.12273e+06 221131 -103532 15166.8
49211 2921 4793.5 207.375 -4.59541e+06 -5.50655e+06 -5.12633e+06 211209 -103528 16724
49212 2923 4793.5 207.375 -4.59977e+06 -5.5105e+06 -5.13615e+06 202715 -109965 21290.6
49213 2925 4793.5 207.375 -4.60255e+06 -5.51191e+06 -5.13634e+06 195865 -113530 25487.5
49214 2927 4793.5 207.375 -4.60523e+06 -5.51411e+06 -5.13482e+06 189758 -115132 28503.5
49215 2929 4793.5 207.375 -4.60766e+06 -5.51677e+06 -5.13252e+06 184031 -115221 30750.6
49216 2931 4793.5 207.375 -4.60967e+06 -5.51927e+06 -5.12965e+06 178416 -114265 32396
49217 2933 4793.5 207.375 -4.61102e+06 -5.52159e+06 -5.12637e+06 172881 -112504 33596.4
49218 2935 4793.5 207.375 -4.61171e+06 -5.52382e+06 -5.12301e+06 167515 -110152 34409
49219 2937 4793.5 207.375 -4.61163e+06 -5.52614e+06 -5.11965e+06 162160 -107483 34738.1
49220 2939 4793.5 207.375 -4.61087e+06 -5.52854e+06 -5.11621e+06 156679 -104822 34555.5
49221 2941 4793.5 207.375 -4.60993e+06 -5.53047e+06 -5.11242e+06 150879 -102354 34003.5
49222 2943 4793.5 207.375 -4.60863e+06 -5.53046e+06 -5.10716e+06 144901 -100013 33262.9
49223 2945 4793.5 207.375 -4.60764e+06 -5.52909e+06 -5.10091e+06 138809 -97624.8 32456.9
49424 2847 4794.5 207.375 -4.63913e+06 -5.26029e+06 -4.84099e+06 197148 22157.3 101693
49425 2849 4794.5 207.375 -4.69649e+06 -5.33575e+06 -4.88021e+06 224141 17735.9 102649
49426 2851 4794.5 207.375 -4.6871e+06 -5.33002e+06 -4.88325e+06 226819 27588 85745.1
49427 2853 4794.5 207.375 -4.6657e+06 -5.30482e+06 -4.89536e+06 218379 31971.2 78084.7
49428 2855 4794.5 207.375 -4.66716e+06 -5.30791e+06 -4.92718e+06 218491 31504.3 76654.8
49429 2857 4794.5 207.375 -4.65738e+06 -5.29847e+06 -4.94566e+06 216801 28153 76794.9
49430 2859 4794.5 207.375 -4.64932e+06 -5.29184e+06 -4.96416e+06 218187 21075.1 81987.8
49431 2861 4794.5 207.375 -4.63385e+06 -5.28581e+06 -4.97916e+06 221812 12176.7 91384.7
49432 2863 4794.5 207.375 -4.61358e+06 -5.28616e+06 -4.99153e+06 226219 502.083 103422
49433 2865 4794.5 207.375 -4.58765e+06 -5.28609e+06 -4.99249e+06 230324 -15451.7 118070
49434 2867 4794.5 207.375 -4.56903e+06 -5.29959e+06 -4.98559e+06 239064 -33321.7 130562
49435 2869 4794.5 207.375 -4.57627e+06 -5.34338e+06 -4.99534e+06 254219 -44933.4 126758
49436 2871 4794.5 207.375 -4.58662e+06 -5.37537e+06 -5.0222e+06 265269 -50616.9 110764
49437 2873 4794.5 207.375 -4.59646e+06 -5.39178e+06 -5.05656e+06 271323 -61653.6 108306
49438 2875 4794.5 207.375 -4.62457e+06 -5.43662e+06 -5.09155e+06 282525 -73899.3 119198
49439 2877 4794.5 207.375 -4.64803e+06 -5.48823e+06 -5.10928e+06 296009 -78342.3 121508
49440 2879 4794.5 207.375 -4.64894e+06 -5.51135e+06 -5.10997e+06 306044 -76728.3 111956
49441 2881 4794.5 207.375 -4.64579e+06 -5.52034e+06 -5.11364e+06 311091 -73703.7 100150
49442 2883 4794.5 207.375 -4.63895e+06 -5.52371e+06 -5.11949e+06 313356 -72728.3 90298.1
49443 2885 4794.5 207.375 -4.63066e+06 -5.52557e+06 -5.12601e+06 313929 -74131.5 82484.7
49444 2887 4794.5 207.375 -4.6237e+06 -5.52874e+06 -5.13344e+06 313591 -77489 76490.7
49445 2889 4794.5 207.375 -4.61858e+06 -5.53253e+06 -5.14034e+06 312987 -82086 71916
49446 2891 4794.5 207.375 -4.61597e+06 -5.53579e+06 -5.14596e+06 311082 -87229.4 68567.8
49447 2893 4794.5 207.375 -4.61366e+06 -5.53435e+06 -5.14679e+06 307340 -92086.9 66207
49448 2895 4794.5 207.375 -4.61019e+06 -5.52795e+06 -5.1422e+06 302643 -96136.3 64304.8
49449 2897 4794.5 207.375 -4.60794e+06 -5.5234e+06 -5.13745e+06 298670 -98991.3 61936.4
49450 2899 4794.5 207.375 -4.60537e+06 -5.52108e+06 -5.13325e+06 296318 -100784 57918
49451 2901 4794.5 207.375 -4.60104e+06 -5.52368e+06 -5.13139e+06 292894 -103268 52134.4
49452 2903 4794.5 207.375 -4.59747e+06 -5.53076e+06 -5.13158e+06 286359 -107518 46054.6
49453 2905 4794.5 207.375 -4.59635e+06 -5.5369e+06 -5.1297e+06 278267 -112765 41231.8
49454 2907 4794.5 207.375 -4.59895e+06 -5.54309e+06 -5.12614e+06 270350 -117304 37929.8
49455 2909 4794.5 207.375 -4.60256e+06 -5.54543e+06 -5.11904e+06 262989 -119188 35081.3
49456 2911 4794.5 207.375 -4.60643e+06 -5.54498e+06 -5.11133e+06 255576 -117799 31262.4
49457 2913 4794.5 207.375 -4.61057e+06 -5.54253e+06 -5.10608e+06 248518 -113109 25470.4
49458 2915 4794.5 207.375 -4.61565e+06 -5.54292e+06 -5.11268e+06 240768 -104863 18942.3
49459 2917 4794.5 207.375 -4.60524e+06 -5.535e+06 -5.11462e+06 231239 -103625 15158.8
49460 2919 4794.5 207.375 -4.60404e+06 -5.52824e+06 -5.1157e+06 220948 -103241 14326.1
49461 2921 4794.5 207.375 -4.58851e+06 -5.51153e+06 -5.11263e+06 211514 -101825 13981.8
49462 2923 4794.5 207.375 -4.58788e+06 -5.50778e+06 -5.12109e+06 201224 -107285 15651.6
49463 2925 4794.5 207.375 -4.59089e+06 -5.50876e+06 -5.12538e+06 193002 -111545 19783.2
49464 2927 4794.5 207.375 -4.59436e+06 -5.51107e+06 -5.12639e+06 186705 -114152 23527.1
49465 2929 4794.5 207.375 -4.59695e+06 -5.51344e+06 -5.12494e+06 180943 -114902 26250.9
49466 2931 4794.5 207.375 -4.59914e+06 -5.51593e+06 -5.12271e+06 175344 -114493 28354.9
49467 2933 4794.5 207.375 -4.60063e+06 -5.51835e+06 -5.11982e+06 169813 -113163 29995
49468 2935 4794.5 207.375 -4.60141e+06 -5.5207e+06 -5.11661e+06 164427 -111254 31173.7
49469 2937 4794.5 207.375 -4.60177e+06 -5.52318e+06 -5.11343e+06 158982 -108973 31871.4
49470 2939 4794.5 207.375 -4.60125e+06 -5.5256e+06 -5.10989e+06 153434 -106622 32140.9
49471 2941 4794.5 207.375 -4.60066e+06 -5.52728e+06 -5.10586e+06 147828 -104329 32068.4
49472 2943 4794.5 207.375 -4.60107e+06 -5.52762e+06 -5.1014e+06 141988 -102034 31765.4
49473 2945 4794.5 207.375 -4.60174e+06 -5.52643e+06 -5.09595e+06 136116 -99576.8 31346.1
49674 2847 4795.5 207.375 -4.62765e+06 -5.25209e+06 -4.845e+06 193330 40757.3 80684.3
49675 2849 4795.5 207.375 -4.63392e+06 -5.26046e+06 -4.85378e+06 205547 15920 104145
49676 2851 4795.5 207.375 -4.70146e+06 -5.34024e+06 -4.90055e+06 234769 13141 101509
49677 2853 4795.5 207.375 -4.69499e+06 -5.33551e+06 -4.90536e+06 236366 27480.5 81073
49678 2855 4795.5 207.375 -4.67023e+06 -5.31312e+06 -4.91747e+06 228450 36002.8 71521.6
49679 2857 4795.5 207.375 -4.66376e+06 -5.31483e+06 -4.94611e+06 227269 34522.1 71009.8
49680 2859 4795.5 207.375 -4.65084e+06 -5.30558e+06 -4.96359e+06 226799 28561.2 73784.7
49681 2861 4795.5 207.375 -4.63524e+06 -5.30075e+06 -4.98123e+06 227861 20139.8 80429.5
49682 2863 4795.5 207.375 -4.61498e+06 -5.29683e+06 -4.99582e+06 228841 9319.6 90128
49683 2865 4795.5 207.375 -4.59395e+06 -5.29744e+06 -5.00784e+06 230570 -4620.34 102186
49684 2867 4795.5 207.375 -4.56905e+06 -5.29772e+06 -5.00872e+06 232946 -22420.2 116802
49685 2869 4795.5 207.375 -4.55101e+06 -5.31087e+06 -5.0007e+06 240985 -42132 129151
49686 2871 4795.5 207.375 -4.56057e+06 -5.35635e+06 -5.01084e+06 256353 -55411.5 124788
49687 2873 4795.5 207.375 -4.57167e+06 -5.38729e+06 -5.03222e+06 268625 -63447.7 106406
49688 2875 4795.5 207.375 -4.58972e+06 -5.40939e+06 -5.06707e+06 272616 -70540.8 103985
49689 2877 4795.5 207.375 -4.61475e+06 -5.45926e+06 -5.10397e+06 283808 -82887.4 118654
49690 2879 4795.5 207.375 -4.64467e+06 -5.51092e+06 -5.12347e+06 302635 -89125.2 119282
49691 2881 4795.5 207.375 -4.64046e+06 -5.51959e+06 -5.11699e+06 309413 -83913.1 106443
49692 2883 4795.5 207.375 -4.63564e+06 -5.52532e+06 -5.12035e+06 313073 -81131.7 94941.8
49693 2885 4795.5 207.375 -4.6297e+06 -5.52948e+06 -5.12575e+06 314457 -80727.9 85382.5
49694 2887 4795.5 207.375 -4.62407e+06 -5.5335e+06 -5.13238e+06 314445 -82376.5 77833.4
49695 2889 4795.5 207.375 -4.61959e+06 -5.53856e+06 -5.13938e+06 314116 -85490.2 71953.6
49696 2891 4795.5 207.375 -4.61601e+06 -5.54011e+06 -5.14359e+06 312135 -89257.5 67417.6
49697 2893 4795.5 207.375 -4.6127e+06 -5.53763e+06 -5.14397e+06 307280 -93111.3 63996.4
49698 2895 4795.5 207.375 -4.60827e+06 -5.53048e+06 -5.13967e+06 301640 -96568.3 61262.2
49699 2897 4795.5 207.375 -4.60433e+06 -5.52548e+06 -5.1354e+06 297128 -99473.7 58488.8
49700 2899 4795.5 207.375 -4.60049e+06 -5.5222e+06 -5.13123e+06 293731 -101931 54774.4
49701 2901 4795.5 207.375 -4.59591e+06 -5.52295e+06 -5.12851e+06 289624 -104869 49993.4
49702 2903 4795.5 207.375 -4.592e+06 -5.52789e+06 -5.12744e+06 283052 -108964 45230.5
49703 2905 4795.5 207.375 -4.59055e+06 -5.53281e+06 -5.12515e+06 275360 -113521 41578.4
49704 2907 4795.5 207.375 -4.5916e+06 -5.53709e+06 -5.12088e+06 267547 -117321 39153.4
49705 2909 4795.5 207.375 -4.59347e+06 -5.53859e+06 -5.11338e+06 259805 -119226 37144.4
49706 2911 4795.5 207.375 -4.59518e+06 -5.53753e+06 -5.10392e+06 252386 -118752 34455.2
49707 2913 4795.5 207.375 -4.59798e+06 -5.53685e+06 -5.09592e+06 245871 -115589 30149.2
49708 2915 4795.5 207.375 -4.60203e+06 -5.537e+06 -5.09647e+06 239850 -108063 23714.3
49709 2917 4795.5 207.375 -4.59292e+06 -5.5277e+06 -5.09658e+06 231137 -104238 18720.8
49710 2919 4795.5 207.375 -4.5903e+06 -5.52117e+06 -5.09962e+06 221183 -103417 17416
49711 2921 4795.5 207.375 -4.58276e+06 -5.51458e+06 -5.10145e+06 212125 -102904 15261.6
49712 2923 4795.5 207.375 -4.58094e+06 -5.51139e+06 -5.10752e+06 201264 -106040 12893.9
49713 2925 4795.5 207.375 -4.57975e+06 -5.50709e+06 -5.11127e+06 191305 -109307 14233.2
49714 2927 4795.5 207.375 -4.58271e+06 -5.50792e+06 -5.11529e+06 183879 -112523 17776.3
49715 2929 4795.5 207.375 -4.586e+06 -5.51054e+06 -5.11621e+06 177810 -114102 21147.1
49716 2931 4795.5 207.375 -4.58812e+06 -5.51263e+06 -5.11474e+06 172080 -114296 23816.2
49717 2933 4795.5 207.375 -4.58995e+06 -5.51508e+06 -5.11256e+06 166486 -113516 25965.8
49718 2935 4795.5 207.375 -4.59086e+06 -5.51765e+06 -5.10971e+06 161055 -112061 27596.4
49719 2937 4795.5 207.375 -4.59137e+06 -5.51979e+06 -5.10649e+06 155818 -110158 28747.6
49720 2939 4795.5 207.375 -4.59289e+06 -5.52268e+06 -5.10407e+06 150447 -108090 29472
49721 2941 4795.5 207.375 -4.59393e+06 -5.52461e+06 -5.10086e+06 145002 -105960 29843.4
49722 2943 4795.5 207.375 -4.59476e+06 -5.52449e+06 -5.09627e+06 139609 -103733 29961.4
49723 2945 4795.5 207.375 -4.59688e+06 -5.52357e+06 -5.09161e+06 134017 -101264 29909.9
49924 2847 4796.5 207.375 -4.69256e+06 -5.35067e+06 -4.88448e+06 223123 60757.7 63366.6
49925 2849 4796.5 207.375 -4.63404e+06 -5.26497e+06 -4.86786e+06 201738 34334.9 81473.1
49926 2851 4796.5 207.375 -4.61077e+06 -5.24559e+06 -4.85358e+06 224517 4143.54 96147.7
49927 2853 4796.5 207.375 -4.72138e+06 -5.33997e+06 -4.9144e+06 244346 11065.2 85445.8
49928 2855 4796.5 207.375 -4.68085e+06 -5.33602e+06 -4.9133e+06 239775 37124.8 71671.8
49929 2857 4796.5 207.375 -4.66738e+06 -5.32663e+06 -4.94e+06 237748 38479.5 67656.8
49930 2859 4796.5 207.375 -4.65464e+06 -5.3212e+06 -4.96142e+06 235636 34240.2 68048.7
49931 2861 4796.5 207.375 -4.63866e+06 -5.3153e+06 -4.98041e+06 234717 26691.8 72237.5
49932 2863 4796.5 207.375 -4.61921e+06 -5.3111e+06 -4.99767e+06 234148 17091.7 79175.7
49933 2865 4796.5 207.375 -4.59697e+06 -5.30695e+06 -5.0118e+06 233352 4789.2 88718.4
49934 2867 4796.5 207.375 -4.57537e+06 -5.30712e+06 -5.02341e+06 233590 -10495.1 100497
49935 2869 4796.5 207.375 -4.55062e+06 -5.30785e+06 -5.02386e+06 234806 -29976.8 114972
49936 2871 4796.5 207.375 -4.53193e+06 -5.3201e+06 -5.01439e+06 242998 -51838.6 126489
49937 2873 4796.5 207.375 -4.53974e+06 -5.3623e+06 -5.01455e+06 258119 -68563.6 120864
49938 2875 4796.5 207.375 -4.58465e+06 -5.42818e+06 -5.06488e+06 265318 -67217 110364
49939 2877 4796.5 207.375 -4.59055e+06 -5.45415e+06 -5.10804e+06 273694 -80294.1 116487
49940 2879 4796.5 207.375 -4.62802e+06 -5.49298e+06 -5.13455e+06 293043 -99102.5 121118
49941 2881 4796.5 207.375 -4.6319e+06 -5.51365e+06 -5.1247e+06 304730 -95052.7 112311
49942 2883 4796.5 207.375 -4.6307e+06 -5.52474e+06 -5.12356e+06 311788 -90861.7 100625
49943 2885 4796.5 207.375 -4.62716e+06 -5.53105e+06 -5.12606e+06 314667 -88581.7 89713.3
49944 2887 4796.5 207.375 -4.62369e+06 -5.53745e+06 -5.13166e+06 315375 -88302.2 80686.8
49945 2889 4796.5 207.375 -4.62029e+06 -5.54392e+06 -5.13826e+06 315084 -89779.8 73473.5
49946 2891 4796.5 207.375 -4.61598e+06 -5.54431e+06 -5.14084e+06 312755 -92133.3 67674.8
49947 2893 4796.5 207.375 -4.61133e+06 -5.54024e+06 -5.13992e+06 307186 -94891.2 63106.4
49948 2895 4796.5 207.375 -4.60629e+06 -5.53347e+06 -5.13628e+06 300761 -97630.6 59481
49949 2897 4796.5 207.375 -4.60127e+06 -5.52812e+06 -5.13243e+06 295770 -100383 56063.2
49950 2899 4796.5 207.375 -4.59633e+06 -5.52409e+06 -5.12836e+06 291597 -103060 52215.7
49951 2901 4796.5 207.375 -4.59139e+06 -5.52335e+06 -5.1252e+06 286924 -106164 47891.8
49952 2903 4796.5 207.375 -4.58724e+06 -5.52646e+06 -5.12341e+06 280300 -109945 43788.2
49953 2905 4796.5 207.375 -4.58525e+06 -5.53056e+06 -5.12114e+06 272692 -113942 40719.7
49954 2907 4796.5 207.375 -4.58455e+06 -5.53278e+06 -5.11606e+06 264883 -117201 38794.7
49955 2909 4796.5 207.375 -4.58502e+06 -5.53338e+06 -5.10846e+06 256576 -119122 37432.6
49956 2911 4796.5 207.375 -4.58515e+06 -5.53168e+06 -5.09839e+06 248755 -119269 35766.1
49957 2913 4796.5 207.375 -4.58624e+06 -5.53106e+06 -5.08925e+06 242485 -117363 32874.3
49958 2915 4796.5 207.375 -4.58942e+06 -5.53262e+06 -5.0862e+06 237579 -111925 27209.4
49959 2917 4796.5 207.375 -4.58709e+06 -5.53009e+06 -5.08764e+06 230988 -106840 20078.9
49960 2919 4796.5 207.375 -4.58232e+06 -5.52161e+06 -5.09023e+06 221413 -104626 15842.6
49961 2921 4796.5 207.375 -4.57594e+06 -5.51332e+06 -5.09163e+06 211340 -104841 14533.8
49962 2923 4796.5 207.375 -4.57454e+06 -5.51249e+06 -5.09539e+06 201301 -106712 12854.9
