step_pair,phase,cycle,L_xmin,L_xmax,R_xmin,R_xmax,ratio_target,ratio_local,converged,box_id,monitor_x,boundary,target_coord,actual_coord,gp_id,x,y,z,ux,uy,uz
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110724,2564.0,4820.0,214.5,0.00355951,-0.00206834,-0.0039333
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212379,2564.0,4820.0,215.0,0.00354609,-0.00208884,-0.00403271
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214638,2564.0,4820.0,215.5,0.00353299,-0.00210549,-0.00413229
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216897,2564.0,4820.0,216.0,0.00352006,-0.00211832,-0.00423193
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219156,2564.0,4820.0,216.5,0.00350726,-0.00212749,-0.00433134
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221415,2564.0,4820.0,217.0,0.00349481,-0.00213329,-0.00443048
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,223674,2564.0,4820.0,217.5,0.00348263,-0.00213567,-0.00452921
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,225933,2564.0,4820.0,218.0,0.00347097,-0.00213485,-0.00462734
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,228192,2564.0,4820.0,218.5,0.00345951,-0.00213051,-0.00472482
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,230451,2564.0,4820.0,219.0,0.00344815,-0.0021227,-0.00482141
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,232710,2564.0,4820.0,219.5,0.00343711,-0.00211122,-0.00491696
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,234969,2564.0,4820.0,220.0,0.00342612,-0.00209599,-0.00501116
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,291444,2564.0,4820.0,222.16666666666666,0.00338871,-0.00198305,-0.00539521
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,293703,2564.0,4820.0,224.33333333333334,0.00335213,-0.00181254,-0.00572725
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,295962,2564.0,4820.0,226.5,0.00331286,-0.00161428,-0.00599782
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,298221,2564.0,4820.0,228.66666666666666,0.00326826,-0.00141853,-0.00621332
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,300480,2564.0,4820.0,230.83333333333334,0.00321718,-0.00124271,-0.00638833
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,302739,2564.0,4820.0,233.0,0.00316028,-0.00108952,-0.00653875
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmax,242.0,238.9612518628912,341142,2564.0,4820.0,238.9612518628912,0.00295055,-0.000863539,-0.00682945
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmin,192.0,196.48648648648648,40696,2566.0,4820.0,196.48648648648648,0.00431141,-0.000103211,-0.00175699
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,42955,2566.0,4820.0,205.0,0.00403403,-0.00106201,-0.00247838
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,99430,2566.0,4820.0,206.58333333333334,0.00397827,-0.00127462,-0.0026621
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,101689,2566.0,4820.0,208.16666666666666,0.00392179,-0.00148748,-0.00287494
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,103948,2566.0,4820.0,209.75,0.00386585,-0.00168823,-0.00311896
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,106207,2566.0,4820.0,211.33333333333334,0.00381116,-0.00186318,-0.00339248
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,108466,2566.0,4820.0,212.91666666666666,0.00375892,-0.00200089,-0.00368945
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110725,2566.0,4820.0,214.5,0.00370993,-0.0020963,-0.00399988
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212380,2566.0,4820.0,215.0,0.00369593,-0.00211746,-0.00409948
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214639,2566.0,4820.0,215.5,0.0036821,-0.00213466,-0.00419926
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216898,2566.0,4820.0,216.0,0.00366869,-0.0021482,-0.00429903
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219157,2566.0,4820.0,216.5,0.00365576,-0.00215822,-0.00439868
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221416,2566.0,4820.0,217.0,0.003643,-0.00216482,-0.00449802
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,223675,2566.0,4820.0,217.5,0.00363062,-0.00216811,-0.00459696
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,225934,2566.0,4820.0,218.0,0.00361848,-0.00216798,-0.00469534
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,228193,2566.0,4820.0,218.5,0.00360658,-0.00216444,-0.00479302
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,230452,2566.0,4820.0,219.0,0.0035949,-0.00215733,-0.00488987
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,232711,2566.0,4820.0,219.5,0.00358338,-0.00214661,-0.00498569
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,234970,2566.0,4820.0,220.0,0.00357191,-0.00213224,-0.0050802
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,291445,2566.0,4820.0,222.16666666666666,0.00353249,-0.00202312,-0.00546585
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,293704,2566.0,4820.0,224.33333333333334,0.00349362,-0.00185645,-0.00579999
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,295963,2566.0,4820.0,226.5,0.00345146,-0.00166168,-0.00607358
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,298222,2566.0,4820.0,228.66666666666666,0.00340267,-0.00146837,-0.00629308
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,300481,2566.0,4820.0,230.83333333333334,0.00334545,-0.00129364,-0.00647278
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,302740,2566.0,4820.0,233.0,0.00328266,-0.00113998,-0.00662625
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmax,242.0,238.9612518628912,341143,2566.0,4820.0,238.9612518628912,0.00305794,-0.000932316,-0.00690383
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmin,192.0,196.48648648648648,40697,2568.0,4820.0,196.48648648648648,0.00449057,-0.000135384,-0.00180764
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,42956,2568.0,4820.0,205.0,0.00420145,-0.00108965,-0.00254091
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,99431,2568.0,4820.0,206.58333333333334,0.0041433,-0.00130185,-0.00272603
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,101690,2568.0,4820.0,208.16666666666666,0.00408449,-0.00151477,-0.00293995
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,103949,2568.0,4820.0,209.75,0.00402633,-0.00171579,-0.00318462
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,106208,2568.0,4820.0,211.33333333333334,0.00396958,-0.00189137,-0.00345868
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,108467,2568.0,4820.0,212.91666666666666,0.00391535,-0.00203024,-0.00375615
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110726,2568.0,4820.0,214.5,0.00386454,-0.00212727,-0.00406702
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212381,2568.0,4820.0,215.0,0.00385009,-0.00214902,-0.00416683
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214640,2568.0,4820.0,215.5,0.003836,-0.00216682,-0.00426681
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216899,2568.0,4820.0,216.0,0.00382219,-0.00218094,-0.00436682
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219158,2568.0,4820.0,216.5,0.0038087,-0.00219172,-0.00446663
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221417,2568.0,4820.0,217.0,0.00379546,-0.00219919,-0.00456615
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,223676,2568.0,4820.0,217.5,0.00378246,-0.00220341,-0.00466521
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,225935,2568.0,4820.0,218.0,0.00376988,-0.0022042,-0.00476381
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,228194,2568.0,4820.0,218.5,0.0037576,-0.00220163,-0.00486177
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,230453,2568.0,4820.0,219.0,0.00374552,-0.00219562,-0.00495884
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,232712,2568.0,4820.0,219.5,0.00373363,-0.002186,-0.00505489
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,234971,2568.0,4820.0,220.0,0.00372183,-0.00217253,-0.00514961
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,291446,2568.0,4820.0,222.16666666666666,0.00368098,-0.00206782,-0.00553637
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,293705,2568.0,4820.0,224.33333333333334,0.00364032,-0.00190568,-0.0058723
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,295964,2568.0,4820.0,226.5,0.00359581,-0.00171503,-0.00614868
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,298223,2568.0,4820.0,228.66666666666666,0.00354325,-0.00152484,-0.00637231
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,300482,2568.0,4820.0,230.83333333333334,0.00348006,-0.00135177,-0.00655751
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,302741,2568.0,4820.0,233.0,0.00340474,-0.00119751,-0.00671693
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmax,242.0,238.9612518628912,341144,2568.0,4820.0,238.9612518628912,0.00319583,-0.00100165,-0.00703405
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmin,192.0,196.48648648648648,40698,2570.0,4820.0,196.48648648648648,0.00467487,-0.000171282,-0.00185893
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,42957,2570.0,4820.0,205.0,0.0043737,-0.00112062,-0.00260444
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,99432,2570.0,4820.0,206.58333333333334,0.00431321,-0.00133232,-0.00279088
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,101691,2570.0,4820.0,208.16666666666666,0.00425209,-0.00154485,-0.00300582
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,103950,2570.0,4820.0,209.75,0.00419156,-0.00174588,-0.0032512
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,106209,2570.0,4820.0,211.33333333333334,0.00413264,-0.00192213,-0.00352553
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,108468,2570.0,4820.0,212.91666666666666,0.00407654,-0.00206201,-0.00382296
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110727,2570.0,4820.0,214.5,0.00402391,-0.00216073,-0.00413372
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212382,2570.0,4820.0,215.0,0.00400904,-0.00218322,-0.00423352
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214641,2570.0,4820.0,215.5,0.0039945,-0.00220189,-0.00433365
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216900,2570.0,4820.0,216.0,0.00398029,-0.00221693,-0.00443386
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219159,2570.0,4820.0,216.5,0.00396635,-0.00222863,-0.00453398
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221418,2570.0,4820.0,217.0,0.00395274,-0.00223693,-0.0046338
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,223677,2570.0,4820.0,217.5,0.00393947,-0.00224203,-0.00473324
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,225936,2570.0,4820.0,218.0,0.00392639,-0.00224385,-0.00483214
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,228195,2570.0,4820.0,218.5,0.00391362,-0.0022423,-0.0049304
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,230454,2570.0,4820.0,219.0,0.00390101,-0.0022372,-0.00502778
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,232713,2570.0,4820.0,219.5,0.00388876,-0.00222854,-0.00512402
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,234972,2570.0,4820.0,220.0,0.00387668,-0.00221629,-0.00521882
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,291447,2570.0,4820.0,222.16666666666666,0.00383462,-0.00211713,-0.0056063
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,293706,2570.0,4820.0,224.33333333333334,0.00379274,-0.00196067,-0.00594372
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,295965,2570.0,4820.0,226.5,0.00374647,-0.00177524,-0.00622219
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,298224,2570.0,4820.0,228.66666666666666,0.00369141,-0.00158967,-0.00644913
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,300483,2570.0,4820.0,230.83333333333334,0.00362251,-0.00141957,-0.00664014
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,302742,2570.0,4820.0,233.0,0.00353738,-0.00126558,-0.00680993
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmax,242.0,238.9612518628912,341145,2570.0,4820.0,238.9612518628912,0.00331969,-0.00105877,-0.007158
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmin,192.0,196.48648648648648,40699,2572.0,4820.0,196.48648648648648,0.00486471,-0.000211481,-0.00191049
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,42958,2572.0,4820.0,205.0,0.00455135,-0.00115541,-0.00266889
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,99433,2572.0,4820.0,206.58333333333334,0.00448872,-0.00136634,-0.00285669
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,101692,2572.0,4820.0,208.16666666666666,0.0044254,-0.00157836,-0.00307252
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,103951,2572.0,4820.0,209.75,0.00436259,-0.00177939,-0.00331845
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,106210,2572.0,4820.0,211.33333333333334,0.00430173,-0.00195619,-0.00359294
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,108469,2572.0,4820.0,212.91666666666666,0.00424365,-0.0020972,-0.00389015
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110728,2572.0,4820.0,214.5,0.00418965,-0.00219786,-0.0042002
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212383,2572.0,4820.0,215.0,0.00417433,-0.00222105,-0.00429975
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214642,2572.0,4820.0,215.5,0.00415937,-0.0022405,-0.00439977
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216901,2572.0,4820.0,216.0,0.00414474,-0.00225649,-0.00450003
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219160,2572.0,4820.0,216.5,0.0041305,-0.00226911,-0.00460025
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221419,2572.0,4820.0,217.0,0.00411646,-0.00227842,-0.00470023
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,223678,2572.0,4820.0,217.5,0.00410279,-0.00228451,-0.00479986
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,225937,2572.0,4820.0,218.0,0.00408937,-0.00228738,-0.00489904
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,228196,2572.0,4820.0,218.5,0.00407609,-0.00228698,-0.00499761
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,230455,2572.0,4820.0,219.0,0.00406307,-0.00228333,-0.0050953
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,232714,2572.0,4820.0,219.5,0.00405049,-0.00227605,-0.00519185
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,234973,2572.0,4820.0,220.0,0.0040381,-0.00226512,-0.0052869
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,291448,2572.0,4820.0,222.16666666666666,0.00399499,-0.00217203,-0.00567557
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,293707,2572.0,4820.0,224.33333333333334,0.00395198,-0.00202211,-0.00601439
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,295966,2572.0,4820.0,226.5,0.00390424,-0.00184341,-0.00629421
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,298225,2572.0,4820.0,228.66666666666666,0.00384763,-0.0016642,-0.00652204
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,300484,2572.0,4820.0,230.83333333333334,0.00377636,-0.0015006,-0.00671458
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,302743,2572.0,4820.0,233.0,0.00367882,-0.00134982,-0.0068922
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmax,242.0,238.9612518628912,341146,2572.0,4820.0,238.9612518628912,0.00343475,-0.00110774,-0.00727145
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmin,192.0,196.48648648648648,40700,2574.0,4820.0,196.48648648648648,0.0050606,-0.00025656,-0.00196191
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,42959,2574.0,4820.0,205.0,0.00473534,-0.00119484,-0.00273386
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,99434,2574.0,4820.0,206.58333333333334,0.00467071,-0.00140482,-0.00292319
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,101693,2574.0,4820.0,208.16666666666666,0.00460525,-0.00161646,-0.00314006
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,103952,2574.0,4820.0,209.75,0.00454052,-0.00181753,-0.00338651
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,106211,2574.0,4820.0,211.33333333333334,0.00447778,-0.00199487,-0.00366112
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,108470,2574.0,4820.0,212.91666666666666,0.00441812,-0.00213752,-0.00395807
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110729,2574.0,4820.0,214.5,0.00436254,-0.00223995,-0.00426751
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212384,2574.0,4820.0,215.0,0.00434691,-0.00226383,-0.0043668
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214643,2574.0,4820.0,215.5,0.00433163,-0.00228416,-0.00446664
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216902,2574.0,4820.0,216.0,0.00431665,-0.00230111,-0.00456673
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219161,2574.0,4820.0,216.5,0.0043021,-0.00231483,-0.00466684
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221420,2574.0,4820.0,217.0,0.00428791,-0.00232534,-0.00476681
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,223679,2574.0,4820.0,217.5,0.0042739,-0.00233275,-0.00486648
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,225938,2574.0,4820.0,218.0,0.00426019,-0.00233682,-0.00496568
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,228197,2574.0,4820.0,218.5,0.00424672,-0.00233776,-0.00506434
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,230456,2574.0,4820.0,219.0,0.00423354,-0.00233545,-0.00516227
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,232715,2574.0,4820.0,219.5,0.0042205,-0.00232971,-0.00525916
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,234974,2574.0,4820.0,220.0,0.00420785,-0.00232042,-0.00535462
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,291449,2574.0,4820.0,222.16666666666666,0.00416346,-0.00223421,-0.00574519
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,293708,2574.0,4820.0,224.33333333333334,0.00411888,-0.0020915,-0.0060856
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,295967,2574.0,4820.0,226.5,0.00406934,-0.00192028,-0.00636669
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,298226,2574.0,4820.0,228.66666666666666,0.00401084,-0.0017494,-0.00659387
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,300485,2574.0,4820.0,230.83333333333334,0.00393894,-0.0015976,-0.00677904
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,302744,2574.0,4820.0,233.0,0.00383121,-0.00146711,-0.00693736
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmax,242.0,238.9612518628912,341147,2574.0,4820.0,238.9612518628912,0.00354811,-0.00114986,-0.00737628
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,zmin,192.0,196.48648648648648,40701,2576.0,4820.0,196.48648648648648,0.00526294,-0.000307018,-0.00201272
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,42960,2576.0,4820.0,205.0,0.0049266,-0.00123985,-0.0027989
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,99435,2576.0,4820.0,206.58333333333334,0.00486008,-0.00144912,-0.00298997
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,101694,2576.0,4820.0,208.16666666666666,0.00479303,-0.00166036,-0.00320801
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,103953,2576.0,4820.0,209.75,0.00472643,-0.00186174,-0.00345512
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,106212,2576.0,4820.0,211.33333333333334,0.00466208,-0.00204003,-0.00372992
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,108471,2576.0,4820.0,212.91666666666666,0.00460093,-0.0021844,-0.00402672
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,110730,2576.0,4820.0,214.5,0.00454412,-0.00228956,-0.00433601
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,212385,2576.0,4820.0,215.0,0.00452814,-0.00231449,-0.00443519
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,214644,2576.0,4820.0,215.5,0.00451267,-0.00233589,-0.0045349
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,216903,2576.0,4820.0,216.0,0.00449761,-0.00235396,-0.00463483
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,219162,2576.0,4820.0,216.5,0.00448294,-0.00236881,-0.00473482
54,conv,2000,0,0,0,0,0,0,1,sub_2608,2608.0,ymax,4825.0,4820.0,221421,2576.0,4820.0,217.0,0.00446837,-0.0023805,-0.00483472
