box_id,monitor_x,boundary,target_coord,actual_coord,gp_id,x,y,z
sub_2608,2608.0,ymax,4825.0,4820.0,219156,2564.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221415,2564.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223674,2564.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225933,2564.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228192,2564.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230451,2564.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232710,2564.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234969,2564.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291444,2564.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293703,2564.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295962,2564.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298221,2564.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300480,2564.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302739,2564.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341142,2564.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40696,2566.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42955,2566.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99430,2566.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101689,2566.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103948,2566.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106207,2566.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108466,2566.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110725,2566.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212380,2566.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214639,2566.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216898,2566.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219157,2566.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221416,2566.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223675,2566.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225934,2566.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228193,2566.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230452,2566.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232711,2566.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234970,2566.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291445,2566.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293704,2566.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295963,2566.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298222,2566.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300481,2566.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302740,2566.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341143,2566.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40697,2568.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42956,2568.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99431,2568.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101690,2568.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103949,2568.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106208,2568.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108467,2568.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110726,2568.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212381,2568.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214640,2568.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216899,2568.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219158,2568.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221417,2568.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223676,2568.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225935,2568.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228194,2568.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230453,2568.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232712,2568.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234971,2568.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291446,2568.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293705,2568.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295964,2568.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298223,2568.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300482,2568.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302741,2568.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341144,2568.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40698,2570.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42957,2570.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99432,2570.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101691,2570.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103950,2570.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106209,2570.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108468,2570.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110727,2570.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212382,2570.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214641,2570.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216900,2570.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219159,2570.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221418,2570.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223677,2570.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225936,2570.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228195,2570.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230454,2570.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232713,2570.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234972,2570.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291447,2570.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293706,2570.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295965,2570.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298224,2570.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300483,2570.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302742,2570.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341145,2570.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40699,2572.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42958,2572.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99433,2572.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101692,2572.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103951,2572.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106210,2572.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108469,2572.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110728,2572.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212383,2572.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214642,2572.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216901,2572.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219160,2572.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221419,2572.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223678,2572.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225937,2572.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228196,2572.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230455,2572.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232714,2572.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234973,2572.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291448,2572.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293707,2572.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295966,2572.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298225,2572.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300484,2572.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302743,2572.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341146,2572.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40700,2574.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42959,2574.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99434,2574.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101693,2574.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103952,2574.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106211,2574.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108470,2574.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110729,2574.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212384,2574.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214643,2574.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216902,2574.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219161,2574.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221420,2574.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223679,2574.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225938,2574.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228197,2574.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230456,2574.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232715,2574.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234974,2574.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291449,2574.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293708,2574.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295967,2574.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298226,2574.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300485,2574.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302744,2574.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341147,2574.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40701,2576.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42960,2576.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99435,2576.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101694,2576.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103953,2576.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106212,2576.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108471,2576.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110730,2576.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212385,2576.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214644,2576.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216903,2576.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219162,2576.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221421,2576.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223680,2576.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225939,2576.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228198,2576.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230457,2576.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232716,2576.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234975,2576.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291450,2576.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293709,2576.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295968,2576.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298227,2576.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300486,2576.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302745,2576.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341148,2576.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40702,2578.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42961,2578.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99436,2578.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101695,2578.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103954,2578.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106213,2578.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108472,2578.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110731,2578.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212386,2578.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214645,2578.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216904,2578.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219163,2578.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221422,2578.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223681,2578.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225940,2578.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228199,2578.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230458,2578.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232717,2578.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234976,2578.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291451,2578.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293710,2578.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295969,2578.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298228,2578.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300487,2578.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302746,2578.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341149,2578.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40703,2580.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42962,2580.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99437,2580.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101696,2580.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103955,2580.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106214,2580.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108473,2580.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110732,2580.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212387,2580.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214646,2580.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216905,2580.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219164,2580.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221423,2580.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223682,2580.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225941,2580.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228200,2580.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230459,2580.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232718,2580.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234977,2580.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291452,2580.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293711,2580.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295970,2580.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298229,2580.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300488,2580.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302747,2580.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341150,2580.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40704,2582.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42963,2582.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99438,2582.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101697,2582.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103956,2582.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106215,2582.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108474,2582.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110733,2582.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212388,2582.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214647,2582.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216906,2582.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219165,2582.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221424,2582.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223683,2582.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225942,2582.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228201,2582.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230460,2582.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232719,2582.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234978,2582.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291453,2582.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293712,2582.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295971,2582.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298230,2582.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300489,2582.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302748,2582.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341151,2582.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40705,2584.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42964,2584.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99439,2584.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101698,2584.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103957,2584.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106216,2584.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108475,2584.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110734,2584.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212389,2584.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214648,2584.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216907,2584.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219166,2584.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221425,2584.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223684,2584.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225943,2584.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228202,2584.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230461,2584.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232720,2584.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234979,2584.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291454,2584.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293713,2584.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295972,2584.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298231,2584.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300490,2584.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302749,2584.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341152,2584.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40706,2586.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42965,2586.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99440,2586.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101699,2586.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103958,2586.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106217,2586.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108476,2586.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110735,2586.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212390,2586.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214649,2586.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216908,2586.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219167,2586.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221426,2586.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223685,2586.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225944,2586.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228203,2586.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230462,2586.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232721,2586.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234980,2586.0,4820.0,220.0
sub_2608,2608.0,ymax,4825.0,4820.0,291455,2586.0,4820.0,222.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,293714,2586.0,4820.0,224.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,295973,2586.0,4820.0,226.5
sub_2608,2608.0,ymax,4825.0,4820.0,298232,2586.0,4820.0,228.66666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,300491,2586.0,4820.0,230.83333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,302750,2586.0,4820.0,233.0
sub_2608,2608.0,ymax,4825.0,4820.0,341153,2586.0,4820.0,238.9612518628912
sub_2608,2608.0,ymax,4825.0,4820.0,40707,2588.0,4820.0,196.48648648648648
sub_2608,2608.0,ymax,4825.0,4820.0,42966,2588.0,4820.0,205.0
sub_2608,2608.0,ymax,4825.0,4820.0,99441,2588.0,4820.0,206.58333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,101700,2588.0,4820.0,208.16666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,103959,2588.0,4820.0,209.75
sub_2608,2608.0,ymax,4825.0,4820.0,106218,2588.0,4820.0,211.33333333333334
sub_2608,2608.0,ymax,4825.0,4820.0,108477,2588.0,4820.0,212.91666666666666
sub_2608,2608.0,ymax,4825.0,4820.0,110736,2588.0,4820.0,214.5
sub_2608,2608.0,ymax,4825.0,4820.0,212391,2588.0,4820.0,215.0
sub_2608,2608.0,ymax,4825.0,4820.0,214650,2588.0,4820.0,215.5
sub_2608,2608.0,ymax,4825.0,4820.0,216909,2588.0,4820.0,216.0
sub_2608,2608.0,ymax,4825.0,4820.0,219168,2588.0,4820.0,216.5
sub_2608,2608.0,ymax,4825.0,4820.0,221427,2588.0,4820.0,217.0
sub_2608,2608.0,ymax,4825.0,4820.0,223686,2588.0,4820.0,217.5
sub_2608,2608.0,ymax,4825.0,4820.0,225945,2588.0,4820.0,218.0
sub_2608,2608.0,ymax,4825.0,4820.0,228204,2588.0,4820.0,218.5
sub_2608,2608.0,ymax,4825.0,4820.0,230463,2588.0,4820.0,219.0
sub_2608,2608.0,ymax,4825.0,4820.0,232722,2588.0,4820.0,219.5
sub_2608,2608.0,ymax,4825.0,4820.0,234981,2588.0,4820.0,220.0
