Mileage,excavation_distance_m,X_local,Y_local,Z_crown,Z_topography,overburden_m,formation_nearest,formation_used
1906.0,1906.010689751964,2389.881766135408,4711.944155166541,222.789,292.0289306640625,69.23993066406251,SH_ST,SH_ST
1907.0,1907.010690251964,2388.939956846365,4711.608007486089,222.788,291.4300231933594,68.64202319335936,SH_ST,SH_ST
1908.0,1908.010690751964,2387.998147557334,4711.271859805604,222.787,290.8311462402344,68.04414624023437,SH_ST,SH_ST
1909.0,1909.010691251964,2387.05633826882,4710.935712123672,222.786,290.6717529296875,67.8857529296875,SH_ST,SH_ST
1910.0,1910.010691751964,2386.1145289803067,4710.599564441738,222.785,290.5414123535156,67.75641235351563,SH_ST,SH_ST
1911.0,1911.010692251964,2385.1727196917927,4710.263416759804,222.784,290.4110717773437,67.62707177734376,SH_ST,SH_ST
1912.0,1912.010692751964,2384.230910403279,4709.927269077871,222.783,290.28076171875,67.49776171875001,SH_ST,SH_ST
1913.0,1913.010693251964,2383.2891011147653,4709.591121395937,222.782,290.1504211425781,67.36842114257811,SH_ST,SH_ST
1914.0,1914.010693751964,2382.3472918262514,4709.254973714004,222.781,290.02008056640625,67.23908056640624,SH_ST,SH_ST
1915.0,1915.010694251963,2381.4054825373987,4708.918826033021,222.78,289.8897705078125,67.1097705078125,SH_ST,SH_ST
1916.0,1916.010694751963,2380.4636732483737,4708.58267835252,222.779,289.7594299316406,66.98042993164063,SH_ST,SH_ST
1917.0,1917.010695251963,2379.5218639593486,4708.246530672019,222.778,289.62908935546875,66.85108935546876,SH_ST,SH_ST
1918.0,1918.0106957519624,2378.580054670324,4707.9103829915175,222.777,289.53436279296875,66.75736279296876,SH_ST,SH_ST
1919.0,1919.0106962519624,2377.638245381299,4707.574235311016,222.776,289.4875183105469,66.71151831054686,SH_ST,SH_ST
1920.0,1920.0106967519623,2376.6964360922743,4707.238087630514,222.775,289.4406433105469,66.66564331054687,SH_ST,SH_ST
1921.0,1921.0106972519625,2375.7546268032493,4706.901939950013,222.774,289.393798828125,66.619798828125,SH_ST,SH_ST
1922.0,1922.0106977519624,2374.812817514224,4706.565792269512,222.773,289.3469543457031,66.57395434570313,SH_ST,SH_ST
1923.0,1923.0106982519608,2373.8710082252,4706.229644589011,222.772,289.3000793457031,66.52807934570313,SH_ST,SH_ST
1924.0,1924.0106987519616,2372.9291989361745,4705.893496908509,222.771,289.25323486328125,66.48223486328126,SH_ST,SH_ST
1925.0,1925.010699251962,2371.987389647149,4705.557349228008,222.77,289.2063903808594,66.43639038085936,SH_ST,SH_ST
1926.0,1926.010699751961,2371.045580358125,4705.221201547507,222.769,289.1595153808594,66.39051538085937,SH_ST,SH_ST
1927.0,1927.010700251961,2370.1037710691,4704.885053867006,222.768,289.3362121582031,66.56821215820312,SH_ST,SH_ST
1928.0,1928.010700751961,2369.161961780076,4704.548906186501,222.767,289.60711669921875,66.84011669921875,SH_ST,SH_ST
1929.0,1929.0107012519609,2368.220152491052,4704.212758505997,222.766,289.8780212402344,67.11202124023438,SH_ST,SH_ST
1930.0,1930.0107017519608,2367.2783432020283,4703.876610825493,222.765,290.1488952636719,67.38389526367189,SH_ST,SH_ST
1931.0,1931.010702251961,2366.336533913004,4703.540463144988,222.764,290.4197998046875,67.65579980468749,SH_ST,SH_ST
1932.0,1932.0107027519607,2365.3947246239804,4703.204315464484,222.763,290.6907043457031,67.92770434570312,SH_ST,SH_ST
1933.0,1933.0107032519604,2364.4529153349567,4702.86816778398,222.762,290.96160888671875,68.19960888671875,SH_ST,SH_ST
1934.0,1934.0107037519604,2363.511106046233,4702.532020102634,222.761,291.23248291015625,68.47148291015625,SH_ST,SH_ST
1935.0,1935.01070425196,2362.5692967577183,4702.195872420704,222.76,291.5033874511719,68.74338745117188,SH_ST,SH_ST
1936.0,1936.01070475196,2361.6274874692035,4701.859724738773,222.759,291.7742919921875,69.01529199218751,SH_ST,SH_ST
1937.0,1937.01070525196,2360.6856781806887,4701.523577056843,222.758,292.0451965332031,69.28719653320312,SH_ST,SH_ST
1938.0,1938.01070575196,2359.743868892174,4701.187429374912,222.757,292.31610107421875,69.55910107421874,SH_ST,SH_ST
1939.0,1939.01070625196,2358.802059603659,4700.8512816929815,222.756,292.58697509765625,69.83097509765625,SH_ST,SH_ST
1940.0,1940.0107067519589,2357.8602503150264,4700.515134011383,222.755,292.8578796386719,70.10287963867188,SH_ST,SH_ST
1941.0,1941.0107072519595,2356.9184410260023,4700.178986330878,222.754,293.1287841796875,70.37478417968751,SH_ST,SH_ST
1942.0,1942.010707751959,2355.9766317369786,4699.842838650374,222.753,293.3996887207031,70.64668872070314,SH_ST,SH_ST
1943.0,1943.010708251959,2355.0348224479544,4699.50669096987,222.752,293.8551330566406,71.10313305664062,SH_ST,SH_ST
1944.0,1944.0107087519589,2354.0930131589307,4699.170543289365,222.751,294.3166809082031,71.56568090820312,SH_ST,SH_ST
1945.0,1945.0107092519584,2353.151203869907,4698.834395608861,222.75,294.7782287597656,72.02822875976562,SH_ST,SH_ST
1946.0,1946.0107097519583,2352.209394580883,4698.498247928357,222.749,295.2397766113281,72.49077661132813,SH_ST,SH_ST
1947.0,1947.0107102519587,2351.267585291843,4698.162100247898,222.748,295.7013244628906,72.95332446289063,SH_ST,SH_ST
1948.0,1948.0107107519584,2350.3257760028005,4697.825952567446,222.747,296.1628723144531,73.41587231445311,SH_ST,SH_ST
1949.0,1949.0107112519584,2349.3839667137577,4697.489804886994,222.746,296.6244506835937,73.87845068359374,SH_ST,SH_ST
1950.0,1950.0107117519576,2348.442157424716,4697.153657206542,222.745,297.08599853515625,74.34099853515625,SH_ST,SH_ST
1951.0,1951.0107122519576,2347.500348135673,4696.81750952609,222.744,297.5831298828125,74.8391298828125,SH_ST,SH_ST
1952.0,1952.010712751958,2346.55853884663,4696.481361845638,222.743,298.18524169921875,75.44224169921876,SH_ST,SH_ST
1953.0,1953.0107132519577,2345.6167295578603,4696.145214164423,222.742,298.787353515625,76.04535351562501,SH_ST,SH_ST
1954.0,1954.0107137519576,2344.6749202693454,4695.809066482492,222.741,299.38946533203125,76.64846533203124,SH_ST,SH_ST
1955.0,1955.010714251957,2343.7331109808306,4695.472918800562,222.74,299.9915771484375,77.25157714843749,SH_ST,SH_ST
1956.0,1956.010714751957,2342.791301692316,4695.136771118631,222.739,300.5936584472656,77.85465844726562,SH_ST,SH_ST
1957.0,1957.0107152519568,2341.849492403801,4694.800623436701,222.738,301.1957702636719,78.45777026367188,SH_ST,SH_ST
1958.0,1958.0107157519567,2340.907683115286,4694.46447575477,222.737,301.7388000488281,79.00180004882813,SH_ST,SH_ST
1959.0,1959.0107162519569,2339.9658738266908,4694.128328073066,222.736,302.0867004394531,79.35070043945314,SH_ST,SH_ST
1960.0,1960.0107167519564,2339.024064537666,4693.792180392565,222.735,302.4346008300781,79.69960083007811,SH_ST,SH_ST
1961.0,1961.0107172519567,2338.082255248641,4693.456032712063,222.734,302.78253173828125,80.04853173828124,SH_ST,SH_ST
1962.0,1962.0107177519567,2337.140445959616,4693.119885031561,222.733,303.13043212890625,80.39743212890625,SH_ST,SH_ST
1963.0,1963.010718251956,2336.1986366705914,4692.78373735106,222.732,303.47833251953125,80.74633251953125,SH_ST,SH_ST
1964.0,1964.010718751956,2335.2568273815664,4692.447589670559,222.731,303.8262634277344,81.09526342773438,SH_ST,SH_ST
1965.0,1965.010719251956,2334.315018092542,4692.111441990058,222.73,304.1741638183594,81.44416381835939,SH_ST,SH_ST
1966.0,1966.010719751956,2333.373208803536,4691.775294309502,222.729,304.5220642089844,81.79306420898436,SH_ST,SH_ST
1967.0,1967.0107202519555,2332.431399514536,4691.439146628933,222.728,304.8699951171875,82.14199511718749,SH_ST,SH_ST
1968.0,1968.0107207519552,2331.489590225535,4691.102998948364,222.727,305.2178955078125,82.4908955078125,SH_ST,SH_ST
1969.0,1969.010721251956,2330.547780936534,4690.766851267795,222.726,305.5657958984375,82.8397958984375,SH_ST,SH_ST
1970.0,1970.010721751955,2329.6059716475334,4690.430703587225,222.725,305.9137268066406,83.18872680664063,SH_ST,SH_ST
1971.0,1971.0107222519548,2328.664162358533,4690.094555906656,222.724,306.2616271972656,83.53762719726564,SH_ST,SH_ST
1972.0,1972.010722751955,2327.722353069521,4689.758408226117,222.723,306.6095275878906,83.88652758789061,SH_ST,SH_ST
1973.0,1973.010723251955,2326.7805437804964,4689.422260545615,222.722,306.9147644042969,84.19276440429687,SH_ST,SH_ST
1974.0,1974.0107237519544,2325.838734491472,4689.086112865114,222.721,307.1526794433594,84.43167944335937,SH_ST,SH_ST
1975.0,1975.0107242519543,2324.8969252024467,4688.749965184613,222.72,307.3266296386719,84.60662963867188,SH_ST,SH_ST
1976.0,1976.0107247519545,2323.9551159134217,4688.413817504112,222.719,307.5005798339844,84.78157983398438,SH_ST,SH_ST
1977.0,1977.010725251953,2323.013306624397,4688.07766982361,222.718,307.6745300292969,84.95653002929689,SH_ST,SH_ST
1978.0,1978.010725751954,2322.071497335413,4687.741522142994,222.717,307.875,85.15799999999999,SH_ST,SH_ST
1979.0,1979.0107262519527,2321.1296880468763,4687.405374461126,222.716,308.0990600585937,85.38306005859374,SH_ST,SH_ST
1980.0,1980.0107267519527,2320.187878758339,4687.069226779257,222.715,308.3230895996094,85.60808959960937,SH_ST,SH_ST
1981.0,1981.010727251953,2319.2460694698025,4686.733079097388,222.714,308.547119140625,85.833119140625,SH_ST,SH_ST
1982.0,1982.010727751953,2318.3042601812654,4686.39693141552,222.713,308.77117919921875,86.05817919921876,SH_ST,SH_ST
1983.0,1983.0107282519527,2317.362450892728,4686.060783733652,222.712,308.9952087402344,86.28320874023439,SH_ST,SH_ST
1984.0,1984.0107287519525,2316.420641604192,4685.724636051783,222.711,309.21923828125,86.50823828124999,SH_ST,SH_ST
1985.0,1985.0107292519529,2315.478832315317,4685.388488370861,222.71,309.4432983398437,86.73329833984374,SH_ST,SH_ST
1986.0,1986.0107297519528,2314.537023026315,4685.052340690294,222.709,309.6673278808594,86.95832788085937,SH_ST,SH_ST
1987.0,1987.0107302519525,2313.5952137373138,4684.716193009728,222.708,309.8913879394531,87.18338793945313,SH_ST,SH_ST
1988.0,1988.0107307519525,2312.653404448312,4684.3800453291615,222.707,310.11541748046875,87.40841748046876,SH_ST,SH_ST
1989.0,1989.010731251952,2311.7115951593105,4684.043897648595,222.706,310.3394470214844,87.63344702148439,SH_ST,SH_ST
1990.0,1990.010731751952,2310.7697858703086,4683.707749968029,222.705,310.6602478027344,87.95524780273436,SH_ST,SH_ST
1991.0,1991.010732251952,2309.827976581292,4683.371602287505,222.704,311.0113830566406,88.30738305664062,SH_ST,SH_ST
1992.0,1992.010732751952,2308.8861672922494,4683.035454607053,222.703,311.362548828125,88.659548828125,SH_ST,SH_ST
1993.0,1993.010733251952,2307.944358003207,4682.699306926601,222.702,311.71368408203125,89.01168408203125,SH_ST,SH_ST
1994.0,1994.010733751952,2307.0025487141643,4682.363159246149,222.701,312.3310241699219,89.63002416992188,SH_ST,SH_ST
1995.0,1995.010734251952,2306.060739425122,4682.027011565697,222.7,313.15069580078125,90.45069580078126,SH_ST,SH_ST
1996.0,1996.0107347519515,2305.118930136079,4681.690863885245,222.699,313.97039794921875,91.27139794921874,SH_ST,SH_ST
1997.0,1997.0107352519512,2304.1771208470423,4681.354716204777,222.698,314.79010009765625,92.09210009765624,SH_ST,SH_ST
1998.0,1998.010735751951,2303.2353115585274,4681.018568522847,222.697,315.6098022460937,92.91280224609376,SH_ST,SH_ST
1999.0,1999.010736251951,2302.2935022700126,4680.682420840916,222.696,316.42950439453125,93.73350439453124,SH_ST,SH_ST
2000.0,2000.0107367519508,2301.3516929814978,4680.346273158985,222.695,317.24920654296875,94.55420654296876,SH_ST,SH_ST
2001.0,2001.0107372519503,2300.409883692983,4680.010125477055,222.694,318.06890869140625,95.37490869140626,SH_ST,SH_ST
2002.0,2002.0107377519496,2299.468074404469,4679.673977795124,222.693,318.8885803222656,96.1955803222656,SH_ST,SH_ST
2003.0,2003.01073825195,2298.5262651159537,4679.337830113194,222.692,319.7082824707031,97.01628247070312,SH_ST,SH_ST
2004.0,2004.01073875195,2297.584455827107,4679.001682432194,222.691,320.5279846191406,97.83698461914062,SH_ST,SH_ST
2005.0,2005.0107392519496,2296.6426465380828,4678.66553475169,222.69,321.3427734375,98.6527734375,SH_ST,SH_ST
2006.0,2006.0107397519496,2295.700837249059,4678.329387071185,222.689,321.9718322753906,99.28283227539065,SH_ST,SH_ST
2007.0,2007.0107402519493,2294.759027960035,4677.993239390681,222.688,322.6008605957031,99.91286059570314,SH_ST,SH_ST
2008.0,2008.0107407519488,2293.8172186710112,4677.657091710177,222.687,323.2299194335937,100.54291943359374,SH_ST,SH_ST
2009.0,2009.0107412519487,2292.8754093819875,4677.320944029672,222.686,323.85894775390625,101.17294775390624,SH_ST,SH_ST
2010.0,2010.0107417519496,2291.933600092963,4676.984796349169,222.685,324.4880065917969,101.80300659179689,SH_ST,SH_ST
2011.0,2011.010742251949,2290.9917908039383,4676.648648668668,222.684,325.1170349121094,102.43303491210938,SH_ST,SH_ST
2012.0,2012.010742751949,2290.0499815149133,4676.312500988167,222.683,325.74609375,103.06309375,SH_ST,SH_ST
2013.0,2013.0107432519485,2289.1081722258887,4675.976353307666,222.682,326.3751525878906,103.69315258789064,SH_ST,SH_ST
2014.0,2014.0107437519484,2288.166362936864,4675.640205627164,222.681,327.0041809082031,104.32318090820311,SH_ST,SH_ST
2015.0,2015.0107442519488,2287.2245536478385,4675.304057946662,222.68,327.6226501464844,104.94265014648435,SH_ST,SH_ST
2016.0,2016.0107447519483,2286.282744358814,4674.967910266161,222.679,328.204833984375,105.525833984375,SH_ST,SH_ST
2017.0,2017.0107452519485,2285.34093506979,4674.631762585657,222.678,328.7870178222656,106.10901782226564,SH_ST,SH_ST
2018.0,2018.010745751948,2284.399125780766,4674.295614905153,222.677,329.36920166015625,106.69220166015626,SH_ST,SH_ST
2019.0,2019.0107462519484,2283.457316491742,4673.9594672246485,222.676,329.9513854980469,107.27538549804687,SH_ST,SH_ST
2020.0,2020.010746751948,2282.5155072027183,4673.623319544145,222.675,330.5335693359375,107.85856933593747,SH_ST,SH_ST
2021.0,2021.010747251948,2281.5736979136946,4673.287171863641,222.674,331.1341857910156,108.46018579101562,SH_ST,SH_ST
2022.0,2022.010747751948,2280.6318886246704,4672.951024183136,222.673,331.7799377441406,109.10693774414062,SH_ST,SH_ST
2023.0,2023.010748251948,2279.690079335941,4672.614876501807,222.672,332.4256591796875,109.7536591796875,SH_ST,SH_ST
2024.0,2024.010748751948,2278.748270047426,4672.278728819876,222.671,333.0714111328125,110.40041113281252,SH_ST,SH_ST
2025.0,2025.010749251947,2277.806460758912,4671.942581137946,222.67,333.7171325683594,111.0471325683594,SH_ST,SH_ST
2026.0,2026.010749751947,2276.864651470397,4671.606433456015,222.669,334.3628845214844,111.69388452148436,SH_ST,SH_ST
2027.0,2027.0107502519468,2275.922842181882,4671.270285774085,222.668,335.00860595703125,112.34060595703124,SH_ST,SH_ST
2028.0,2028.0107507519467,2274.9810328933672,4670.934138092154,222.667,335.6543273925781,112.98732739257812,SH_ST,SH_ST
2029.0,2029.0107512519464,2274.03922360474,4670.597990410539,222.666,336.3000793457031,113.63407934570311,SH_ST,SH_ST
2030.0,2030.0107517519464,2273.097414315715,4670.261842730038,222.665,336.94580078125,114.28080078125,SH_ST,SH_ST
2031.0,2031.0107522519456,2272.1556050266904,4669.925695049536,222.664,337.591552734375,114.927552734375,SH_ST,SH_ST
2032.0,2032.0107527519456,2271.2137957376654,4669.589547369035,222.663,338.2372741699219,115.57427416992186,SH_ST,SH_ST
2033.0,2033.0107532519464,2270.2719864486403,4669.253399688533,222.662,338.88299560546875,116.22099560546874,SH_ST,SH_ST
2034.0,2034.0107537519448,2269.330177159616,4668.917252008032,222.661,339.5287475585937,116.86774755859376,SH_ST,SH_ST
2035.0,2035.010754251946,2268.38836787059,4668.581104327531,222.66,340.1744689941406,117.51446899414064,SH_ST,SH_ST
2036.0,2036.010754751945,2267.4465585815506,4668.244956647072,222.659,340.8202209472656,118.16122094726563,SH_ST,SH_ST
2037.0,2037.010755251945,2266.504749292508,4667.90880896662,222.658,341.1164245605469,118.45842456054687,SH_ST,SH_ST
2038.0,2038.0107557519457,2265.562940003465,4667.572661286168,222.657,341.4374084472656,118.7804084472656,SH_ST,SH_ST
2039.0,2039.010756251945,2264.621130714423,4667.236513605716,222.656,341.7583923339844,119.10239233398435,SH_ST,SH_ST
2040.0,2040.0107567519449,2263.6793214253807,4666.900365925264,222.655,342.0793762207031,119.42437622070312,SH_ST,SH_ST
2041.0,2041.0107572519448,2262.737512136338,4666.564218244812,222.654,342.4003601074219,119.74636010742188,SH_ST,SH_ST
2042.0,2042.0107577519443,2261.7957028475626,4666.228070563612,222.653,342.7213134765625,120.06831347656252,SH_ST,SH_ST
2043.0,2043.0107582519445,2260.8538935590486,4665.891922881679,222.652,343.04229736328125,120.39029736328126,SH_ST,SH_ST
2044.0,2044.0107587519444,2259.9120842705347,4665.555775199746,222.651,343.36328125,120.71228125,SH_ST,SH_ST
2045.0,2045.0107592519448,2258.970274982021,4665.219627517812,222.65,343.68426513671875,121.03426513671874,SH_ST,SH_ST
2046.0,2046.010759751944,2258.028465693508,4664.883479835879,222.649,344.0052490234375,121.3562490234375,SH_ST,SH_ST
2047.0,2047.010760251944,2257.086656404994,4664.547332153945,222.648,344.32623291015625,121.67823291015624,SH_ST,SH_ST
2048.0,2048.010760751944,2256.144847116405,4664.211184472221,222.647,344.647216796875,122.000216796875,SH_ST,SH_ST
2049.0,2049.010761251944,2255.2030378273803,4663.87503679172,222.646,344.9682006835937,122.32220068359376,SH_ST,SH_ST
2050.0,2050.010761751944,2254.261228538355,4663.538889111219,222.645,345.2891845703125,122.64418457031248,SH_ST,SH_ST
2051.0,2051.010762251944,2253.31941924933,4663.202741430718,222.644,345.61016845703125,122.96616845703124,SH_ST,SH_ST
2052.0,2052.010762751944,2252.3776099603056,4662.866593750216,222.643,345.93115234375,123.28815234375,SH_ST,SH_ST
2053.0,2053.010763251944,2251.4358006712805,4662.530446069715,222.642,346.1480407714844,123.50604077148438,SH_ST,SH_ST
2054.0,2054.010763751944,2250.493991382256,4662.194298389214,222.641,346.3419189453125,123.70091894531252,SH_ST,SH_ST
2055.0,2055.010764251944,2249.552182093232,4661.85815070871,222.64,346.5357971191406,123.89579711914064,SH_ST,SH_ST
2056.0,2056.0107647519435,2248.610372804208,4661.522003028206,222.639,346.72967529296875,124.09067529296874,SH_ST,SH_ST
2057.0,2057.010765251944,2247.668563515184,4661.185855347701,222.638,346.9235534667969,124.28555346679688,SH_ST,SH_ST
2058.0,2058.0107657519434,2246.72675422616,4660.849707667197,222.637,347.0414123535156,124.40441235351562,SH_ST,SH_ST
2059.0,2059.010766251944,2245.784944937136,4660.5135599866935,222.636,347.0947265625,124.4587265625,SH_ST,SH_ST
2060.0,2060.010766751944,2244.8431356481124,4660.177412306189,222.635,347.1480407714844,124.51304077148438,SH_ST,SH_ST
2061.0,2061.010767251943,2243.9013263590978,4659.841264625658,222.634,347.20135498046875,124.56735498046876,SH_ST,SH_ST
2062.0,2062.0107677519427,2242.9595170700964,4659.505116945092,222.633,347.25469970703125,124.62169970703124,SH_ST,SH_ST
2063.0,2063.010768251943,2242.0177077810945,4659.168969264525,222.632,347.3080139160156,124.67601391601562,SH_ST,SH_ST
2064.0,2064.0107687519426,2241.0758984920926,4658.832821583959,222.631,347.361328125,124.730328125,SH_ST,SH_ST
2065.0,2065.0107692519423,2240.134089203091,4658.496673903393,222.63,347.4146423339844,124.78464233398438,SH_ST,SH_ST
2066.0,2066.010769751942,2239.1922799140893,4658.160526222827,222.629,347.46795654296875,124.83895654296876,SH_ST,SH_ST
2067.0,2067.010770251942,2238.250470625121,4657.8243785421655,222.628,347.5212707519531,124.89327075195314,SH_ST,SH_ST
2068.0,2068.010770751941,2237.308661336584,4657.4882308603,222.627,347.5745849609375,124.94758496093748,SH_ST,SH_ST
2069.0,2069.0107712519416,2236.366852048045,4657.152083178435,222.626,347.6026306152344,124.97663061523436,SH_ST,SH_ST
2070.0,2070.010771751941,2235.4250427595075,4656.815935496569,222.625,347.5956115722656,124.97061157226562,SH_ST,SH_ST
2071.0,2071.010772251941,2234.483233470969,4656.479787814704,222.624,347.588623046875,124.964623046875,SH_ST,SH_ST
2072.0,2072.0107727519403,2233.5414241824315,4656.143640132838,222.623,347.58160400390625,124.95860400390626,SH_ST,SH_ST
2073.0,2073.010773251941,2232.599614893893,4655.807492450972,222.622,347.5746154785156,124.9526154785156,SH_ST,SH_ST
2074.0,2074.01077375194,2231.657805605025,4655.471344770033,222.621,347.5675964355469,124.94659643554688,SH_ST,SH_ST
2075.0,2075.0107742519403,2230.715996316024,4655.135197089464,222.62,347.56060791015625,124.94060791015625,SH_ST,SH_ST
2076.0,2076.01077475194,2229.774187027024,4654.799049408895,222.619,347.5535888671875,124.9345888671875,SH_ST,SH_ST
2077.0,2077.01077525194,2228.8323777380224,4654.462901728326,222.618,347.5466003417969,124.92860034179688,SH_ST,SH_ST
2078.0,2078.01077575194,2227.890568449022,4654.126754047757,222.617,347.5395812988281,124.92258129882812,SH_ST,SH_ST
2079.0,2079.01077625194,2226.948759160021,4653.790606367187,222.616,347.5325927734375,124.91659277343749,SH_ST,SH_ST
2080.0,2080.01077675194,2226.0069498710054,4653.45445868666,222.615,347.52557373046875,124.91057373046874,SH_ST,SH_ST
2081.0,2081.010777251939,2225.065140581963,4653.118311006208,222.614,347.5185852050781,124.90458520507812,SH_ST,SH_ST
2082.0,2082.01077775194,2224.1233312929207,4652.782163325755,222.613,347.5115661621094,124.89856616210938,SH_ST,SH_ST
2083.0,2083.010778251939,2223.181522003878,4652.446015645304,222.612,347.50457763671875,124.89257763671876,SH_ST,SH_ST
2084.0,2084.0107787519382,2222.239712714836,4652.109867964852,222.611,347.49755859375,124.88655859375,SH_ST,SH_ST
2085.0,2085.0107792519384,2221.2979034257933,4651.7737202844,222.61,347.4905700683594,124.88057006835936,SH_ST,SH_ST
2086.0,2086.0107797519386,2220.3560941367505,4651.437572603948,222.609,347.4835510253906,124.87455102539062,SH_ST,SH_ST
2087.0,2087.0107802519387,2219.414284848212,4651.101424922083,222.608,347.4765625,124.8685625,SH_ST,SH_ST
2088.0,2088.0107807519385,2218.472475559674,4650.765277240218,222.607,347.4695739746094,124.86257397460938,SH_ST,SH_ST
2089.0,2089.010781251938,2217.530666271136,4650.4291295583525,222.606,347.4625549316406,124.85655493164064,SH_ST,SH_ST
2090.0,2090.010781751938,2216.588856982598,4650.092981876487,222.605,347.45556640625,124.85056640625,SH_ST,SH_ST
2091.0,2091.0107822519376,2215.64704769406,4649.756834194622,222.604,347.44854736328125,124.84454736328124,SH_ST,SH_ST
2092.0,2092.0107827519378,2214.705238405522,4649.420686512755,222.603,347.4415588378906,124.83855883789062,SH_ST,SH_ST
2093.0,2093.010783251937,2213.763429116687,4649.084538831723,222.602,347.4345397949219,124.83253979492189,SH_ST,SH_ST
2094.0,2094.0107837519377,2212.821619827685,4648.748391151156,222.601,347.42755126953125,124.82655126953124,SH_ST,SH_ST
2095.0,2095.0107842519365,2211.879810538684,4648.412243470591,222.6,347.4205322265625,124.8205322265625,SH_ST,SH_ST
2096.0,2096.010784751937,2210.9380012496817,4648.076095790024,222.599,347.4135437011719,124.81454370117189,SH_ST,SH_ST
2097.0,2097.010785251937,2209.99619196068,4647.739948109458,222.598,347.40655517578125,124.80855517578124,SH_ST,SH_ST
2098.0,2098.010785751937,2209.0543826716785,4647.403800428891,222.597,347.3627319335937,124.76573193359374,SH_ST,SH_ST
2099.0,2099.010786251937,2208.1125733826702,4647.067652748343,222.596,347.3056335449219,124.70963354492189,SH_ST,SH_ST
2100.0,2100.010786751937,2207.1707640936465,4646.731505067838,222.595,347.24853515625,124.65353515625,SH_ST,SH_ST
2101.0,2101.010787251937,2206.2289548046224,4646.395357387334,222.594,347.1112365722656,124.51723657226565,SH_ST,SH_ST
2102.0,2102.0107877519367,2205.2871455155987,4646.05920970683,222.593,346.9683532714844,124.3753532714844,SH_ST,SH_ST
2103.0,2103.0107882519364,2204.345336226575,4645.723062026325,222.592,346.84771728515625,124.25571728515624,SH_ST,SH_ST
2104.0,2104.0107887519366,2203.403526937551,4645.386914345821,222.591,346.7270812988281,124.13608129882812,SH_ST,SH_ST
2105.0,2105.0107892519363,2202.461717648527,4645.0507666653175,222.59,346.6064453125,124.0164453125,SH_ST,SH_ST
2106.0,2106.0107897519365,2201.519908359502,4644.714618984815,222.589,346.4858093261719,123.89680932617188,SH_ST,SH_ST
2107.0,2107.0107902519367,2200.578099070477,4644.378471304314,222.588,346.3651733398437,123.77717333984376,SH_ST,SH_ST
2108.0,2108.0107907519364,2199.6362897814524,4644.042323623813,222.587,346.2445373535156,123.65753735351564,SH_ST,SH_ST
2109.0,2109.010791251936,2198.694480492428,4643.706175943312,222.586,346.1239013671875,123.53790136718747,SH_ST,SH_ST
2110.0,2110.0107917519363,2197.7526712034028,4643.370028262811,222.585,346.0032653808594,123.41826538085937,SH_ST,SH_ST
2111.0,2111.0107922519364,2196.8108619143777,4643.033880582309,222.584,345.88262939453125,123.29862939453125,SH_ST,SH_ST
2112.0,2112.010792751936,2195.869052625643,4642.697732900996,222.583,345.761962890625,123.178962890625,SH_ST,SH_ST
2113.0,2113.0107932519363,2194.927243337129,4642.361585219062,222.582,345.6413269042969,123.05932690429688,SH_ST,SH_ST
2114.0,2114.010793751936,2193.9854340486154,4642.025437537129,222.581,345.52069091796875,122.93969091796876,SH_ST,SH_ST
2115.0,2115.010794251936,2193.043624760101,4641.689289855196,222.58,345.4000549316406,122.8200549316406,SH_ST,SH_ST
2116.0,2116.0107947519355,2192.101815471588,4641.353142173262,222.579,345.2794189453125,122.70041894531248,SH_ST,SH_ST
2117.0,2117.010795251936,2191.160006183074,4641.016994491329,222.578,345.1587829589844,122.58078295898436,SH_ST,SH_ST
2118.0,2118.010795751936,2190.2181968944533,4640.680846809694,222.577,345.03814697265625,122.46114697265624,SH_ST,SH_ST
2119.0,2119.0107962519355,2189.2763876054287,4640.344699129193,222.576,344.9175109863281,122.34151098632812,SH_ST,SH_ST
2120.0,2120.0107967519352,2188.334578316404,4640.008551448692,222.575,344.796875,122.221875,SH_ST,SH_ST
2121.0,2121.0107972519354,2187.392769027379,4639.672403768191,222.574,344.6762390136719,122.10223901367186,SH_ST,SH_ST
2122.0,2122.010797751936,2186.450959738354,4639.336256087689,222.573,344.5556030273437,121.98260302734374,SH_ST,SH_ST
2123.0,2123.010798251936,2185.509150449329,4639.000108407188,222.572,344.4349670410156,121.86296704101562,SH_ST,SH_ST
2124.0,2124.0107987519355,2184.5673411603043,4638.663960726687,222.571,344.3143005371094,121.74330053710938,SH_ST,SH_ST
2125.0,2125.010799251936,2183.6255318712792,4638.327813046185,222.57,344.19366455078125,121.62366455078126,SH_ST,SH_ST
2126.0,2126.010799751936,2182.683722582254,4637.991665365684,222.569,344.0730285644531,121.50402856445314,SH_ST,SH_ST
2127.0,2127.010800251935,2181.7419132932296,4637.655517685183,222.568,343.952392578125,121.384392578125,SH_ST,SH_ST
2128.0,2128.010800751935,2180.8001040042045,4637.319370004681,222.567,343.8317565917969,121.26475659179688,SH_ST,SH_ST
2129.0,2129.010801251935,2179.85829471518,4636.98322232418,222.566,343.71112060546875,121.14512060546876,SH_ST,SH_ST
2130.0,2130.010801751935,2178.916485426155,4636.647074643679,222.565,343.5904846191406,121.02548461914064,SH_ST,SH_ST
2131.0,2131.010802251936,2177.9746761373726,4636.310926962497,222.564,343.4698181152344,120.90581811523438,SH_ST,SH_ST
