Mileage,excavation_distance_m,X_local,Y_local,Z_crown,Z_topography,overburden_m,formation_nearest,formation_used,density_kg_m3,young_GPa,poisson,cohesion_MPa,friction_deg,vertical_stress_Pa,horizontal_stress_Pa,failure_criterion,plastic_zone_thickness_m,plastic_zone_ratio_to_radius,plastic_radius_m,plastic_theta_deg,max_failure_F_Pa,max_sigma_1_Pa,max_sigma_3_Pa,stability_index,yield_state
1453.0,1453.0086448884776,2825.071130421187,4835.288755852034,221.3471875,401.0233154296875,179.6761279296875,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4388930.809325684,5266716.97119082,Mohr-Coulomb,5.304821159381304,1.7682737197937681,8.304821159381305,0.0,8023261.772579778,11411220.104246778,0.0,155.36775362453957,plastic_estimate
1454.0,1454.0086507966637,2824.096797566858,4835.063643682269,221.350625,400.1881103515625,178.8374853515625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4368445.370934082,5242134.445120898,Mohr-Coulomb,5.299908786291021,1.766636262097007,8.29990878629102,0.0,7985571.975377431,11357957.964428615,0.0,154.6379034349439,plastic_estimate
1455.0,1455.0086567048493,2823.12246471253,4834.838531512503,221.3540625,399.3528747558594,177.99881225585938,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4347959.187092652,5217551.024511182,Mohr-Coulomb,5.294973142816043,1.7649910476053476,8.294973142816044,0.0,7947880.806671467,11304693.886440895,0.0,153.908026686644,plastic_estimate
1456.0,1456.0086626130349,2822.148131858202,4834.613419342738,221.3575,398.51763916015625,177.16013916015626,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4327473.003251221,5192967.603901465,Mohr-Coulomb,5.290014189176825,1.7633380630589415,8.290014189176825,0.0,7910189.6379655,11251429.808453174,0.0,153.1781499383441,plastic_estimate
1457.0,1457.0086685212204,2821.1737990038737,4834.388307172972,221.3609375,397.6824035644531,176.32146606445312,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4306986.81940979,5168384.183291748,Mohr-Coulomb,5.285031704148647,1.7616772347162157,8.285031704148647,0.0,7872498.469259536,11198165.730465455,0.0,152.44827319004423,plastic_estimate
1458.0,1458.0086744294065,2820.199466149545,4834.163195003207,221.364375,396.84716796875,175.48279296875,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4286500.63556836,5143800.762682032,Mohr-Coulomb,5.2800254633424775,1.7600084877808257,8.280025463342477,0.0,7834807.3005535705,11144901.652477736,0.0,151.71839644174432,plastic_estimate
1459.0,1459.008680337592,2819.225133295306,4833.938082833056,221.3678125,396.011962890625,174.644150390625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4266015.197176757,5119218.236612109,Mohr-Coulomb,5.274995422622903,1.7583318075409677,8.274995422622904,0.0,7797117.503351223,11091639.51265957,0.0,150.98854625214864,plastic_estimate
1460.0,1460.008686245778,2818.2508004412334,4833.712970662184,221.37125,395.1767272949219,173.80547729492187,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4245529.013335328,5094634.816002393,Mohr-Coulomb,5.269940985017088,1.756646995005696,8.269940985017088,0.0,7759426.334645259,11038375.434671853,0.0,150.25866950384878,plastic_estimate
1461.0,1461.0086921539637,2817.276467587161,4833.487858491311,221.3746875,394.3414916992188,172.96680419921876,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4225042.829493897,5070051.395392676,Mohr-Coulomb,5.264862098875156,1.7549540329583853,8.264862098875156,0.0,7721735.165939294,10985111.356684133,0.0,149.5287927555489,plastic_estimate
1462.0,1462.0086980621495,2816.302134733088,4833.262746320439,221.378125,393.5062561035156,172.1281311035156,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4204556.6456524655,5045467.974782959,Mohr-Coulomb,5.259758526529753,1.7532528421765843,8.259758526529753,0.0,7684043.997233326,10931847.27869641,0.0,148.79891600724892,plastic_estimate
1463.0,1463.0087039703349,2815.327801879016,4833.037634149567,221.3815625,392.6710205078125,171.2894580078125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4184070.4618110354,5020884.554173242,Mohr-Coulomb,5.254630026831002,1.7515433422770006,8.254630026831002,0.0,7646352.828527363,10878583.200708693,0.0,148.0690392589491,plastic_estimate
1464.0,1464.008709878521,2814.3534690249435,4832.812521978694,221.385,391.8358154296875,170.4508154296875,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4163585.023419434,4996302.028103321,Mohr-Coulomb,5.249476543070534,1.7498255143568446,8.249476543070534,0.0,7608663.031325016,10825321.06089053,0.0,147.3391890693534,plastic_estimate
1465.0,1465.0087157867065,2813.379136170871,4832.587409807822,221.3884375,391.1180114746094,169.72957397460937,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4145967.330520386,4975160.796624463,Mohr-Coulomb,5.245024171998299,1.7483413906660998,8.245024171998299,0.0,7576249.4085435495,10779515.059353003,0.0,146.7115102149004,plastic_estimate
1466.0,1466.0087216948923,2812.4048033167983,4832.36229763695,221.391875,390.5065307617188,169.11465576171875,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4130946.784825928,4957136.141791114,Mohr-Coulomb,5.241213188805032,1.7470710629350108,8.241213188805032,0.0,7548614.1043694,10740461.640547413,0.0,146.17636188595736,plastic_estimate
1467.0,1467.008727603078,2811.4304704627257,4832.137185466077,221.3953125,389.8950500488281,168.49973754882814,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4115926.23913147,4939111.486957764,Mohr-Coulomb,5.2373883232169725,1.7457961077389907,8.237388323216972,0.0,7520978.800195252,10701408.221741823,0.0,145.64121355701437,plastic_estimate
1468.0,1468.0087335112637,2810.456137608416,4831.912073296232,221.39875,389.2835998535156,167.88484985351562,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4100906.438886841,4921087.726664209,Mohr-Coulomb,5.233549664590217,1.7445165548634056,8.233549664590218,0.0,7493344.867524719,10662356.741105786,0.0,145.10609178677552,plastic_estimate
1469.0,1469.0087394194493,2809.4818047541,4831.686961126415,221.4021875,388.672119140625,167.269931640625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4085885.893192383,4903063.071830859,Mohr-Coulomb,5.229696729267959,1.7432322430893197,8.229696729267959,0.0,7465709.563350571,10623303.322300196,0.0,144.57094345783256,plastic_estimate
1470.0,1470.008745327635,2808.507471899783,4831.461848956598,221.405625,388.0606689453125,166.6550439453125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4070866.0929477545,4885039.311537305,Mohr-Coulomb,5.225829795932595,1.7419432653108649,8.225829795932594,0.0,7438075.630680041,10584251.841664162,0.0,144.03582168759377,plastic_estimate
1471.0,1471.0087512358211,2807.5331390454667,4831.236736786781,221.4090625,387.4491882324219,166.04012573242187,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4055845.5472532962,4867014.6567039555,Mohr-Coulomb,5.221948375836242,1.7406494586120809,8.221948375836241,0.0,7410440.326505891,10545198.42285857,0.0,143.50067335865074,plastic_estimate
1472.0,1472.0087571440067,2806.5588061911503,4831.011624616965,221.4125,386.8377380371094,165.42523803710938,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4040825.7470086673,4848990.896410401,Mohr-Coulomb,5.218052748170477,1.7393509160568255,8.218052748170477,0.0,7382806.393835361,10506146.942222536,0.0,142.96555158841196,plastic_estimate
1473.0,1473.0087630521923,2805.584473336834,4830.786512447148,221.4159375,386.2262573242188,164.81031982421874,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4025805.201314209,4830966.241577051,Mohr-Coulomb,5.214142418986377,1.738047472995459,8.214142418986377,0.0,7355171.089661211,10467093.523416944,0.0,142.43040325946893,plastic_estimate
1474.0,1474.0087689603786,2804.610140482517,4830.561400277331,221.419375,385.6148071289063,164.19543212890625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,4010785.40106958,4812942.481283496,Mohr-Coulomb,5.210217667957231,1.7367392226524103,8.210217667957231,0.0,7327537.15699068,10428042.042780908,0.0,141.89528148923014,plastic_estimate
1475.0,1475.0087748685642,2803.635807628201,4830.3362881075145,221.4228125,385.0033264160156,163.58051391601563,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3995764.8553751223,4794917.826450147,Mohr-Coulomb,5.20627799581961,1.7354259986065368,8.20627799581961,0.0,7299901.852816531,10388988.623975318,0.0,141.36013316028712,plastic_estimate
1476.0,1476.0087807767495,2802.661474773877,4830.111175937729,221.42625,384.3918762207031,162.96562622070311,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3980745.0551304934,4776894.066156592,Mohr-Coulomb,5.202323682699371,1.7341078942331236,8.20232368269937,0.0,7272267.9201460015,10349937.143339284,0.0,140.82501139004836,plastic_estimate
1477.0,1477.008786684935,2801.6871419195486,4829.886063767965,221.4296875,383.7803955078125,162.3507080078125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3965724.5094360355,4758869.411323243,Mohr-Coulomb,5.198354223901451,1.7327847413004838,8.19835422390145,0.0,7244632.615971851,10310883.724533692,0.0,140.2898630611053,plastic_estimate
1478.0,1478.0087925931211,2800.71280906522,4829.660951598201,221.433125,383.1689453125,161.7358203125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3950704.7091914066,4740845.651029687,Mohr-Coulomb,5.194369899973358,1.7314566333244525,8.194369899973358,0.0,7216998.683301321,10271832.243897658,0.0,139.75474129086655,plastic_estimate
1479.0,1479.0087985013065,2799.738476210892,4829.435839428437,221.4365625,382.5574645996094,161.12090209960937,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3935684.1634969483,4722820.996196338,Mohr-Coulomb,5.190370200667473,1.7301234002224908,8.190370200667473,0.0,7189363.379127171,10232778.825092066,0.0,139.2195929619235,plastic_estimate
1480.0,1480.0088044094923,2798.7641433565627,4829.210727258674,221.44,381.9460144042969,160.50601440429688,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3920664.3632523194,4704797.235902783,Mohr-Coulomb,5.186355406920159,1.7287851356400528,8.186355406920159,0.0,7161729.446456641,10193727.34445603,0.0,138.68447119168474,plastic_estimate
1481.0,1481.008810317678,2797.789810502234,4828.985615088909,221.4434375,381.3345336914063,159.89109619140626,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3905643.817557862,4686772.581069434,Mohr-Coulomb,5.182325002806348,1.7274416676021158,8.182325002806348,0.0,7134094.142282493,10154673.925650442,0.0,138.14932286274174,plastic_estimate
1482.0,1482.0088162258642,2796.815477647905,4828.760502919145,221.446875,380.75238037109375,159.30550537109374,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3891339.64914917,4669607.578979004,Mohr-Coulomb,5.178472386280122,1.726157462093374,8.178472386280122,0.0,7107776.8530858485,10117483.087787842,0.0,137.6396974485562,plastic_estimate
1483.0,1483.0088221340495,2795.841144793577,4828.535390749381,221.4503125,380.2080078125,158.7576953125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3877958.3476289064,4653550.017154687,Mohr-Coulomb,5.174855487946388,1.7249518293154629,8.174855487946388,0.0,7083157.485369073,10082691.703835158,0.0,137.16295171019772,plastic_estimate
1484.0,1484.0088280422356,2794.866811939248,4828.310278579617,221.45375,379.6636352539063,158.20988525390624,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3864577.0461086426,4637492.455330371,Mohr-Coulomb,5.17122608753138,1.7237420291771266,8.17122608753138,0.0,7058538.117652297,10047900.319882471,0.0,136.68620597183923,plastic_estimate
1485.0,1485.0088339504202,2793.89247908492,4828.085166409854,221.4571875,379.1192321777344,157.66204467773437,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3851194.99913855,4621433.99896626,Mohr-Coulomb,5.167583895065062,1.7225279650216871,8.16758389506506,0.0,7033917.378431903,10013106.99776023,0.0,136.20943367477653,plastic_estimate
1486.0,1486.0088398586065,2792.918146230591,4827.860054240089,221.460625,378.5748596191406,157.11423461914063,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3837813.6976182866,4605376.437141944,Mohr-Coulomb,5.1639292286873255,1.721309742895775,8.163929228687326,0.0,7009298.010715129,9978315.613807546,0.0,135.73268793641807,plastic_estimate
1487.0,1487.008845766792,2791.9438133762624,4827.634942070325,221.4640625,378.0304870605469,156.56642456054686,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3824432.3960980223,4589318.875317627,Mohr-Coulomb,5.160261797307939,1.720087265769313,8.160261797307939,0.0,6984678.642998351,9943524.229854858,0.0,135.25594219805953,plastic_estimate
1488.0,1488.0088516749777,2790.9694805219337,4827.409829900562,221.4675,377.486083984375,156.018583984375,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3811050.3491279297,4573260.418953516,Mohr-Coulomb,5.156581306060897,1.718860435353632,8.156581306060897,0.0,6960057.903777957,9908730.907732617,0.0,134.77916990099683,plastic_estimate
1489.0,1489.0088575831635,2789.995147667605,4827.184717730797,221.4709375,376.9417114257813,155.47077392578126,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3797669.0476076663,4557202.857129199,Mohr-Coulomb,5.152888074559141,1.7176293581863804,8.15288807455914,0.0,6935438.536061183,9873939.523779932,0.0,134.30242416263837,plastic_estimate
1490.0,1490.008863491349,2789.0208148132765,4826.959605561034,221.474375,376.48974609375,155.01537109375,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3786544.968169922,4543853.961803907,Mohr-Coulomb,5.149807915755239,1.7166026385850797,8.14980791575524,0.0,6914972.081301626,9845016.917241797,0.0,133.90609818066457,plastic_estimate
1491.0,1491.008869399535,2788.046481958948,4826.73449339127,221.4778125,376.0423278808594,154.56451538085938,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3775531.960756714,4530638.352908056,Mohr-Coulomb,5.146749585069672,1.7155831950232239,8.14674958506967,0.0,6894709.980581248,9816383.097967457,0.0,133.51372944561993,plastic_estimate
1492.0,1492.00887530772,2787.07214910462,4826.5093812215055,221.48125,375.5948791503906,154.11362915039064,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3764518.207893677,4517421.849472412,Mohr-Coulomb,5.143682112447517,1.7145607041491724,8.143682112447518,0.0,6874446.508357251,9787747.340523561,0.0,133.12133415187103,plastic_estimate
1493.0,1493.008881215906,2786.0978162505075,4826.284269050803,221.4846875,375.1474304199219,153.66274291992187,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3753504.4550306397,4504205.346036768,Mohr-Coulomb,5.140605652240419,1.713535217413473,8.140605652240419,0.0,6854183.036133252,9759111.583079664,0.0,132.7289388581221,plastic_estimate
1494.0,1494.0088871240916,2785.1234833964354,4826.059156879929,221.488125,374.6999816894531,153.21185668945313,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3742490.7021676027,4490988.842601123,Mohr-Coulomb,5.1375201516269735,1.7125067172089912,8.137520151626973,0.0,6833919.563909255,9730475.825635767,0.0,132.33654356437322,plastic_estimate
1495.0,1495.0088930322768,2784.149150542364,4825.834044709056,221.4915625,374.2525329589844,152.7609704589844,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3731476.949304566,4477772.339165479,Mohr-Coulomb,5.134425557318738,1.7114751857729127,8.134425557318739,0.0,6813656.091685258,9701840.068191871,0.0,131.9441482706243,plastic_estimate
1496.0,1496.0088989404628,2783.174817688291,4825.608932538182,221.495,373.80511474609375,152.31011474609377,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3720463.9418913582,4464556.7302696295,Mohr-Coulomb,5.131322025937731,1.710440675312577,8.131322025937731,0.0,6793393.990964878,9673206.248917531,0.0,131.55177953557964,plastic_estimate
1497.0,1497.0089048486484,2782.200484834219,4825.383820367308,221.4984375,373.357666015625,151.859228515625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3709450.189028321,4451340.226833985,Mohr-Coulomb,5.128209083103432,1.709403027701144,8.128209083103432,0.0,6773130.518740881,9644570.491473634,0.0,131.15938424183074,plastic_estimate
1498.0,1498.008910756834,2781.226151980147,4825.158708196434,221.501875,372.91021728515625,151.40834228515624,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3698436.436165283,4438123.723398339,Mohr-Coulomb,5.125086883854927,1.7083622946183088,8.125086883854927,0.0,6752867.046516882,9615934.734029736,0.0,130.76698894808183,plastic_estimate
1499.0,1499.00891666502,2780.251819126074,4824.93359602556,221.5053125,372.4627685546875,150.9574560546875,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3687422.683302246,4424907.219962695,Mohr-Coulomb,5.121955372979633,1.7073184576598777,8.121955372979633,0.0,6732603.574292885,9587298.97658584,0.0,130.37459365433293,plastic_estimate
1500.0,1500.0089225732056,2779.277486272002,4824.708483854686,221.50875,372.0153503417969,150.50660034179688,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3676409.6758890385,4411691.611066846,Mohr-Coulomb,5.118814707673517,1.7062715692245056,8.118814707673517,0.0,6712341.4735725075,9558665.157311501,0.0,129.98222491928829,plastic_estimate
1501.0,1501.0089284813907,2778.303153417816,4824.483371684309,221.5121875,371.5679016113281,150.05571411132811,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3665395.923026001,4398475.107631201,Mohr-Coulomb,5.115664406558792,1.7052214688529306,8.115664406558793,0.0,6692078.0013485085,9530029.399867604,0.0,129.58982962553935,plastic_estimate
1502.0,1502.0089343895768,2777.328820563499,4824.258259514492,221.515625,371.1204528808594,149.60482788085938,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3654382.170162964,4385258.604195557,Mohr-Coulomb,5.112504625186669,1.7041682083955563,8.11250462518667,0.0,6671814.529124511,9501393.642423708,0.0,129.19743433179045,plastic_estimate
1503.0,1503.0089402977628,2776.354487709182,4824.033147344676,221.5190625,370.6730041503906,149.15394165039064,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3643368.417299927,4372042.100759912,Mohr-Coulomb,5.109335306326663,1.7031117687755544,8.109335306326663,0.0,6651551.056900513,9472757.88497981,0.0,128.80503903804154,plastic_estimate
1504.0,1504.0089462059482,2775.3801548548663,4823.808035174859,221.5225,370.2255859375,148.7030859375,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3632355.4098867187,4358826.491864062,Mohr-Coulomb,5.106156607714671,1.702052202571557,8.10615660771467,0.0,6631288.956180133,9444124.065705469,0.0,128.41267030299684,plastic_estimate
1505.0,1505.008952114135,2774.405822000549,4823.582923005042,221.5259375,369.7781372070313,148.25219970703125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3621341.657023682,4345609.988428418,Mohr-Coulomb,5.10296804075729,1.7009893469190966,8.10296804075729,0.0,6611025.483956137,9415488.308261573,0.0,128.02027500924797,plastic_estimate
1506.0,1506.00895802232,2773.431489146233,4823.357810835225,221.529375,369.3306884765625,147.8013134765625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3610327.904160645,4332393.484992773,Mohr-Coulomb,5.099769761480401,1.6999232538268,8.0997697614804,0.0,6590762.01173214,9386852.550817678,0.0,127.62787971549908,plastic_estimate
1507.0,1507.0089639305056,2772.457156291917,4823.1326986654085,221.5328125,368.88323974609375,147.35042724609374,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3599314.1512976075,4319176.981557129,Mohr-Coulomb,5.096561710536072,1.698853903512024,8.096561710536072,0.0,6570498.539508142,9358216.79337378,0.0,127.23548442175017,plastic_estimate
1508.0,1508.0089698386912,2771.4828234376005,4822.907586495592,221.53625,368.435791015625,146.899541015625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3588300.3984345705,4305960.478121485,Mohr-Coulomb,5.093343828030728,1.6977812760102429,8.09334382803073,0.0,6550235.067284143,9329581.035929883,0.0,126.84308912800125,plastic_estimate
1509.0,1509.008975746877,2770.5084905832828,4822.68247432578,221.5396875,367.9883728027344,146.44868530273436,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3577287.391021362,4292744.869225634,Mohr-Coulomb,5.090116272321776,1.6967054241072586,8.090116272321776,0.0,6529972.966563763,9300947.216655541,0.0,126.45072039295655,plastic_estimate
1510.0,1510.0089816550628,2769.534157728954,4822.457362156016,221.543125,367.5409240722656,145.99779907226562,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3566273.638158325,4279528.36578999,Mohr-Coulomb,5.08687854547319,1.6956261818243965,8.08687854547319,0.0,6509709.494339766,9272311.459211646,0.0,126.05832509920766,plastic_estimate
1511.0,1511.0089875632489,2768.559824874625,4822.232249986252,221.5465625,367.0934753417969,145.54691284179688,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3555259.8852952886,4266311.862354347,Mohr-Coulomb,5.083630804045579,1.6945436013485262,8.08363080404558,0.0,6489446.022115769,9243675.70176775,0.0,125.66592980545877,plastic_estimate
1512.0,1512.008993471434,2767.585492020297,4822.0071378164885,221.55,366.6460571289063,145.09605712890624,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3544246.87788208,4253096.253458496,Mohr-Coulomb,5.08037320673778,1.69345773557926,8.080373206737779,0.0,6469183.921395389,9215041.882493408,0.0,125.27356107041409,plastic_estimate
1513.0,1513.0089993796198,2766.6111591659683,4821.782025646724,221.5534375,366.1986083984375,144.6451708984375,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3533233.125019043,4239879.750022852,Mohr-Coulomb,5.0771052498275475,1.6923684166091826,8.077105249827547,0.0,6448920.449171392,9186406.125049513,0.0,124.8811657766652,plastic_estimate
1514.0,1514.009005287805,2765.63682631164,4821.55691347696,221.556875,365.7511901855469,144.19431518554688,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3522220.117605835,4226664.141127002,Mohr-Coulomb,5.07382731238604,1.6912757707953467,8.07382731238604,0.0,6428658.348451013,9157772.305775171,0.0,124.48879704162051,plastic_estimate
1515.0,1515.0090111959912,2764.662493457311,4821.331801307196,221.5603125,365.3037414550781,143.74342895507812,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3511206.364742798,4213447.637691357,Mohr-Coulomb,5.070538886755209,1.690179628918403,8.070538886755209,0.0,6408394.876227015,9129136.548331274,0.0,124.09640174787161,plastic_estimate
1516.0,1516.0090171041768,2763.6881606029824,4821.106689137432,221.56375,364.8562927246094,143.29254272460938,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3500192.611879761,4200231.134255713,Mohr-Coulomb,5.067240129957428,1.6890800433191426,8.067240129957428,0.0,6388131.404003018,9100500.790887378,0.0,123.70400645412272,plastic_estimate
1517.0,1517.0090230123624,2762.713827748654,4820.8815769676685,221.5671875,364.4088745117188,142.84168701171876,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3489179.6044665533,4187015.525359864,Mohr-Coulomb,5.0639312012022,1.6879770670674,8.0639312012022,0.0,6367869.303282639,9071866.971613038,0.0,123.31163771907805,plastic_estimate
1518.0,1518.0090289205482,2761.739494894325,4820.656464797904,221.570625,363.96142578125,142.39080078125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3478165.8516035154,4173799.021924218,Mohr-Coulomb,5.0606115868062655,1.6868705289354218,8.060611586806266,0.0,6347605.831058641,9043231.21416914,0.0,122.91924242532913,plastic_estimate
1519.0,1519.0090348287338,2760.7651620399965,4820.43135262814,221.5740625,363.5140075683594,141.93994506835938,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3467152.844190308,4160583.413028369,Mohr-Coulomb,5.0572816697838485,1.685760556594616,8.057281669783848,0.0,6327343.730338262,9014597.394894801,0.0,122.52687369028446,plastic_estimate
1520.0,1520.0090407369194,2759.790829185668,4820.206240458377,221.5775,363.0665588378906,141.48905883789064,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3456139.091327271,4147366.909592725,Mohr-Coulomb,5.053940932351599,1.684646977450533,8.0539409323516,0.0,6307080.258114265,8985961.637450906,0.0,122.13447839653557,plastic_estimate
1521.0,1521.0090466451047,2758.81649633134,4819.981128288612,221.5809375,362.619140625,141.038203125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3445126.0839140625,4134151.300696875,Mohr-Coulomb,5.050589759108401,1.6835299197028002,8.050589759108401,0.0,6286818.157393884,8957327.818176562,0.0,121.74210966149086,plastic_estimate
1522.0,1522.0090525532908,2757.8421634770107,4819.7560161188485,221.584375,362.1716918945313,140.58731689453126,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3434112.3310510255,4120934.7972612306,Mohr-Coulomb,5.047227628102191,1.682409209367397,8.047227628102192,0.0,6266554.685169887,8928692.060732666,0.0,121.34971436774197,plastic_estimate
1523.0,1523.0090584614763,2756.867830622682,4819.530903949085,221.5878125,361.7242431640625,140.1364306640625,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3423098.578187988,4107718.2938255854,Mohr-Coulomb,5.043854696861288,1.6812848989537628,8.043854696861288,0.0,6246291.21294589,8900056.303288769,0.0,120.95731907399308,plastic_estimate
1524.0,1524.0090643696622,2755.8934977683534,4819.30579177932,221.59125,361.2768249511719,139.68557495117187,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3412085.5707747806,4094502.6849297364,Mohr-Coulomb,5.0404711251715,1.6801570417238334,8.0404711251715,0.0,6226029.11222551,8871422.48401443,0.0,120.56495033894838,plastic_estimate
1525.0,1525.0090702778473,2754.9191649140253,4819.080679609557,221.5946875,360.8293762207031,139.23468872070313,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3401071.8179117437,4081286.181494092,Mohr-Coulomb,5.03707638469513,1.6790254615650433,8.03707638469513,0.0,6205765.640001514,8842786.726570534,0.0,120.17255504519952,plastic_estimate
1526.0,1526.009076186033,2753.9448320596966,4818.855567439792,221.598125,360.3819580078125,138.7838330078125,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3390058.810498535,4068070.572598242,Mohr-Coulomb,5.033670864008389,1.6778902880027964,8.03367086400839,0.0,6185503.539281134,8814152.907296192,0.0,119.7801863101548,plastic_estimate
1527.0,1527.009082094219,2752.9704992053685,4818.630455270027,221.6015625,359.9345092773437,138.33294677734375,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3379045.0576354982,4054854.069162598,Mohr-Coulomb,5.030254030425553,1.6767513434751844,8.030254030425553,0.0,6165240.067057136,8785517.149852296,0.0,119.38779101640591,plastic_estimate
1528.0,1528.0090880024047,2751.99616635104,4818.405343100261,221.605,359.487060546875,137.882060546875,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3368031.3047724613,4041637.5657269536,Mohr-Coulomb,5.026826041721483,1.6756086805738277,8.026826041721483,0.0,6144976.594833139,8756881.392408399,0.0,118.99539572265702,plastic_estimate
1529.0,1529.00909391059,2751.021833496712,4818.180230930496,221.6084375,359.0396423339844,137.43120483398437,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3357018.297359253,4028421.956831103,Mohr-Coulomb,5.023387057980091,1.6744623526600306,8.023387057980091,0.0,6124714.49411276,8728247.573134057,0.0,118.60302698761234,plastic_estimate
1530.0,1530.009099818776,2750.0475006423835,4817.95511876073,221.611875,358.5921936035156,136.98031860351563,SH_ST,Fault,2490.0,0.3,0.3,0.027,17.0,3346004.544496216,4015205.453395459,Mohr-Coulomb,5.019936539852311,1.6733121799507702,8.01993653985231,0.0,6104451.021888763,8699611.815690162,0.0,118.21063169386345,plastic_estimate
